,compare,snr,task,data type
86103,mriqc,4.224681405933976,mriqc,snr
86104,mriqc,3.505604050096451,mriqc,snr
86105,mriqc,3.981733145344979,mriqc,snr
86106,mriqc,3.361069015716905,mriqc,snr
86107,mriqc,3.8977322921412383,mriqc,snr
86108,mriqc,3.8779512445128215,mriqc,snr
86109,mriqc,3.3400339297037234,mriqc,snr
86110,mriqc,3.40285518220801,mriqc,snr
86111,mriqc,3.789760946328368,mriqc,snr
86112,mriqc,3.5790623288782974,mriqc,snr
86113,mriqc,3.726911067351921,mriqc,snr
86114,mriqc,3.50432600157912,mriqc,snr
86115,mriqc,4.399342720797768,mriqc,snr
86116,mriqc,4.049376425634757,mriqc,snr
86117,mriqc,3.458406278329131,mriqc,snr
86118,mriqc,3.3591235001722177,mriqc,snr
86119,mriqc,3.130687096873604,mriqc,snr
86120,mriqc,3.715473969482037,mriqc,snr
86121,mriqc,3.493142011737337,mriqc,snr
86122,mriqc,3.0350658579763445,mriqc,snr
86123,mriqc,3.5455380825030263,mriqc,snr
86124,mriqc,3.726911067351921,mriqc,snr
86125,mriqc,4.377988191742376,mriqc,snr
86126,mriqc,3.50432600157912,mriqc,snr
86127,mriqc,3.944587152851665,mriqc,snr
86128,mriqc,3.6003662472408826,mriqc,snr
86129,mriqc,3.2914719011023283,mriqc,snr
86130,mriqc,3.98739663621022,mriqc,snr
86131,mriqc,3.2544399488502833,mriqc,snr
86132,mriqc,3.544688268510523,mriqc,snr
86133,mriqc,2.6328525362972517,mriqc,snr
86134,mriqc,3.8634891345844977,mriqc,snr
86135,mriqc,3.134303509922819,mriqc,snr
86136,mriqc,3.3708016598171096,mriqc,snr
86137,mriqc,3.768177515847134,mriqc,snr
86138,mriqc,3.0152931533473426,mriqc,snr
86139,mriqc,3.3591235001722177,mriqc,snr
86140,mriqc,4.272898701027106,mriqc,snr
86141,mriqc,3.0600638220539156,mriqc,snr
86142,mriqc,3.64492438029011,mriqc,snr
86143,mriqc,3.840185410518679,mriqc,snr
86144,mriqc,3.0152931533473426,mriqc,snr
86145,mriqc,3.768177515847134,mriqc,snr
86146,mriqc,4.0597504434532405,mriqc,snr
86147,mriqc,3.64492438029011,mriqc,snr
86148,mriqc,4.162776346868778,mriqc,snr
86149,mriqc,4.326983783504775,mriqc,snr
86150,mriqc,3.4723859885768387,mriqc,snr
86151,mriqc,3.0871400751786666,mriqc,snr
86152,mriqc,3.2817315970323246,mriqc,snr
86153,mriqc,4.008749990930472,mriqc,snr
86154,mriqc,3.544688268510523,mriqc,snr
86155,mriqc,4.236557167629814,mriqc,snr
86156,mriqc,3.8016572956204904,mriqc,snr
86157,mriqc,3.9795310121348217,mriqc,snr
86158,mriqc,3.203165707720075,mriqc,snr
86159,mriqc,3.833704006165765,mriqc,snr
86160,mriqc,3.198088600859902,mriqc,snr
86161,mriqc,4.415696125937942,mriqc,snr
86162,mriqc,3.818210834519432,mriqc,snr
86163,mriqc,3.777922216246202,mriqc,snr
86164,mriqc,3.5177927966527403,mriqc,snr
86165,mriqc,3.5720137626997475,mriqc,snr
86166,mriqc,3.5720137626997475,mriqc,snr
86167,mriqc,3.65563756091769,mriqc,snr
86168,mriqc,4.244415072813508,mriqc,snr
86169,mriqc,3.785265384895073,mriqc,snr
86170,mriqc,3.5177927966527403,mriqc,snr
86171,mriqc,3.785265384895073,mriqc,snr
86172,mriqc,3.8636764179883234,mriqc,snr
86173,mriqc,3.3964795908023677,mriqc,snr
86174,mriqc,3.233373561738304,mriqc,snr
86175,mriqc,3.5148059117268966,mriqc,snr
86176,mriqc,2.93175669560423,mriqc,snr
86177,mriqc,3.3113484574173526,mriqc,snr
86178,mriqc,3.637805192944654,mriqc,snr
86179,mriqc,3.9077050345475386,mriqc,snr
86180,mriqc,2.8539150687693193,mriqc,snr
86181,mriqc,3.6704914568576994,mriqc,snr
86182,mriqc,3.1034231574449063,mriqc,snr
86183,mriqc,2.93175669560423,mriqc,snr
86184,mriqc,2.8539150687693193,mriqc,snr
86185,mriqc,3.9077050345475386,mriqc,snr
86186,mriqc,3.925688743061367,mriqc,snr
86187,mriqc,4.035278890094581,mriqc,snr
86188,mriqc,3.405954154935709,mriqc,snr
86189,mriqc,3.58640007657503,mriqc,snr
86190,mriqc,3.795357314643574,mriqc,snr
86191,mriqc,3.713091508913131,mriqc,snr
86192,mriqc,3.077936500340205,mriqc,snr
86193,mriqc,3.577916077138134,mriqc,snr
86194,mriqc,3.7114585413709538,mriqc,snr
86195,mriqc,3.906062017595828,mriqc,snr
86196,mriqc,4.399342720797768,mriqc,snr
86197,mriqc,3.3043810503881748,mriqc,snr
86198,mriqc,3.409665929558395,mriqc,snr
86199,mriqc,3.031250504393388,mriqc,snr
86200,mriqc,3.681900415838869,mriqc,snr
86201,mriqc,3.7415246614793713,mriqc,snr
86202,mriqc,3.225083054656925,mriqc,snr
86203,mriqc,4.049376425634757,mriqc,snr
86204,mriqc,4.1301897578224605,mriqc,snr
86205,mriqc,3.65563756091769,mriqc,snr
86206,mriqc,3.624178002625028,mriqc,snr
86207,mriqc,3.3773321375295415,mriqc,snr
86208,mriqc,3.577916077138134,mriqc,snr
86209,mriqc,3.726911067351921,mriqc,snr
86210,mriqc,3.087798424683014,mriqc,snr
86211,mriqc,3.1794907923227456,mriqc,snr
86212,mriqc,3.50432600157912,mriqc,snr
86213,mriqc,3.4145404540177298,mriqc,snr
86214,mriqc,3.36070357762153,mriqc,snr
86215,mriqc,3.6704914568576994,mriqc,snr
86216,mriqc,3.608197660277884,mriqc,snr
86217,mriqc,3.790266478417955,mriqc,snr
86218,mriqc,3.624178002625028,mriqc,snr
86219,mriqc,3.98957978980206,mriqc,snr
86220,mriqc,3.751037503361821,mriqc,snr
86221,mriqc,3.792327432316995,mriqc,snr
86222,mriqc,3.6731327245557175,mriqc,snr
86223,mriqc,4.201920463777276,mriqc,snr
86224,mriqc,4.241776194472784,mriqc,snr
86225,mriqc,3.7639763430573536,mriqc,snr
86226,mriqc,3.5605725357986415,mriqc,snr
86227,mriqc,3.768177515847134,mriqc,snr
86228,mriqc,2.703419561314332,mriqc,snr
86229,mriqc,3.329385451919313,mriqc,snr
86230,mriqc,3.0152931533473426,mriqc,snr
86231,mriqc,3.64492438029011,mriqc,snr
86232,mriqc,3.751037503361821,mriqc,snr
86233,mriqc,3.7310000630478113,mriqc,snr
86234,mriqc,3.505604050096451,mriqc,snr
86235,mriqc,3.98739663621022,mriqc,snr
86236,mriqc,3.921896788387402,mriqc,snr
86237,mriqc,3.502255596471505,mriqc,snr
86238,mriqc,3.3400339297037234,mriqc,snr
86239,mriqc,2.6328525362972517,mriqc,snr
86240,mriqc,4.089592320218643,mriqc,snr
86241,mriqc,3.575207034096283,mriqc,snr
86242,mriqc,3.9304654539585826,mriqc,snr
86243,mriqc,3.4297319327358395,mriqc,snr
86244,mriqc,3.611706768651357,mriqc,snr
86245,mriqc,3.196585969416904,mriqc,snr
86246,mriqc,3.3113484574173526,mriqc,snr
86247,mriqc,3.4356633997738246,mriqc,snr
86248,mriqc,3.989229734985095,mriqc,snr
86249,mriqc,3.3347376765536487,mriqc,snr
86250,mriqc,3.873445075171136,mriqc,snr
86251,mriqc,3.1034231574449063,mriqc,snr
86252,mriqc,3.873360066108693,mriqc,snr
86253,mriqc,3.410281141615041,mriqc,snr
86254,mriqc,3.523104774137373,mriqc,snr
86255,mriqc,3.426298286914479,mriqc,snr
86256,mriqc,3.499838785712761,mriqc,snr
86257,mriqc,4.0597504434532405,mriqc,snr
86258,mriqc,3.273618509756537,mriqc,snr
86259,mriqc,3.785265384895073,mriqc,snr
86260,mriqc,3.6897073791008217,mriqc,snr
86261,mriqc,3.5720137626997475,mriqc,snr
86262,mriqc,3.6593677532932984,mriqc,snr
86263,mriqc,4.09445405349418,mriqc,snr
86264,mriqc,3.604053769177065,mriqc,snr
86265,mriqc,4.307090800789182,mriqc,snr
86266,mriqc,4.004439527943054,mriqc,snr
86267,mriqc,3.502255596471505,mriqc,snr
86268,mriqc,3.2508583335754695,mriqc,snr
86269,mriqc,3.5903606472053156,mriqc,snr
86270,mriqc,3.953663533589157,mriqc,snr
86271,mriqc,4.138477559397345,mriqc,snr
86272,mriqc,3.399468095975814,mriqc,snr
86273,mriqc,3.523104774137373,mriqc,snr
86274,mriqc,3.837955074158145,mriqc,snr
86275,mriqc,4.0777108137483955,mriqc,snr
86276,mriqc,3.426298286914479,mriqc,snr
86277,mriqc,4.2015412071978036,mriqc,snr
86278,mriqc,2.8539150687693193,mriqc,snr
86279,mriqc,3.9077050345475386,mriqc,snr
86280,mriqc,3.46157884658693,mriqc,snr
86281,mriqc,3.7388583427580704,mriqc,snr
86282,mriqc,2.93175669560423,mriqc,snr
86283,mriqc,3.439269185385947,mriqc,snr
86284,mriqc,4.27141415902116,mriqc,snr
86285,mriqc,4.133502819576068,mriqc,snr
86286,mriqc,3.6381206094356617,mriqc,snr
86287,mriqc,4.0777108137483955,mriqc,snr
86288,mriqc,3.732396904969504,mriqc,snr
86289,mriqc,3.2508583335754695,mriqc,snr
86290,mriqc,3.5903606472053156,mriqc,snr
86291,mriqc,3.577916077138134,mriqc,snr
86292,mriqc,4.159528218047815,mriqc,snr
86293,mriqc,4.326983783504775,mriqc,snr
86294,mriqc,3.0350658579763445,mriqc,snr
86295,mriqc,3.872707374245932,mriqc,snr
86296,mriqc,3.483075955764914,mriqc,snr
86297,mriqc,3.96424171984578,mriqc,snr
86298,mriqc,3.928044881641753,mriqc,snr
86299,mriqc,3.36070357762153,mriqc,snr
86300,mriqc,3.4136675518563577,mriqc,snr
86301,mriqc,4.341982398373843,mriqc,snr
86302,mriqc,4.008749990930472,mriqc,snr
86303,mriqc,3.3591235001722177,mriqc,snr
86304,mriqc,4.240827899185308,mriqc,snr
86305,mriqc,4.179627192297126,mriqc,snr
86306,mriqc,3.0600638220539156,mriqc,snr
86307,mriqc,4.10442222751379,mriqc,snr
86308,mriqc,3.70734133253676,mriqc,snr
86309,mriqc,3.8473980548582447,mriqc,snr
86310,mriqc,3.624178002625028,mriqc,snr
86311,mriqc,3.439269185385947,mriqc,snr
86312,mriqc,3.039252968942006,mriqc,snr
86313,mriqc,3.124293197849183,mriqc,snr
86314,mriqc,3.181416316691317,mriqc,snr
86315,mriqc,3.751037503361821,mriqc,snr
86316,mriqc,4.244415072813508,mriqc,snr
86317,mriqc,4.133502819576068,mriqc,snr
86318,mriqc,3.483075955764914,mriqc,snr
86319,mriqc,3.8997123629071817,mriqc,snr
86320,mriqc,3.5687162895350424,mriqc,snr
86321,mriqc,3.502255596471505,mriqc,snr
86322,mriqc,3.706898959114824,mriqc,snr
86323,mriqc,4.090092515296117,mriqc,snr
86324,mriqc,3.1184537320799377,mriqc,snr
86325,mriqc,3.95148939026933,mriqc,snr
86326,mriqc,3.608197660277884,mriqc,snr
86327,mriqc,3.544688268510523,mriqc,snr
86328,mriqc,3.7773140815900494,mriqc,snr
86329,mriqc,3.5717624400945533,mriqc,snr
86330,mriqc,3.523104774137373,mriqc,snr
86331,mriqc,3.342390590620136,mriqc,snr
86332,mriqc,3.500011955780804,mriqc,snr
86333,mriqc,3.3452548314367885,mriqc,snr
86334,mriqc,3.0745806202793977,mriqc,snr
86335,mriqc,3.426298286914479,mriqc,snr
86336,mriqc,3.14601346385963,mriqc,snr
86337,mriqc,3.2098658172836405,mriqc,snr
86338,mriqc,2.7059935626570266,mriqc,snr
86339,mriqc,3.847506987886472,mriqc,snr
86340,mriqc,3.6731327245557175,mriqc,snr
86341,mriqc,3.852784512013047,mriqc,snr
86342,mriqc,3.65563756091769,mriqc,snr
86343,mriqc,3.6704914568576994,mriqc,snr
86344,mriqc,3.6897073791008217,mriqc,snr
86345,mriqc,3.722441764665836,mriqc,snr
86346,mriqc,3.5177927966527403,mriqc,snr
86347,mriqc,3.2064733939064824,mriqc,snr
86348,mriqc,3.3113484574173526,mriqc,snr
86349,mriqc,3.586580631776076,mriqc,snr
86350,mriqc,3.837955074158145,mriqc,snr
86351,mriqc,4.0777108137483955,mriqc,snr
86352,mriqc,3.746244196439138,mriqc,snr
86353,mriqc,3.5903606472053156,mriqc,snr
86354,mriqc,3.2508583335754695,mriqc,snr
86355,mriqc,3.350106166426901,mriqc,snr
86356,mriqc,3.785818674991798,mriqc,snr
86357,mriqc,3.614711493345728,mriqc,snr
86358,mriqc,3.713091508913131,mriqc,snr
86359,mriqc,3.1794907923227456,mriqc,snr
86360,mriqc,3.2841849867464465,mriqc,snr
86361,mriqc,3.168472952300823,mriqc,snr
86362,mriqc,3.830708224531423,mriqc,snr
86363,mriqc,4.035278890094581,mriqc,snr
86364,mriqc,3.087798424683014,mriqc,snr
86365,mriqc,3.989107903270711,mriqc,snr
86366,mriqc,3.5687162895350424,mriqc,snr
86367,mriqc,3.7773140815900494,mriqc,snr
86368,mriqc,3.8858059936101217,mriqc,snr
86369,mriqc,3.18438460477275,mriqc,snr
86370,mriqc,3.439269185385947,mriqc,snr
86371,mriqc,3.4856029880352257,mriqc,snr
86372,mriqc,3.852784512013047,mriqc,snr
86373,mriqc,3.1040611407586303,mriqc,snr
86374,mriqc,3.840224641621159,mriqc,snr
86375,mriqc,3.1436371776868928,mriqc,snr
86376,mriqc,3.610562645954929,mriqc,snr
86377,mriqc,3.824787871149851,mriqc,snr
86378,mriqc,3.6039150038748895,mriqc,snr
86379,mriqc,3.780728436762668,mriqc,snr
86380,mriqc,3.3773321375295415,mriqc,snr
86381,mriqc,3.792327432316995,mriqc,snr
86382,mriqc,3.763592921684787,mriqc,snr
86383,mriqc,4.133502819576068,mriqc,snr
86384,mriqc,3.6957329443950497,mriqc,snr
86385,mriqc,3.461286515985273,mriqc,snr
86386,mriqc,3.277930115350461,mriqc,snr
86387,mriqc,3.1034231574449063,mriqc,snr
86388,mriqc,3.36070357762153,mriqc,snr
86389,mriqc,3.655468577714085,mriqc,snr
86390,mriqc,3.8730748417274135,mriqc,snr
86391,mriqc,3.209472166340097,mriqc,snr
86392,mriqc,3.7294959749361056,mriqc,snr
86393,mriqc,3.8545950470789943,mriqc,snr
86394,mriqc,3.4274650422372326,mriqc,snr
86395,mriqc,3.567076606593679,mriqc,snr
86396,mriqc,4.130227542985052,mriqc,snr
86397,mriqc,3.795429913690171,mriqc,snr
86398,mriqc,3.483075955764914,mriqc,snr
86399,mriqc,3.853146915685136,mriqc,snr
86400,mriqc,3.210703927677526,mriqc,snr
86401,mriqc,3.6593677532932984,mriqc,snr
86402,mriqc,3.1040611407586303,mriqc,snr
86403,mriqc,3.1436371776868928,mriqc,snr
86404,mriqc,3.608197660277884,mriqc,snr
86405,mriqc,3.8858059936101217,mriqc,snr
86406,mriqc,3.70239452364034,mriqc,snr
86407,mriqc,2.5021332243497527,mriqc,snr
86408,mriqc,4.248940077176713,mriqc,snr
86409,mriqc,4.2463925450675495,mriqc,snr
86410,mriqc,3.18438460477275,mriqc,snr
86411,mriqc,3.5860049926860738,mriqc,snr
86412,mriqc,3.2955140135517467,mriqc,snr
86413,mriqc,4.090602157921864,mriqc,snr
86414,mriqc,3.7639763430573536,mriqc,snr
86415,mriqc,4.250141589837553,mriqc,snr
86416,mriqc,3.5687162895350424,mriqc,snr
86417,mriqc,4.107777277285252,mriqc,snr
86418,mriqc,3.737219808128132,mriqc,snr
86419,mriqc,3.5458077757989055,mriqc,snr
86420,mriqc,3.5567414846506273,mriqc,snr
86421,mriqc,3.7798704561018144,mriqc,snr
86422,mriqc,3.6731327245557175,mriqc,snr
86423,mriqc,2.9828016622749858,mriqc,snr
86424,mriqc,3.999003421035107,mriqc,snr
86425,mriqc,3.46157884658693,mriqc,snr
86426,mriqc,3.5669589937721704,mriqc,snr
86427,mriqc,3.649558084456987,mriqc,snr
86428,mriqc,3.148736081203446,mriqc,snr
86429,mriqc,4.187760578004516,mriqc,snr
86430,mriqc,3.8977322921412383,mriqc,snr
86431,mriqc,3.6897073791008217,mriqc,snr
86432,mriqc,3.46157884658693,mriqc,snr
86433,mriqc,3.763592921684787,mriqc,snr
86434,mriqc,3.253503375881293,mriqc,snr
86435,mriqc,4.107777277285252,mriqc,snr
86436,mriqc,3.7773140815900494,mriqc,snr
86437,mriqc,4.040719936816574,mriqc,snr
86438,mriqc,4.468742725277994,mriqc,snr
86439,mriqc,3.6593677532932984,mriqc,snr
86440,mriqc,3.726569981069464,mriqc,snr
86441,mriqc,3.6957329443950497,mriqc,snr
86442,mriqc,3.5567414846506273,mriqc,snr
86443,mriqc,4.159528218047815,mriqc,snr
86444,mriqc,3.852784512013047,mriqc,snr
86445,mriqc,4.004439527943054,mriqc,snr
86446,mriqc,3.4448243903385016,mriqc,snr
86447,mriqc,3.6663357381126,mriqc,snr
86448,mriqc,3.8779512445128215,mriqc,snr
86449,mriqc,4.159528218047815,mriqc,snr
86450,mriqc,3.6001860306885796,mriqc,snr
86451,mriqc,3.976058466165591,mriqc,snr
86452,mriqc,4.240827899185308,mriqc,snr
86453,mriqc,4.021875171165339,mriqc,snr
86454,mriqc,3.7745982530982713,mriqc,snr
86455,mriqc,4.1396858115819475,mriqc,snr
86456,mriqc,3.714078827629222,mriqc,snr
86457,mriqc,3.5262034884314453,mriqc,snr
86458,mriqc,4.053059691355389,mriqc,snr
86459,mriqc,3.812668675592203,mriqc,snr
86460,mriqc,4.004416316410483,mriqc,snr
86461,mriqc,3.8858059936101217,mriqc,snr
86462,mriqc,3.1436371776868928,mriqc,snr
86463,mriqc,3.4180143714209525,mriqc,snr
86464,mriqc,3.1040611407586303,mriqc,snr
86465,mriqc,3.18438460477275,mriqc,snr
86466,mriqc,3.5632726963692964,mriqc,snr
86467,mriqc,3.70734133253676,mriqc,snr
86468,mriqc,4.272898701027106,mriqc,snr
86469,mriqc,3.737219808128132,mriqc,snr
86470,mriqc,4.11620215790105,mriqc,snr
86471,mriqc,4.240827899185308,mriqc,snr
86472,mriqc,4.224681405933976,mriqc,snr
86473,mriqc,3.405954154935709,mriqc,snr
86474,mriqc,3.9555592047955694,mriqc,snr
86475,mriqc,4.344130554270296,mriqc,snr
86476,mriqc,3.6610321752701513,mriqc,snr
86477,mriqc,3.763592921684787,mriqc,snr
86478,mriqc,3.650113568304423,mriqc,snr
86479,mriqc,3.684726382179197,mriqc,snr
86480,mriqc,3.077936500340205,mriqc,snr
86481,mriqc,3.682017673761606,mriqc,snr
86482,mriqc,3.4288723354476165,mriqc,snr
86483,mriqc,4.250585802906295,mriqc,snr
86484,mriqc,3.448734218112006,mriqc,snr
86485,mriqc,3.124293197849183,mriqc,snr
86486,mriqc,3.0350658579763445,mriqc,snr
86487,mriqc,3.0600638220539156,mriqc,snr
86488,mriqc,3.399468095975814,mriqc,snr
86489,mriqc,4.27141415902116,mriqc,snr
86490,mriqc,3.722605394362442,mriqc,snr
86491,mriqc,4.146759438499059,mriqc,snr
86492,mriqc,4.215492837107278,mriqc,snr
86493,mriqc,4.131560206889248,mriqc,snr
86494,mriqc,3.1903977965845156,mriqc,snr
86495,mriqc,3.5567414846506273,mriqc,snr
86496,mriqc,3.3452548314367885,mriqc,snr
86497,mriqc,3.6957329443950497,mriqc,snr
86498,mriqc,3.5161930023948624,mriqc,snr
86499,mriqc,3.9814393579586023,mriqc,snr
86500,mriqc,4.024896890873477,mriqc,snr
86501,mriqc,3.5669589937721704,mriqc,snr
86502,mriqc,4.053059691355389,mriqc,snr
86503,mriqc,3.490729381207037,mriqc,snr
86504,mriqc,4.132999794862412,mriqc,snr
86505,mriqc,3.7310000630478113,mriqc,snr
86506,mriqc,3.7677768384548207,mriqc,snr
86507,mriqc,3.70734133253676,mriqc,snr
86508,mriqc,3.4491760182326643,mriqc,snr
86509,mriqc,3.134303509922819,mriqc,snr
86510,mriqc,3.204899264976211,mriqc,snr
86511,mriqc,4.10278717386182,mriqc,snr
86512,mriqc,3.4140040448650466,mriqc,snr
86513,mriqc,3.3400339297037234,mriqc,snr
86514,mriqc,4.123314179272321,mriqc,snr
86515,mriqc,3.350106166426901,mriqc,snr
86516,mriqc,3.3591235001722177,mriqc,snr
86517,mriqc,3.9879659802871865,mriqc,snr
86518,mriqc,4.135578168978751,mriqc,snr
86519,mriqc,4.339398733450197,mriqc,snr
86520,mriqc,3.2817315970323246,mriqc,snr
86521,mriqc,4.107777277285252,mriqc,snr
86522,mriqc,3.6764859401190497,mriqc,snr
86523,mriqc,3.708337522433565,mriqc,snr
86524,mriqc,3.845492722513044,mriqc,snr
86525,mriqc,3.505604050096451,mriqc,snr
86526,mriqc,3.5849146865858263,mriqc,snr
86527,mriqc,3.9555592047955694,mriqc,snr
86528,mriqc,3.742757290949373,mriqc,snr
86529,mriqc,4.1396858115819475,mriqc,snr
86530,mriqc,4.250585802906295,mriqc,snr
86531,mriqc,3.737219808128132,mriqc,snr
86532,mriqc,3.4723859885768387,mriqc,snr
86533,mriqc,3.353172608384936,mriqc,snr
86534,mriqc,4.001608347195525,mriqc,snr
86535,mriqc,3.5669589937721704,mriqc,snr
86536,mriqc,4.091894886568381,mriqc,snr
86537,mriqc,3.857171764764705,mriqc,snr
86538,mriqc,3.2841849867464465,mriqc,snr
86539,mriqc,3.6979648030088166,mriqc,snr
86540,mriqc,2.6328525362972517,mriqc,snr
86541,mriqc,3.544688268510523,mriqc,snr
86542,mriqc,3.98739663621022,mriqc,snr
86543,mriqc,3.124293197849183,mriqc,snr
86544,mriqc,3.0871400751786666,mriqc,snr
86545,mriqc,3.6516988096005223,mriqc,snr
86546,mriqc,3.9814393579586023,mriqc,snr
86547,mriqc,4.10278717386182,mriqc,snr
86548,mriqc,3.789760946328368,mriqc,snr
86549,mriqc,4.151682545687009,mriqc,snr
86550,mriqc,3.168472952300823,mriqc,snr
86551,mriqc,3.277930115350461,mriqc,snr
86552,mriqc,2.5021332243497527,mriqc,snr
86553,mriqc,3.519782981237238,mriqc,snr
86554,mriqc,4.019102462440382,mriqc,snr
86555,mriqc,4.0597504434532405,mriqc,snr
86556,mriqc,3.6039150038748895,mriqc,snr
86557,mriqc,3.5105480235762214,mriqc,snr
86558,mriqc,3.7859128731805303,mriqc,snr
86559,mriqc,3.7864194906903226,mriqc,snr
86560,mriqc,3.081333408366541,mriqc,snr
86561,mriqc,3.5790623288782974,mriqc,snr
86562,mriqc,3.203165707720075,mriqc,snr
86563,mriqc,4.138322559410571,mriqc,snr
86564,mriqc,3.134303509922819,mriqc,snr
86565,mriqc,3.2817315970323246,mriqc,snr
86566,mriqc,4.008749990930472,mriqc,snr
86567,mriqc,3.45013365248049,mriqc,snr
86568,mriqc,3.204899264976211,mriqc,snr
86569,mriqc,4.326983783504775,mriqc,snr
86570,mriqc,2.9828016622749858,mriqc,snr
86571,mriqc,4.053059691355389,mriqc,snr
86572,mriqc,3.9835136625837366,mriqc,snr
86573,mriqc,3.233373561738304,mriqc,snr
86574,mriqc,4.1396858115819475,mriqc,snr
86575,mriqc,4.250585802906295,mriqc,snr
86576,mriqc,3.618918930830377,mriqc,snr
86577,mriqc,3.6003662472408826,mriqc,snr
86578,mriqc,3.9555592047955694,mriqc,snr
86579,mriqc,3.391499928084802,mriqc,snr
86580,mriqc,3.312499898461243,mriqc,snr
86581,mriqc,4.162776346868778,mriqc,snr
86582,mriqc,3.999003421035107,mriqc,snr
86583,mriqc,4.244415072813508,mriqc,snr
86584,mriqc,3.572357561084165,mriqc,snr
86585,mriqc,3.713091508913131,mriqc,snr
86586,mriqc,3.5177927966527403,mriqc,snr
86587,mriqc,3.762496846945544,mriqc,snr
86588,mriqc,3.3452548314367885,mriqc,snr
86589,mriqc,3.685899211936512,mriqc,snr
86590,mriqc,4.422792368700567,mriqc,snr
86591,mriqc,3.3964795908023677,mriqc,snr
86592,mriqc,3.5148059117268966,mriqc,snr
86593,mriqc,4.040719936816574,mriqc,snr
86594,mriqc,4.035278890094581,mriqc,snr
86595,mriqc,3.634966086795292,mriqc,snr
86596,mriqc,3.4723859885768387,mriqc,snr
86597,mriqc,3.925688743061367,mriqc,snr
86598,mriqc,3.350106166426901,mriqc,snr
86599,mriqc,3.4802994203142332,mriqc,snr
86600,mriqc,3.637805192944654,mriqc,snr
86601,mriqc,3.4448243903385016,mriqc,snr
86602,mriqc,3.520334503582227,mriqc,snr
86603,mriqc,3.2841849867464465,mriqc,snr
86604,mriqc,4.1301897578224605,mriqc,snr
86605,mriqc,3.65563756091769,mriqc,snr
86606,mriqc,3.3113484574173526,mriqc,snr
86607,mriqc,4.10278717386182,mriqc,snr
86608,mriqc,3.9814393579586023,mriqc,snr
86609,mriqc,4.241776194472784,mriqc,snr
86610,mriqc,3.6704914568576994,mriqc,snr
86611,mriqc,3.1034231574449063,mriqc,snr
86612,mriqc,3.36070357762153,mriqc,snr
86613,mriqc,3.361069015716905,mriqc,snr
86614,mriqc,3.7723623651734512,mriqc,snr
86615,mriqc,3.7745982530982713,mriqc,snr
86616,mriqc,3.611422508081266,mriqc,snr
86617,mriqc,4.109704892633939,mriqc,snr
86618,mriqc,3.906062017595828,mriqc,snr
86619,mriqc,3.4297319327358395,mriqc,snr
86620,mriqc,3.204899264976211,mriqc,snr
86621,mriqc,3.499838785712761,mriqc,snr
86622,mriqc,3.0871400751786666,mriqc,snr
86623,mriqc,3.980406339700739,mriqc,snr
86624,mriqc,3.087798424683014,mriqc,snr
86625,mriqc,4.215492837107278,mriqc,snr
86626,mriqc,3.470245495821096,mriqc,snr
86627,mriqc,3.715473969482037,mriqc,snr
86628,mriqc,3.2544399488502833,mriqc,snr
86629,mriqc,4.061732318450117,mriqc,snr
86630,mriqc,3.4604983095452835,mriqc,snr
86631,mriqc,3.608197660277884,mriqc,snr
86632,mriqc,3.5455380825030263,mriqc,snr
86633,mriqc,3.6731327245557175,mriqc,snr
86634,mriqc,3.2817315970323246,mriqc,snr
86635,mriqc,3.134303509922819,mriqc,snr
86636,mriqc,3.3773321375295415,mriqc,snr
86637,mriqc,3.873445075171136,mriqc,snr
86638,mriqc,3.1794907923227456,mriqc,snr
86639,mriqc,3.7677768384548207,mriqc,snr
86640,mriqc,3.329385451919313,mriqc,snr
86641,mriqc,4.146759438499059,mriqc,snr
86642,mriqc,3.5605725357986415,mriqc,snr
86643,mriqc,3.989229734985095,mriqc,snr
86644,mriqc,3.840185410518679,mriqc,snr
86645,mriqc,3.6897073791008217,mriqc,snr
86646,mriqc,3.2841616333024004,mriqc,snr
86647,mriqc,3.168472952300823,mriqc,snr
86648,mriqc,3.953663533589157,mriqc,snr
86649,mriqc,3.0871400751786666,mriqc,snr
86650,mriqc,3.792327432316995,mriqc,snr
86651,mriqc,4.135578168978751,mriqc,snr
86652,mriqc,3.273618509756537,mriqc,snr
86653,mriqc,3.4723859885768387,mriqc,snr
86654,mriqc,3.7639763430573536,mriqc,snr
86655,mriqc,3.3347376765536487,mriqc,snr
86656,mriqc,3.233373561738304,mriqc,snr
86657,mriqc,3.203165707720075,mriqc,snr
86658,mriqc,3.410281141615041,mriqc,snr
86659,mriqc,3.6381206094356617,mriqc,snr
86660,mriqc,4.004439527943054,mriqc,snr
86661,mriqc,3.2168889182975176,mriqc,snr
86662,mriqc,3.713586393222074,mriqc,snr
86663,mriqc,4.339398733450197,mriqc,snr
86664,mriqc,3.198535854787463,mriqc,snr
86665,mriqc,3.1097240508696196,mriqc,snr
86666,mriqc,3.614226693529172,mriqc,snr
86667,mriqc,3.3964795908023677,mriqc,snr
86668,mriqc,3.6593677532932984,mriqc,snr
86669,mriqc,4.179627192297126,mriqc,snr
86670,mriqc,3.925688743061367,mriqc,snr
86671,mriqc,4.341982398373843,mriqc,snr
86672,mriqc,3.399468095975814,mriqc,snr
86673,mriqc,3.742757290949373,mriqc,snr
86674,mriqc,3.203165707720075,mriqc,snr
86675,mriqc,3.3964795908023677,mriqc,snr
