,compare,tsnr,task,data type
68769,mriqc,48.20628356933594,mriqc,tsnr
68770,mriqc,39.859031677246094,mriqc,tsnr
68771,mriqc,40.6515998840332,mriqc,tsnr
68772,mriqc,49.48447036743164,mriqc,tsnr
68773,mriqc,45.56349563598633,mriqc,tsnr
68774,mriqc,54.48414611816406,mriqc,tsnr
68775,mriqc,45.80586624145508,mriqc,tsnr
68776,mriqc,46.59700775146485,mriqc,tsnr
68777,mriqc,51.64646530151367,mriqc,tsnr
68778,mriqc,47.318389892578125,mriqc,tsnr
68779,mriqc,46.66349792480469,mriqc,tsnr
68780,mriqc,41.73509216308594,mriqc,tsnr
68781,mriqc,44.83313751220703,mriqc,tsnr
68782,mriqc,42.486331939697266,mriqc,tsnr
68783,mriqc,47.029754638671875,mriqc,tsnr
68784,mriqc,53.23612594604492,mriqc,tsnr
68785,mriqc,40.95743942260742,mriqc,tsnr
68786,mriqc,44.93933868408203,mriqc,tsnr
68787,mriqc,40.47357177734375,mriqc,tsnr
68788,mriqc,45.0695686340332,mriqc,tsnr
68789,mriqc,48.092044830322266,mriqc,tsnr
68790,mriqc,58.135765075683594,mriqc,tsnr
68791,mriqc,49.92481994628906,mriqc,tsnr
68792,mriqc,46.63515853881836,mriqc,tsnr
68793,mriqc,58.414764404296875,mriqc,tsnr
68794,mriqc,49.48447036743164,mriqc,tsnr
68795,mriqc,51.70066452026367,mriqc,tsnr
68796,mriqc,39.620357513427734,mriqc,tsnr
68797,mriqc,45.80586624145508,mriqc,tsnr
68798,mriqc,45.5948371887207,mriqc,tsnr
68799,mriqc,39.26543426513672,mriqc,tsnr
68800,mriqc,47.29816818237305,mriqc,tsnr
68801,mriqc,45.410194396972656,mriqc,tsnr
68802,mriqc,43.955360412597656,mriqc,tsnr
68803,mriqc,44.83313751220703,mriqc,tsnr
68804,mriqc,45.63705825805664,mriqc,tsnr
68805,mriqc,40.4490852355957,mriqc,tsnr
68806,mriqc,41.342140197753906,mriqc,tsnr
68807,mriqc,51.70066452026367,mriqc,tsnr
68808,mriqc,57.319210052490234,mriqc,tsnr
68809,mriqc,50.678070068359375,mriqc,tsnr
68810,mriqc,51.304443359375,mriqc,tsnr
68811,mriqc,48.63191986083984,mriqc,tsnr
68812,mriqc,53.23612594604492,mriqc,tsnr
68813,mriqc,24.27463150024414,mriqc,tsnr
68814,mriqc,51.92616271972656,mriqc,tsnr
68815,mriqc,48.80356979370117,mriqc,tsnr
68816,mriqc,46.65390396118164,mriqc,tsnr
68817,mriqc,44.49607849121094,mriqc,tsnr
68818,mriqc,49.69367218017578,mriqc,tsnr
68819,mriqc,38.6356315612793,mriqc,tsnr
68820,mriqc,44.041500091552734,mriqc,tsnr
68821,mriqc,47.029754638671875,mriqc,tsnr
68822,mriqc,42.486331939697266,mriqc,tsnr
68823,mriqc,54.92641830444336,mriqc,tsnr
68824,mriqc,45.29808044433594,mriqc,tsnr
68825,mriqc,49.48447036743164,mriqc,tsnr
68826,mriqc,51.40608215332031,mriqc,tsnr
68827,mriqc,36.77719497680664,mriqc,tsnr
68828,mriqc,46.05167007446289,mriqc,tsnr
68829,mriqc,52.29032897949219,mriqc,tsnr
68830,mriqc,44.59273910522461,mriqc,tsnr
68831,mriqc,56.47056579589844,mriqc,tsnr
68832,mriqc,58.135765075683594,mriqc,tsnr
68833,mriqc,50.152713775634766,mriqc,tsnr
68834,mriqc,45.28272247314453,mriqc,tsnr
68835,mriqc,57.319210052490234,mriqc,tsnr
68836,mriqc,46.387237548828125,mriqc,tsnr
68837,mriqc,34.71367263793945,mriqc,tsnr
68838,mriqc,44.76344299316406,mriqc,tsnr
68839,mriqc,52.72377014160156,mriqc,tsnr
68840,mriqc,30.57818031311035,mriqc,tsnr
68841,mriqc,46.564544677734375,mriqc,tsnr
68842,mriqc,46.885196685791016,mriqc,tsnr
68843,mriqc,44.16178131103515,mriqc,tsnr
68844,mriqc,47.150489807128906,mriqc,tsnr
68845,mriqc,51.92616271972656,mriqc,tsnr
68846,mriqc,44.40460968017578,mriqc,tsnr
68847,mriqc,47.008644104003906,mriqc,tsnr
68848,mriqc,51.95161819458008,mriqc,tsnr
68849,mriqc,44.83313751220703,mriqc,tsnr
68850,mriqc,48.53794479370117,mriqc,tsnr
68851,mriqc,40.56352233886719,mriqc,tsnr
68852,mriqc,47.15448760986328,mriqc,tsnr
68853,mriqc,48.87267303466797,mriqc,tsnr
68854,mriqc,42.19585418701172,mriqc,tsnr
68855,mriqc,42.486331939697266,mriqc,tsnr
68856,mriqc,41.90305709838867,mriqc,tsnr
68857,mriqc,47.261104583740234,mriqc,tsnr
68858,mriqc,53.074649810791016,mriqc,tsnr
68859,mriqc,47.97108459472656,mriqc,tsnr
68860,mriqc,40.92252731323242,mriqc,tsnr
68861,mriqc,46.662837982177734,mriqc,tsnr
68862,mriqc,57.111961364746094,mriqc,tsnr
68863,mriqc,50.87026596069336,mriqc,tsnr
68864,mriqc,50.12318801879883,mriqc,tsnr
68865,mriqc,56.971954345703125,mriqc,tsnr
68866,mriqc,47.029754638671875,mriqc,tsnr
68867,mriqc,55.65731048583984,mriqc,tsnr
68868,mriqc,45.54308319091797,mriqc,tsnr
68869,mriqc,58.135765075683594,mriqc,tsnr
68870,mriqc,46.564544677734375,mriqc,tsnr
68871,mriqc,50.678070068359375,mriqc,tsnr
68872,mriqc,45.29808044433594,mriqc,tsnr
68873,mriqc,55.68401718139648,mriqc,tsnr
68874,mriqc,40.49031066894531,mriqc,tsnr
68875,mriqc,41.95842742919922,mriqc,tsnr
68876,mriqc,53.33485794067383,mriqc,tsnr
68877,mriqc,40.74922561645508,mriqc,tsnr
68878,mriqc,51.92616271972656,mriqc,tsnr
68879,mriqc,43.52700424194336,mriqc,tsnr
68880,mriqc,51.29093170166016,mriqc,tsnr
68881,mriqc,57.319210052490234,mriqc,tsnr
68882,mriqc,50.678070068359375,mriqc,tsnr
68883,mriqc,57.23895263671875,mriqc,tsnr
68884,mriqc,46.885196685791016,mriqc,tsnr
68885,mriqc,51.64646530151367,mriqc,tsnr
68886,mriqc,47.150489807128906,mriqc,tsnr
68887,mriqc,48.252593994140625,mriqc,tsnr
68888,mriqc,60.332740783691406,mriqc,tsnr
68889,mriqc,38.02742767333984,mriqc,tsnr
68890,mriqc,50.12318801879883,mriqc,tsnr
68891,mriqc,45.29808044433594,mriqc,tsnr
68892,mriqc,55.65731048583984,mriqc,tsnr
68893,mriqc,44.93933868408203,mriqc,tsnr
68894,mriqc,38.35391998291016,mriqc,tsnr
68895,mriqc,40.95743942260742,mriqc,tsnr
68896,mriqc,40.47357177734375,mriqc,tsnr
68897,mriqc,44.08210372924805,mriqc,tsnr
68898,mriqc,53.732852935791016,mriqc,tsnr
68899,mriqc,56.971954345703125,mriqc,tsnr
68900,mriqc,39.26543426513672,mriqc,tsnr
68901,mriqc,46.564544677734375,mriqc,tsnr
68902,mriqc,42.26932907104492,mriqc,tsnr
68903,mriqc,40.638301849365234,mriqc,tsnr
68904,mriqc,55.845985412597656,mriqc,tsnr
68905,mriqc,47.87053298950195,mriqc,tsnr
68906,mriqc,43.34832000732422,mriqc,tsnr
68907,mriqc,52.28885269165039,mriqc,tsnr
68908,mriqc,55.68401718139648,mriqc,tsnr
68909,mriqc,53.25735855102539,mriqc,tsnr
68910,mriqc,47.150489807128906,mriqc,tsnr
68911,mriqc,44.903045654296875,mriqc,tsnr
68912,mriqc,52.596397399902344,mriqc,tsnr
68913,mriqc,37.38651657104492,mriqc,tsnr
68914,mriqc,45.80586624145508,mriqc,tsnr
68915,mriqc,39.118404388427734,mriqc,tsnr
68916,mriqc,49.9228401184082,mriqc,tsnr
68917,mriqc,50.805389404296875,mriqc,tsnr
68918,mriqc,49.78471374511719,mriqc,tsnr
68919,mriqc,54.12580871582031,mriqc,tsnr
68920,mriqc,48.105350494384766,mriqc,tsnr
68921,mriqc,46.885196685791016,mriqc,tsnr
68922,mriqc,57.23895263671875,mriqc,tsnr
68923,mriqc,45.82328796386719,mriqc,tsnr
68924,mriqc,53.23612594604492,mriqc,tsnr
68925,mriqc,50.12318801879883,mriqc,tsnr
68926,mriqc,53.732852935791016,mriqc,tsnr
68927,mriqc,46.557952880859375,mriqc,tsnr
68928,mriqc,55.65731048583984,mriqc,tsnr
68929,mriqc,56.971954345703125,mriqc,tsnr
68930,mriqc,44.08210372924805,mriqc,tsnr
68931,mriqc,53.273006439208984,mriqc,tsnr
68932,mriqc,49.85639190673828,mriqc,tsnr
68933,mriqc,43.703609466552734,mriqc,tsnr
68934,mriqc,53.29724884033203,mriqc,tsnr
68935,mriqc,51.899993896484375,mriqc,tsnr
68936,mriqc,41.91341018676758,mriqc,tsnr
68937,mriqc,50.055458068847656,mriqc,tsnr
68938,mriqc,53.12108612060547,mriqc,tsnr
68939,mriqc,51.70066452026367,mriqc,tsnr
68940,mriqc,47.87053298950195,mriqc,tsnr
68941,mriqc,35.996253967285156,mriqc,tsnr
68942,mriqc,52.50214385986328,mriqc,tsnr
68943,mriqc,47.85082244873047,mriqc,tsnr
68944,mriqc,42.90278625488281,mriqc,tsnr
68945,mriqc,55.845985412597656,mriqc,tsnr
68946,mriqc,55.68401718139648,mriqc,tsnr
68947,mriqc,49.143856048583984,mriqc,tsnr
68948,mriqc,41.5806884765625,mriqc,tsnr
68949,mriqc,50.322731018066406,mriqc,tsnr
68950,mriqc,57.23895263671875,mriqc,tsnr
68951,mriqc,49.48447036743164,mriqc,tsnr
68952,mriqc,44.83313751220703,mriqc,tsnr
68953,mriqc,57.06806182861328,mriqc,tsnr
68954,mriqc,46.30509567260742,mriqc,tsnr
68955,mriqc,53.732852935791016,mriqc,tsnr
68956,mriqc,49.78471374511719,mriqc,tsnr
68957,mriqc,51.026126861572266,mriqc,tsnr
68958,mriqc,41.64432144165039,mriqc,tsnr
68959,mriqc,38.93902587890625,mriqc,tsnr
68960,mriqc,44.08210372924805,mriqc,tsnr
68961,mriqc,38.98046112060547,mriqc,tsnr
68962,mriqc,49.723724365234375,mriqc,tsnr
68963,mriqc,53.29724884033203,mriqc,tsnr
68964,mriqc,39.04590606689453,mriqc,tsnr
68965,mriqc,46.488800048828125,mriqc,tsnr
68966,mriqc,38.62054443359375,mriqc,tsnr
68967,mriqc,41.92194747924805,mriqc,tsnr
68968,mriqc,47.029754638671875,mriqc,tsnr
68969,mriqc,42.486331939697266,mriqc,tsnr
68970,mriqc,55.81615447998047,mriqc,tsnr
68971,mriqc,41.799163818359375,mriqc,tsnr
68972,mriqc,47.87053298950195,mriqc,tsnr
68973,mriqc,43.66379928588867,mriqc,tsnr
68974,mriqc,41.91341018676758,mriqc,tsnr
68975,mriqc,48.09043502807617,mriqc,tsnr
68976,mriqc,49.52119827270508,mriqc,tsnr
68977,mriqc,49.143856048583984,mriqc,tsnr
68978,mriqc,47.37556457519531,mriqc,tsnr
68979,mriqc,58.135765075683594,mriqc,tsnr
68980,mriqc,51.92616271972656,mriqc,tsnr
68981,mriqc,48.02106475830078,mriqc,tsnr
68982,mriqc,55.845985412597656,mriqc,tsnr
68983,mriqc,58.47226333618164,mriqc,tsnr
68984,mriqc,57.319210052490234,mriqc,tsnr
68985,mriqc,44.390419006347656,mriqc,tsnr
68986,mriqc,32.830352783203125,mriqc,tsnr
68987,mriqc,49.78471374511719,mriqc,tsnr
68988,mriqc,41.64432144165039,mriqc,tsnr
68989,mriqc,46.60236358642578,mriqc,tsnr
68990,mriqc,53.29724884033203,mriqc,tsnr
68991,mriqc,45.08367919921875,mriqc,tsnr
68992,mriqc,57.291969299316406,mriqc,tsnr
68993,mriqc,35.93996810913086,mriqc,tsnr
68994,mriqc,48.09043502807617,mriqc,tsnr
68995,mriqc,47.18074798583984,mriqc,tsnr
68996,mriqc,26.03357315063477,mriqc,tsnr
68997,mriqc,49.54811096191406,mriqc,tsnr
68998,mriqc,50.678070068359375,mriqc,tsnr
68999,mriqc,50.06281280517578,mriqc,tsnr
69000,mriqc,45.0695686340332,mriqc,tsnr
69001,mriqc,41.91341018676758,mriqc,tsnr
69002,mriqc,37.598777770996094,mriqc,tsnr
69003,mriqc,48.092044830322266,mriqc,tsnr
69004,mriqc,46.63515853881836,mriqc,tsnr
69005,mriqc,39.859031677246094,mriqc,tsnr
69006,mriqc,45.410194396972656,mriqc,tsnr
69007,mriqc,56.00104141235352,mriqc,tsnr
69008,mriqc,40.84709167480469,mriqc,tsnr
69009,mriqc,45.29808044433594,mriqc,tsnr
69010,mriqc,33.6771240234375,mriqc,tsnr
69011,mriqc,49.92481994628906,mriqc,tsnr
69012,mriqc,46.564544677734375,mriqc,tsnr
69013,mriqc,49.143856048583984,mriqc,tsnr
69014,mriqc,48.80356979370117,mriqc,tsnr
69015,mriqc,44.390419006347656,mriqc,tsnr
69016,mriqc,48.02106475830078,mriqc,tsnr
69017,mriqc,34.8927116394043,mriqc,tsnr
69018,mriqc,44.49607849121094,mriqc,tsnr
69019,mriqc,53.22711563110352,mriqc,tsnr
69020,mriqc,48.270042419433594,mriqc,tsnr
69021,mriqc,53.835968017578125,mriqc,tsnr
69022,mriqc,53.68771743774414,mriqc,tsnr
69023,mriqc,46.30858612060547,mriqc,tsnr
69024,mriqc,50.162384033203125,mriqc,tsnr
69025,mriqc,47.150489807128906,mriqc,tsnr
69026,mriqc,44.256813049316406,mriqc,tsnr
69027,mriqc,40.95778274536133,mriqc,tsnr
69028,mriqc,37.375152587890625,mriqc,tsnr
69029,mriqc,41.342140197753906,mriqc,tsnr
69030,mriqc,46.885196685791016,mriqc,tsnr
69031,mriqc,51.048118591308594,mriqc,tsnr
69032,mriqc,37.65330505371094,mriqc,tsnr
69033,mriqc,41.64432144165039,mriqc,tsnr
69034,mriqc,55.65731048583984,mriqc,tsnr
69035,mriqc,52.01554489135742,mriqc,tsnr
69036,mriqc,48.51950454711914,mriqc,tsnr
69037,mriqc,53.235652923583984,mriqc,tsnr
69038,mriqc,51.22803497314453,mriqc,tsnr
69039,mriqc,46.60236358642578,mriqc,tsnr
69040,mriqc,44.59273910522461,mriqc,tsnr
69041,mriqc,56.971954345703125,mriqc,tsnr
69042,mriqc,50.12318801879883,mriqc,tsnr
69043,mriqc,51.86385345458984,mriqc,tsnr
69044,mriqc,44.390419006347656,mriqc,tsnr
69045,mriqc,48.09043502807617,mriqc,tsnr
69046,mriqc,51.95161819458008,mriqc,tsnr
69047,mriqc,46.05167007446289,mriqc,tsnr
69048,mriqc,55.68401718139648,mriqc,tsnr
69049,mriqc,46.56900787353515,mriqc,tsnr
69050,mriqc,46.802955627441406,mriqc,tsnr
69051,mriqc,57.23895263671875,mriqc,tsnr
69052,mriqc,45.973148345947266,mriqc,tsnr
69053,mriqc,47.17704772949219,mriqc,tsnr
69054,mriqc,48.15745162963867,mriqc,tsnr
69055,mriqc,48.02106475830078,mriqc,tsnr
69056,mriqc,36.41831588745117,mriqc,tsnr
69057,mriqc,45.28272247314453,mriqc,tsnr
69058,mriqc,53.235652923583984,mriqc,tsnr
69059,mriqc,45.54308319091797,mriqc,tsnr
69060,mriqc,37.598777770996094,mriqc,tsnr
69061,mriqc,38.360992431640625,mriqc,tsnr
69062,mriqc,40.57411193847656,mriqc,tsnr
69063,mriqc,51.219505310058594,mriqc,tsnr
69064,mriqc,53.732852935791016,mriqc,tsnr
69065,mriqc,30.57818031311035,mriqc,tsnr
69066,mriqc,38.87337112426758,mriqc,tsnr
69067,mriqc,46.60236358642578,mriqc,tsnr
69068,mriqc,40.638301849365234,mriqc,tsnr
69069,mriqc,40.97783660888672,mriqc,tsnr
69070,mriqc,44.08210372924805,mriqc,tsnr
69071,mriqc,49.569366455078125,mriqc,tsnr
69072,mriqc,34.98569869995117,mriqc,tsnr
69073,mriqc,52.02321243286133,mriqc,tsnr
69074,mriqc,41.90305709838867,mriqc,tsnr
69075,mriqc,53.683372497558594,mriqc,tsnr
69076,mriqc,45.22261047363281,mriqc,tsnr
69077,mriqc,42.73855209350586,mriqc,tsnr
69078,mriqc,38.93902587890625,mriqc,tsnr
69079,mriqc,47.87053298950195,mriqc,tsnr
69080,mriqc,43.66379928588867,mriqc,tsnr
69081,mriqc,48.037498474121094,mriqc,tsnr
69082,mriqc,37.598777770996094,mriqc,tsnr
69083,mriqc,54.37532424926758,mriqc,tsnr
69084,mriqc,47.77825164794922,mriqc,tsnr
69085,mriqc,43.52700424194336,mriqc,tsnr
69086,mriqc,44.97773742675781,mriqc,tsnr
69087,mriqc,55.845985412597656,mriqc,tsnr
69088,mriqc,47.773231506347656,mriqc,tsnr
69089,mriqc,51.86385345458984,mriqc,tsnr
69090,mriqc,51.64646530151367,mriqc,tsnr
69091,mriqc,40.95743942260742,mriqc,tsnr
69092,mriqc,49.78471374511719,mriqc,tsnr
69093,mriqc,52.37257385253906,mriqc,tsnr
69094,mriqc,47.17704772949219,mriqc,tsnr
69095,mriqc,42.556915283203125,mriqc,tsnr
69096,mriqc,26.03357315063477,mriqc,tsnr
69097,mriqc,53.235652923583984,mriqc,tsnr
69098,mriqc,49.130889892578125,mriqc,tsnr
69099,mriqc,39.73237609863281,mriqc,tsnr
69100,mriqc,46.05185317993164,mriqc,tsnr
69101,mriqc,52.02321243286133,mriqc,tsnr
69102,mriqc,39.26543426513672,mriqc,tsnr
69103,mriqc,35.90151596069336,mriqc,tsnr
69104,mriqc,40.47357177734375,mriqc,tsnr
69105,mriqc,44.93933868408203,mriqc,tsnr
69106,mriqc,44.98936462402344,mriqc,tsnr
69107,mriqc,53.29724884033203,mriqc,tsnr
69108,mriqc,49.143856048583984,mriqc,tsnr
69109,mriqc,41.91341018676758,mriqc,tsnr
69110,mriqc,54.21575927734375,mriqc,tsnr
69111,mriqc,47.07073593139648,mriqc,tsnr
69112,mriqc,42.17707061767578,mriqc,tsnr
69113,mriqc,44.53131103515625,mriqc,tsnr
69114,mriqc,49.45920944213867,mriqc,tsnr
69115,mriqc,49.35398483276367,mriqc,tsnr
69116,mriqc,51.86385345458984,mriqc,tsnr
69117,mriqc,58.41322326660156,mriqc,tsnr
69118,mriqc,53.40818786621094,mriqc,tsnr
69119,mriqc,50.591217041015625,mriqc,tsnr
69120,mriqc,48.334625244140625,mriqc,tsnr
69121,mriqc,53.74589538574219,mriqc,tsnr
69122,mriqc,50.06281280517578,mriqc,tsnr
69123,mriqc,40.84709167480469,mriqc,tsnr
69124,mriqc,40.933876037597656,mriqc,tsnr
69125,mriqc,47.17704772949219,mriqc,tsnr
69126,mriqc,44.57437896728515,mriqc,tsnr
69127,mriqc,53.37825012207031,mriqc,tsnr
69128,mriqc,48.90937423706055,mriqc,tsnr
69129,mriqc,52.22801971435547,mriqc,tsnr
69130,mriqc,47.74658966064453,mriqc,tsnr
69131,mriqc,50.27067565917969,mriqc,tsnr
69132,mriqc,48.83625793457031,mriqc,tsnr
69133,mriqc,51.22803497314453,mriqc,tsnr
69134,mriqc,41.64432144165039,mriqc,tsnr
69135,mriqc,44.98936462402344,mriqc,tsnr
69136,mriqc,53.23612594604492,mriqc,tsnr
69137,mriqc,45.80586624145508,mriqc,tsnr
69138,mriqc,46.57439422607422,mriqc,tsnr
69139,mriqc,48.09043502807617,mriqc,tsnr
69140,mriqc,38.47682189941406,mriqc,tsnr
69141,mriqc,48.67242813110352,mriqc,tsnr
69142,mriqc,51.70066452026367,mriqc,tsnr
69143,mriqc,52.37257385253906,mriqc,tsnr
69144,mriqc,44.53131103515625,mriqc,tsnr
69145,mriqc,38.59513092041016,mriqc,tsnr
69146,mriqc,49.48447036743164,mriqc,tsnr
69147,mriqc,46.043701171875,mriqc,tsnr
69148,mriqc,53.08940124511719,mriqc,tsnr
69149,mriqc,44.390419006347656,mriqc,tsnr
69150,mriqc,50.730079650878906,mriqc,tsnr
69151,mriqc,52.02321243286133,mriqc,tsnr
69152,mriqc,53.835968017578125,mriqc,tsnr
69153,mriqc,50.162384033203125,mriqc,tsnr
69154,mriqc,53.68771743774414,mriqc,tsnr
69155,mriqc,40.95778274536133,mriqc,tsnr
69156,mriqc,46.30858612060547,mriqc,tsnr
69157,mriqc,44.83313751220703,mriqc,tsnr
69158,mriqc,54.07526016235352,mriqc,tsnr
69159,mriqc,37.375152587890625,mriqc,tsnr
69160,mriqc,42.486331939697266,mriqc,tsnr
69161,mriqc,54.12161636352539,mriqc,tsnr
69162,mriqc,48.02106475830078,mriqc,tsnr
69163,mriqc,44.57437896728515,mriqc,tsnr
69164,mriqc,47.07073593139648,mriqc,tsnr
69165,mriqc,46.60236358642578,mriqc,tsnr
69166,mriqc,42.178565979003906,mriqc,tsnr
69167,mriqc,48.90937423706055,mriqc,tsnr
69168,mriqc,51.048118591308594,mriqc,tsnr
69169,mriqc,47.029754638671875,mriqc,tsnr
69170,mriqc,52.01554489135742,mriqc,tsnr
69171,mriqc,52.69809341430664,mriqc,tsnr
69172,mriqc,37.30373001098633,mriqc,tsnr
69173,mriqc,50.11716842651367,mriqc,tsnr
69174,mriqc,44.98936462402344,mriqc,tsnr
69175,mriqc,45.33197784423828,mriqc,tsnr
69176,mriqc,37.47590255737305,mriqc,tsnr
69177,mriqc,57.319210052490234,mriqc,tsnr
69178,mriqc,58.02451705932617,mriqc,tsnr
69179,mriqc,48.83625793457031,mriqc,tsnr
69180,mriqc,58.135765075683594,mriqc,tsnr
69181,mriqc,39.50065231323242,mriqc,tsnr
69182,mriqc,44.11833572387695,mriqc,tsnr
69183,mriqc,45.17072677612305,mriqc,tsnr
69184,mriqc,46.56900787353515,mriqc,tsnr
69185,mriqc,48.15745162963867,mriqc,tsnr
69186,mriqc,46.802955627441406,mriqc,tsnr
69187,mriqc,50.730079650878906,mriqc,tsnr
69188,mriqc,37.598777770996094,mriqc,tsnr
69189,mriqc,51.92616271972656,mriqc,tsnr
69190,mriqc,37.13431167602539,mriqc,tsnr
69191,mriqc,54.07526016235352,mriqc,tsnr
69192,mriqc,38.68594741821289,mriqc,tsnr
69193,mriqc,44.53131103515625,mriqc,tsnr
69194,mriqc,53.235652923583984,mriqc,tsnr
69195,mriqc,49.40740966796875,mriqc,tsnr
69196,mriqc,53.08940124511719,mriqc,tsnr
69197,mriqc,57.82747650146485,mriqc,tsnr
69198,mriqc,38.87337112426758,mriqc,tsnr
69199,mriqc,42.75232696533203,mriqc,tsnr
69200,mriqc,51.219505310058594,mriqc,tsnr
69201,mriqc,50.678070068359375,mriqc,tsnr
69202,mriqc,50.85409164428711,mriqc,tsnr
69203,mriqc,41.397342681884766,mriqc,tsnr
69204,mriqc,51.86385345458984,mriqc,tsnr
69205,mriqc,46.564544677734375,mriqc,tsnr
69206,mriqc,32.31433868408203,mriqc,tsnr
69207,mriqc,45.22261047363281,mriqc,tsnr
69208,mriqc,42.73855209350586,mriqc,tsnr
69209,mriqc,50.11716842651367,mriqc,tsnr
69210,mriqc,45.29808044433594,mriqc,tsnr
69211,mriqc,42.92139434814453,mriqc,tsnr
69212,mriqc,48.83625793457031,mriqc,tsnr
69213,mriqc,53.683372497558594,mriqc,tsnr
69214,mriqc,45.187686920166016,mriqc,tsnr
69215,mriqc,41.173885345458984,mriqc,tsnr
69216,mriqc,53.29982376098633,mriqc,tsnr
69217,mriqc,47.150489807128906,mriqc,tsnr
69218,mriqc,55.65731048583984,mriqc,tsnr
69219,mriqc,46.885196685791016,mriqc,tsnr
69220,mriqc,47.42000961303711,mriqc,tsnr
69221,mriqc,47.17704772949219,mriqc,tsnr
69222,mriqc,48.87798309326172,mriqc,tsnr
69223,mriqc,51.54539489746094,mriqc,tsnr
69224,mriqc,37.13431167602539,mriqc,tsnr
69225,mriqc,54.27338409423828,mriqc,tsnr
69226,mriqc,47.77825164794922,mriqc,tsnr
69227,mriqc,54.07526016235352,mriqc,tsnr
69228,mriqc,51.27660369873047,mriqc,tsnr
69229,mriqc,56.971954345703125,mriqc,tsnr
69230,mriqc,55.68401718139648,mriqc,tsnr
69231,mriqc,50.12318801879883,mriqc,tsnr
69232,mriqc,39.73237609863281,mriqc,tsnr
69233,mriqc,41.173885345458984,mriqc,tsnr
69234,mriqc,44.95172882080078,mriqc,tsnr
69235,mriqc,54.963645935058594,mriqc,tsnr
69236,mriqc,54.186180114746094,mriqc,tsnr
69237,mriqc,47.950077056884766,mriqc,tsnr
69238,mriqc,47.8243408203125,mriqc,tsnr
69239,mriqc,40.273536682128906,mriqc,tsnr
69240,mriqc,44.8497314453125,mriqc,tsnr
69241,mriqc,52.02321243286133,mriqc,tsnr
69242,mriqc,34.22941207885742,mriqc,tsnr
69243,mriqc,50.38876724243164,mriqc,tsnr
69244,mriqc,45.4439582824707,mriqc,tsnr
69245,mriqc,49.14257049560547,mriqc,tsnr
69246,mriqc,57.23895263671875,mriqc,tsnr
69247,mriqc,41.103023529052734,mriqc,tsnr
69248,mriqc,35.90151596069336,mriqc,tsnr
69249,mriqc,51.32583236694336,mriqc,tsnr
69250,mriqc,39.72328186035156,mriqc,tsnr
69251,mriqc,35.60245132446289,mriqc,tsnr
69252,mriqc,53.732852935791016,mriqc,tsnr
69253,mriqc,44.08210372924805,mriqc,tsnr
69254,mriqc,44.98936462402344,mriqc,tsnr
69255,mriqc,49.90970230102539,mriqc,tsnr
69256,mriqc,42.17707061767578,mriqc,tsnr
69257,mriqc,53.40818786621094,mriqc,tsnr
69258,mriqc,58.41322326660156,mriqc,tsnr
69259,mriqc,53.74589538574219,mriqc,tsnr
69260,mriqc,44.25724411010742,mriqc,tsnr
69261,mriqc,51.360748291015625,mriqc,tsnr
69262,mriqc,55.845985412597656,mriqc,tsnr
69263,mriqc,42.66767120361328,mriqc,tsnr
69264,mriqc,47.87053298950195,mriqc,tsnr
69265,mriqc,43.77017593383789,mriqc,tsnr
69266,mriqc,40.6515998840332,mriqc,tsnr
69267,mriqc,39.145076751708984,mriqc,tsnr
69268,mriqc,48.20628356933594,mriqc,tsnr
69269,mriqc,52.22801971435547,mriqc,tsnr
69270,mriqc,47.74658966064453,mriqc,tsnr
69271,mriqc,54.186180114746094,mriqc,tsnr
69272,mriqc,49.78471374511719,mriqc,tsnr
69273,mriqc,49.14257049560547,mriqc,tsnr
69274,mriqc,53.37825012207031,mriqc,tsnr
69275,mriqc,44.53131103515625,mriqc,tsnr
69276,mriqc,42.39493179321289,mriqc,tsnr
69277,mriqc,41.114524841308594,mriqc,tsnr
69278,mriqc,53.29724884033203,mriqc,tsnr
69279,mriqc,52.364383697509766,mriqc,tsnr
69280,mriqc,45.56349563598633,mriqc,tsnr
69281,mriqc,45.4439582824707,mriqc,tsnr
69282,mriqc,46.57439422607422,mriqc,tsnr
69283,mriqc,41.91341018676758,mriqc,tsnr
69284,mriqc,54.12161636352539,mriqc,tsnr
69285,mriqc,45.39127731323242,mriqc,tsnr
69286,mriqc,42.08100128173828,mriqc,tsnr
69287,mriqc,49.90970230102539,mriqc,tsnr
69288,mriqc,54.48414611816406,mriqc,tsnr
69289,mriqc,41.103023529052734,mriqc,tsnr
69290,mriqc,46.73225021362305,mriqc,tsnr
69291,mriqc,54.536346435546875,mriqc,tsnr
69292,mriqc,53.634498596191406,mriqc,tsnr
69293,mriqc,41.29438781738281,mriqc,tsnr
69294,mriqc,38.3709602355957,mriqc,tsnr
69295,mriqc,48.83625793457031,mriqc,tsnr
69296,mriqc,43.955360412597656,mriqc,tsnr
69297,mriqc,40.4490852355957,mriqc,tsnr
69298,mriqc,45.5948371887207,mriqc,tsnr
69299,mriqc,51.360748291015625,mriqc,tsnr
69300,mriqc,37.30373001098633,mriqc,tsnr
69301,mriqc,49.143856048583984,mriqc,tsnr
69302,mriqc,52.69809341430664,mriqc,tsnr
69303,mriqc,41.64432144165039,mriqc,tsnr
69304,mriqc,53.498966217041016,mriqc,tsnr
69305,mriqc,48.63191986083984,mriqc,tsnr
69306,mriqc,54.07526016235352,mriqc,tsnr
