,compare,fber,task,data type
79968,mriqc,628.3827514648438,mriqc,fber
79969,mriqc,949.4110717773438,mriqc,fber
79970,mriqc,903.30322265625,mriqc,fber
79971,mriqc,921.0868530273438,mriqc,fber
79972,mriqc,493.7620239257813,mriqc,fber
79973,mriqc,932.753173828125,mriqc,fber
79974,mriqc,703.14990234375,mriqc,fber
79975,mriqc,796.7864990234375,mriqc,fber
79976,mriqc,772.0164794921875,mriqc,fber
79977,mriqc,1243.8763427734375,mriqc,fber
79978,mriqc,892.6994018554688,mriqc,fber
79979,mriqc,891.3215942382812,mriqc,fber
79980,mriqc,901.5504150390624,mriqc,fber
79981,mriqc,903.30322265625,mriqc,fber
79982,mriqc,726.6812744140625,mriqc,fber
79983,mriqc,988.070068359375,mriqc,fber
79984,mriqc,624.005126953125,mriqc,fber
79985,mriqc,775.8316040039062,mriqc,fber
79986,mriqc,831.7488403320312,mriqc,fber
79987,mriqc,784.006591796875,mriqc,fber
79988,mriqc,796.308837890625,mriqc,fber
79989,mriqc,732.5588989257812,mriqc,fber
79990,mriqc,629.6309204101562,mriqc,fber
79991,mriqc,760.8676147460938,mriqc,fber
79992,mriqc,645.6649780273438,mriqc,fber
79993,mriqc,607.085205078125,mriqc,fber
79994,mriqc,996.8264770507812,mriqc,fber
79995,mriqc,672.7974853515625,mriqc,fber
79996,mriqc,892.6994018554688,mriqc,fber
79997,mriqc,983.2737426757812,mriqc,fber
79998,mriqc,902.300537109375,mriqc,fber
79999,mriqc,751.8822021484375,mriqc,fber
80000,mriqc,927.94189453125,mriqc,fber
80001,mriqc,673.344482421875,mriqc,fber
80002,mriqc,726.6812744140625,mriqc,fber
80003,mriqc,891.3215942382812,mriqc,fber
80004,mriqc,850.9312744140625,mriqc,fber
80005,mriqc,904.7857666015624,mriqc,fber
80006,mriqc,625.7152709960938,mriqc,fber
80007,mriqc,830.6432495117188,mriqc,fber
80008,mriqc,845.26708984375,mriqc,fber
80009,mriqc,877.7612915039062,mriqc,fber
80010,mriqc,616.1226196289062,mriqc,fber
80011,mriqc,951.402099609375,mriqc,fber
80012,mriqc,623.866943359375,mriqc,fber
80013,mriqc,713.2966918945312,mriqc,fber
80014,mriqc,706.0923461914062,mriqc,fber
80015,mriqc,623.866943359375,mriqc,fber
80016,mriqc,691.147216796875,mriqc,fber
80017,mriqc,530.796630859375,mriqc,fber
80018,mriqc,887.9524536132812,mriqc,fber
80019,mriqc,713.2966918945312,mriqc,fber
80020,mriqc,849.742431640625,mriqc,fber
80021,mriqc,677.295654296875,mriqc,fber
80022,mriqc,792.4909057617188,mriqc,fber
80023,mriqc,490.1315002441406,mriqc,fber
80024,mriqc,984.8010864257812,mriqc,fber
80025,mriqc,1101.5751953125,mriqc,fber
80026,mriqc,612.0611572265625,mriqc,fber
80027,mriqc,834.88232421875,mriqc,fber
80028,mriqc,1007.2194213867188,mriqc,fber
80029,mriqc,788.8350830078125,mriqc,fber
80030,mriqc,770.9242553710938,mriqc,fber
80031,mriqc,612.0611572265625,mriqc,fber
80032,mriqc,881.2453002929688,mriqc,fber
80033,mriqc,583.8922729492188,mriqc,fber
80034,mriqc,950.6865234375,mriqc,fber
80035,mriqc,611.101318359375,mriqc,fber
80036,mriqc,785.331298828125,mriqc,fber
80037,mriqc,615.2825317382812,mriqc,fber
80038,mriqc,517.3621826171875,mriqc,fber
80039,mriqc,233.94573974609375,mriqc,fber
80040,mriqc,733.4859008789062,mriqc,fber
80041,mriqc,644.5672607421875,mriqc,fber
80042,mriqc,709.5335693359375,mriqc,fber
80043,mriqc,866.2399291992188,mriqc,fber
80044,mriqc,785.331298828125,mriqc,fber
80045,mriqc,701.1997680664062,mriqc,fber
80046,mriqc,653.7644653320312,mriqc,fber
80047,mriqc,636.6962280273438,mriqc,fber
80048,mriqc,868.337158203125,mriqc,fber
80049,mriqc,970.45703125,mriqc,fber
80050,mriqc,1006.8268432617188,mriqc,fber
80051,mriqc,824.255859375,mriqc,fber
80052,mriqc,903.3324584960938,mriqc,fber
80053,mriqc,873.60888671875,mriqc,fber
80054,mriqc,557.8115234375,mriqc,fber
80055,mriqc,457.7286682128906,mriqc,fber
80056,mriqc,653.7644653320312,mriqc,fber
80057,mriqc,710.1753540039062,mriqc,fber
80058,mriqc,824.255859375,mriqc,fber
80059,mriqc,1024.57958984375,mriqc,fber
80060,mriqc,922.694580078125,mriqc,fber
80061,mriqc,917.0890502929688,mriqc,fber
80062,mriqc,874.8663940429688,mriqc,fber
80063,mriqc,659.2227172851562,mriqc,fber
80064,mriqc,972.9096069335938,mriqc,fber
80065,mriqc,812.9348754882812,mriqc,fber
80066,mriqc,696.027587890625,mriqc,fber
80067,mriqc,769.5096435546875,mriqc,fber
80068,mriqc,917.0890502929688,mriqc,fber
80069,mriqc,874.7842407226562,mriqc,fber
80070,mriqc,821.654052734375,mriqc,fber
80071,mriqc,867.3284912109375,mriqc,fber
80072,mriqc,1048.572265625,mriqc,fber
80073,mriqc,794.8112182617188,mriqc,fber
80074,mriqc,766.6111450195312,mriqc,fber
80075,mriqc,843.9697875976562,mriqc,fber
80076,mriqc,608.1597900390625,mriqc,fber
80077,mriqc,770.3444213867188,mriqc,fber
80078,mriqc,676.3023071289062,mriqc,fber
80079,mriqc,843.426513671875,mriqc,fber
80080,mriqc,770.3444213867188,mriqc,fber
80081,mriqc,931.5086669921876,mriqc,fber
80082,mriqc,653.3235473632812,mriqc,fber
80083,mriqc,676.3023071289062,mriqc,fber
80084,mriqc,900.81005859375,mriqc,fber
80085,mriqc,903.30322265625,mriqc,fber
80086,mriqc,460.9207458496094,mriqc,fber
80087,mriqc,744.5354614257812,mriqc,fber
80088,mriqc,892.6994018554688,mriqc,fber
80089,mriqc,726.6812744140625,mriqc,fber
80090,mriqc,988.070068359375,mriqc,fber
80091,mriqc,460.9207458496094,mriqc,fber
80092,mriqc,798.9649047851562,mriqc,fber
80093,mriqc,767.2169799804688,mriqc,fber
80094,mriqc,688.6969604492188,mriqc,fber
80095,mriqc,819.1554565429688,mriqc,fber
80096,mriqc,801.5092163085938,mriqc,fber
80097,mriqc,873.478759765625,mriqc,fber
80098,mriqc,672.7974853515625,mriqc,fber
80099,mriqc,759.5529174804688,mriqc,fber
80100,mriqc,644.0297241210938,mriqc,fber
80101,mriqc,675.5471801757812,mriqc,fber
80102,mriqc,767.2169799804688,mriqc,fber
80103,mriqc,607.085205078125,mriqc,fber
80104,mriqc,772.0164794921875,mriqc,fber
80105,mriqc,656.5601196289062,mriqc,fber
80106,mriqc,636.5552978515625,mriqc,fber
80107,mriqc,854.5554809570312,mriqc,fber
80108,mriqc,813.6177978515625,mriqc,fber
80109,mriqc,651.3289794921875,mriqc,fber
80110,mriqc,756.9727783203125,mriqc,fber
80111,mriqc,673.344482421875,mriqc,fber
80112,mriqc,891.3215942382812,mriqc,fber
80113,mriqc,656.5601196289062,mriqc,fber
80114,mriqc,395.56292724609375,mriqc,fber
80115,mriqc,784.006591796875,mriqc,fber
80116,mriqc,796.308837890625,mriqc,fber
80117,mriqc,504.1619262695313,mriqc,fber
80118,mriqc,775.8316040039062,mriqc,fber
80119,mriqc,395.56292724609375,mriqc,fber
80120,mriqc,830.6432495117188,mriqc,fber
80121,mriqc,750.571533203125,mriqc,fber
80122,mriqc,913.1884155273438,mriqc,fber
80123,mriqc,845.26708984375,mriqc,fber
80124,mriqc,996.8264770507812,mriqc,fber
80125,mriqc,881.6795043945312,mriqc,fber
80126,mriqc,847.7415161132812,mriqc,fber
80127,mriqc,560.2424926757812,mriqc,fber
80128,mriqc,832.4285278320312,mriqc,fber
80129,mriqc,901.78955078125,mriqc,fber
80130,mriqc,887.9524536132812,mriqc,fber
80131,mriqc,560.2424926757812,mriqc,fber
80132,mriqc,615.1285400390625,mriqc,fber
80133,mriqc,676.2261352539062,mriqc,fber
80134,mriqc,984.8010864257812,mriqc,fber
80135,mriqc,589.7147216796875,mriqc,fber
80136,mriqc,877.7612915039062,mriqc,fber
80137,mriqc,848.9713745117188,mriqc,fber
80138,mriqc,813.7212524414062,mriqc,fber
80139,mriqc,951.402099609375,mriqc,fber
80140,mriqc,616.1226196289062,mriqc,fber
80141,mriqc,975.8526611328124,mriqc,fber
80142,mriqc,676.2261352539062,mriqc,fber
80143,mriqc,901.78955078125,mriqc,fber
80144,mriqc,865.600341796875,mriqc,fber
80145,mriqc,623.866943359375,mriqc,fber
80146,mriqc,920.9677124023438,mriqc,fber
80147,mriqc,653.3892211914062,mriqc,fber
80148,mriqc,530.796630859375,mriqc,fber
80149,mriqc,865.600341796875,mriqc,fber
80150,mriqc,853.0633544921875,mriqc,fber
80151,mriqc,833.156494140625,mriqc,fber
80152,mriqc,625.0206298828125,mriqc,fber
80153,mriqc,747.1282958984375,mriqc,fber
80154,mriqc,709.5335693359375,mriqc,fber
80155,mriqc,701.1997680664062,mriqc,fber
80156,mriqc,799.6273193359375,mriqc,fber
80157,mriqc,843.7225952148438,mriqc,fber
80158,mriqc,713.2966918945312,mriqc,fber
80159,mriqc,632.9696655273438,mriqc,fber
80160,mriqc,738.7343139648438,mriqc,fber
80161,mriqc,666.085693359375,mriqc,fber
80162,mriqc,710.1753540039062,mriqc,fber
80163,mriqc,927.802490234375,mriqc,fber
80164,mriqc,659.122314453125,mriqc,fber
80165,mriqc,659.122314453125,mriqc,fber
80166,mriqc,451.5036315917969,mriqc,fber
80167,mriqc,696.027587890625,mriqc,fber
80168,mriqc,788.8350830078125,mriqc,fber
80169,mriqc,676.7433471679688,mriqc,fber
80170,mriqc,583.8922729492188,mriqc,fber
80171,mriqc,950.6865234375,mriqc,fber
80172,mriqc,976.0946044921876,mriqc,fber
80173,mriqc,959.5369262695312,mriqc,fber
80174,mriqc,748.7230224609375,mriqc,fber
80175,mriqc,451.5036315917969,mriqc,fber
80176,mriqc,748.7230224609375,mriqc,fber
80177,mriqc,667.3280639648438,mriqc,fber
80178,mriqc,565.4711303710938,mriqc,fber
80179,mriqc,667.3280639648438,mriqc,fber
80180,mriqc,794.8112182617188,mriqc,fber
80181,mriqc,821.654052734375,mriqc,fber
80182,mriqc,785.331298828125,mriqc,fber
80183,mriqc,824.255859375,mriqc,fber
80184,mriqc,613.1428833007812,mriqc,fber
80185,mriqc,766.6111450195312,mriqc,fber
80186,mriqc,612.0611572265625,mriqc,fber
80187,mriqc,653.7644653320312,mriqc,fber
80188,mriqc,649.7943725585938,mriqc,fber
80189,mriqc,565.4711303710938,mriqc,fber
80190,mriqc,873.60888671875,mriqc,fber
80191,mriqc,692.3250122070312,mriqc,fber
80192,mriqc,970.45703125,mriqc,fber
80193,mriqc,1006.8268432617188,mriqc,fber
80194,mriqc,890.4198608398438,mriqc,fber
80195,mriqc,455.0642700195313,mriqc,fber
80196,mriqc,769.5096435546875,mriqc,fber
80197,mriqc,649.7943725585938,mriqc,fber
80198,mriqc,684.1743774414062,mriqc,fber
80199,mriqc,1024.57958984375,mriqc,fber
80200,mriqc,893.78759765625,mriqc,fber
80201,mriqc,972.9096069335938,mriqc,fber
80202,mriqc,886.8252563476562,mriqc,fber
80203,mriqc,778.0811767578125,mriqc,fber
80204,mriqc,792.3782348632812,mriqc,fber
80205,mriqc,917.0890502929688,mriqc,fber
80206,mriqc,878.5219116210938,mriqc,fber
80207,mriqc,772.0164794921875,mriqc,fber
80208,mriqc,879.1729125976562,mriqc,fber
80209,mriqc,807.3584594726562,mriqc,fber
80210,mriqc,684.1743774414062,mriqc,fber
80211,mriqc,886.8252563476562,mriqc,fber
80212,mriqc,771.8787841796875,mriqc,fber
80213,mriqc,880.0953369140625,mriqc,fber
80214,mriqc,880.1486206054688,mriqc,fber
80215,mriqc,878.5219116210938,mriqc,fber
80216,mriqc,678.9732055664062,mriqc,fber
80217,mriqc,741.5938720703125,mriqc,fber
80218,mriqc,784.006591796875,mriqc,fber
80219,mriqc,775.8316040039062,mriqc,fber
80220,mriqc,1048.572265625,mriqc,fber
80221,mriqc,911.3599853515624,mriqc,fber
80222,mriqc,780.6572265625,mriqc,fber
80223,mriqc,796.308837890625,mriqc,fber
80224,mriqc,608.1597900390625,mriqc,fber
80225,mriqc,678.9732055664062,mriqc,fber
80226,mriqc,620.341552734375,mriqc,fber
80227,mriqc,706.2844848632812,mriqc,fber
80228,mriqc,676.3023071289062,mriqc,fber
80229,mriqc,890.8704833984375,mriqc,fber
80230,mriqc,996.8264770507812,mriqc,fber
80231,mriqc,770.3444213867188,mriqc,fber
80232,mriqc,843.426513671875,mriqc,fber
80233,mriqc,931.5086669921876,mriqc,fber
80234,mriqc,905.2069702148438,mriqc,fber
80235,mriqc,812.1809692382812,mriqc,fber
80236,mriqc,724.5647583007812,mriqc,fber
80237,mriqc,905.2069702148438,mriqc,fber
80238,mriqc,938.5980834960938,mriqc,fber
80239,mriqc,772.2166748046875,mriqc,fber
80240,mriqc,910.6241455078124,mriqc,fber
80241,mriqc,744.5354614257812,mriqc,fber
80242,mriqc,773.15966796875,mriqc,fber
80243,mriqc,616.1226196289062,mriqc,fber
80244,mriqc,951.402099609375,mriqc,fber
80245,mriqc,882.9004516601562,mriqc,fber
80246,mriqc,812.1809692382812,mriqc,fber
80247,mriqc,877.7612915039062,mriqc,fber
80248,mriqc,575.0430297851562,mriqc,fber
80249,mriqc,802.2003173828125,mriqc,fber
80250,mriqc,460.9207458496094,mriqc,fber
80251,mriqc,530.796630859375,mriqc,fber
80252,mriqc,504.1619262695313,mriqc,fber
80253,mriqc,854.5554809570312,mriqc,fber
80254,mriqc,935.9197387695312,mriqc,fber
80255,mriqc,717.4802856445312,mriqc,fber
80256,mriqc,771.9414672851562,mriqc,fber
80257,mriqc,712.0674438476562,mriqc,fber
80258,mriqc,875.1710205078125,mriqc,fber
80259,mriqc,737.6521606445312,mriqc,fber
80260,mriqc,575.0430297851562,mriqc,fber
80261,mriqc,935.9197387695312,mriqc,fber
80262,mriqc,1051.744140625,mriqc,fber
80263,mriqc,712.0674438476562,mriqc,fber
80264,mriqc,718.4310913085938,mriqc,fber
80265,mriqc,759.5529174804688,mriqc,fber
80266,mriqc,801.5092163085938,mriqc,fber
80267,mriqc,738.8247680664062,mriqc,fber
80268,mriqc,644.0297241210938,mriqc,fber
80269,mriqc,979.6408081054688,mriqc,fber
80270,mriqc,873.478759765625,mriqc,fber
80271,mriqc,675.5471801757812,mriqc,fber
80272,mriqc,909.4656372070312,mriqc,fber
80273,mriqc,819.1554565429688,mriqc,fber
80274,mriqc,750.571533203125,mriqc,fber
80275,mriqc,909.2737426757812,mriqc,fber
80276,mriqc,909.4656372070312,mriqc,fber
80277,mriqc,583.8922729492188,mriqc,fber
80278,mriqc,950.6865234375,mriqc,fber
80279,mriqc,656.5601196289062,mriqc,fber
80280,mriqc,560.2424926757812,mriqc,fber
80281,mriqc,788.8350830078125,mriqc,fber
80282,mriqc,767.2169799804688,mriqc,fber
80283,mriqc,395.56292724609375,mriqc,fber
80284,mriqc,633.8491821289062,mriqc,fber
80285,mriqc,604.3142700195312,mriqc,fber
80286,mriqc,651.3289794921875,mriqc,fber
80287,mriqc,636.5552978515625,mriqc,fber
80288,mriqc,831.5835571289062,mriqc,fber
80289,mriqc,589.7147216796875,mriqc,fber
80290,mriqc,1013.4452514648438,mriqc,fber
80291,mriqc,901.6016235351562,mriqc,fber
80292,mriqc,1042.6826171875,mriqc,fber
80293,mriqc,738.8247680664062,mriqc,fber
80294,mriqc,801.5092163085938,mriqc,fber
80295,mriqc,675.5471801757812,mriqc,fber
80296,mriqc,644.0297241210938,mriqc,fber
80297,mriqc,604.3142700195312,mriqc,fber
80298,mriqc,759.5529174804688,mriqc,fber
80299,mriqc,819.1554565429688,mriqc,fber
80300,mriqc,873.478759765625,mriqc,fber
80301,mriqc,833.156494140625,mriqc,fber
80302,mriqc,639.3436279296875,mriqc,fber
80303,mriqc,636.5552978515625,mriqc,fber
80304,mriqc,901.6942749023438,mriqc,fber
80305,mriqc,651.3289794921875,mriqc,fber
80306,mriqc,624.005126953125,mriqc,fber
80307,mriqc,970.45703125,mriqc,fber
80308,mriqc,1006.8268432617188,mriqc,fber
80309,mriqc,544.6779174804688,mriqc,fber
80310,mriqc,873.60888671875,mriqc,fber
80311,mriqc,625.0206298828125,mriqc,fber
80312,mriqc,650.328857421875,mriqc,fber
80313,mriqc,686.3539428710938,mriqc,fber
80314,mriqc,769.7437744140625,mriqc,fber
80315,mriqc,901.78955078125,mriqc,fber
80316,mriqc,570.96435546875,mriqc,fber
80317,mriqc,686.3539428710938,mriqc,fber
80318,mriqc,832.4285278320312,mriqc,fber
80319,mriqc,1024.57958984375,mriqc,fber
80320,mriqc,847.7415161132812,mriqc,fber
80321,mriqc,881.6795043945312,mriqc,fber
80322,mriqc,747.2931518554688,mriqc,fber
80323,mriqc,983.2737426757812,mriqc,fber
80324,mriqc,881.6795043945312,mriqc,fber
80325,mriqc,855.0934448242188,mriqc,fber
80326,mriqc,799.6273193359375,mriqc,fber
80327,mriqc,972.9096069335938,mriqc,fber
80328,mriqc,832.4285278320312,mriqc,fber
80329,mriqc,847.7415161132812,mriqc,fber
80330,mriqc,738.7343139648438,mriqc,fber
80331,mriqc,570.96435546875,mriqc,fber
80332,mriqc,865.600341796875,mriqc,fber
80333,mriqc,676.2261352539062,mriqc,fber
80334,mriqc,653.2857055664062,mriqc,fber
80335,mriqc,892.884033203125,mriqc,fber
80336,mriqc,788.4373168945312,mriqc,fber
80337,mriqc,826.9522705078125,mriqc,fber
80338,mriqc,845.524169921875,mriqc,fber
80339,mriqc,608.1597900390625,mriqc,fber
80340,mriqc,1048.572265625,mriqc,fber
80341,mriqc,896.8388061523438,mriqc,fber
80342,mriqc,975.8526611328124,mriqc,fber
80343,mriqc,848.9713745117188,mriqc,fber
80344,mriqc,975.8526611328124,mriqc,fber
80345,mriqc,526.2550048828125,mriqc,fber
80346,mriqc,848.9713745117188,mriqc,fber
80347,mriqc,619.0300903320312,mriqc,fber
80348,mriqc,931.5086669921876,mriqc,fber
80349,mriqc,659.122314453125,mriqc,fber
80350,mriqc,747.2931518554688,mriqc,fber
80351,mriqc,709.4176025390625,mriqc,fber
80352,mriqc,883.3284912109375,mriqc,fber
80353,mriqc,823.8235473632812,mriqc,fber
80354,mriqc,843.426513671875,mriqc,fber
80355,mriqc,709.4176025390625,mriqc,fber
80356,mriqc,896.8388061523438,mriqc,fber
80357,mriqc,813.7212524414062,mriqc,fber
80358,mriqc,853.0633544921875,mriqc,fber
80359,mriqc,747.1282958984375,mriqc,fber
80360,mriqc,857.4954223632812,mriqc,fber
80361,mriqc,905.095703125,mriqc,fber
80362,mriqc,663.6327514648438,mriqc,fber
80363,mriqc,744.5354614257812,mriqc,fber
80364,mriqc,905.095703125,mriqc,fber
80365,mriqc,632.9696655273438,mriqc,fber
80366,mriqc,636.0407104492188,mriqc,fber
80367,mriqc,455.0642700195313,mriqc,fber
80368,mriqc,642.7620239257812,mriqc,fber
80369,mriqc,858.462646484375,mriqc,fber
80370,mriqc,735.1052856445312,mriqc,fber
80371,mriqc,777.9073486328125,mriqc,fber
80372,mriqc,778.0811767578125,mriqc,fber
80373,mriqc,934.932861328125,mriqc,fber
80374,mriqc,632.9696655273438,mriqc,fber
80375,mriqc,667.3280639648438,mriqc,fber
80376,mriqc,676.7433471679688,mriqc,fber
80377,mriqc,565.4711303710938,mriqc,fber
80378,mriqc,689.7786254882812,mriqc,fber
80379,mriqc,451.5036315917969,mriqc,fber
80380,mriqc,748.7230224609375,mriqc,fber
80381,mriqc,924.1537475585938,mriqc,fber
80382,mriqc,854.5554809570312,mriqc,fber
80383,mriqc,741.5938720703125,mriqc,fber
80384,mriqc,852.1882934570312,mriqc,fber
80385,mriqc,504.1619262695313,mriqc,fber
80386,mriqc,726.6174926757812,mriqc,fber
80387,mriqc,573.4631958007812,mriqc,fber
80388,mriqc,523.2843017578125,mriqc,fber
80389,mriqc,966.9132080078124,mriqc,fber
80390,mriqc,613.1428833007812,mriqc,fber
80391,mriqc,735.1052856445312,mriqc,fber
80392,mriqc,684.1743774414062,mriqc,fber
80393,mriqc,750.571533203125,mriqc,fber
80394,mriqc,649.7943725585938,mriqc,fber
80395,mriqc,676.7433471679688,mriqc,fber
80396,mriqc,920.9677124023438,mriqc,fber
80397,mriqc,620.341552734375,mriqc,fber
80398,mriqc,692.3250122070312,mriqc,fber
80399,mriqc,938.62841796875,mriqc,fber
80400,mriqc,840.1981811523438,mriqc,fber
80401,mriqc,777.9073486328125,mriqc,fber
80402,mriqc,863.318359375,mriqc,fber
80403,mriqc,934.932861328125,mriqc,fber
80404,mriqc,808.2061157226562,mriqc,fber
80405,mriqc,612.7857666015625,mriqc,fber
80406,mriqc,589.7147216796875,mriqc,fber
80407,mriqc,613.1428833007812,mriqc,fber
80408,mriqc,893.78759765625,mriqc,fber
80409,mriqc,880.0953369140625,mriqc,fber
80410,mriqc,865.30810546875,mriqc,fber
80411,mriqc,890.4198608398438,mriqc,fber
80412,mriqc,843.7225952148438,mriqc,fber
80413,mriqc,878.5219116210938,mriqc,fber
80414,mriqc,839.4971923828125,mriqc,fber
80415,mriqc,966.9132080078124,mriqc,fber
80416,mriqc,612.7857666015625,mriqc,fber
80417,mriqc,771.8787841796875,mriqc,fber
80418,mriqc,807.3584594726562,mriqc,fber
80419,mriqc,778.5614624023438,mriqc,fber
80420,mriqc,751.6052856445312,mriqc,fber
80421,mriqc,692.3250122070312,mriqc,fber
80422,mriqc,808.2061157226562,mriqc,fber
80423,mriqc,751.6052856445312,mriqc,fber
80424,mriqc,839.4971923828125,mriqc,fber
80425,mriqc,880.1486206054688,mriqc,fber
80426,mriqc,742.8121337890625,mriqc,fber
80427,mriqc,882.9004516601562,mriqc,fber
80428,mriqc,886.8252563476562,mriqc,fber
80429,mriqc,911.3599853515624,mriqc,fber
80430,mriqc,652.16455078125,mriqc,fber
80431,mriqc,670.2670288085938,mriqc,fber
80432,mriqc,890.4198608398438,mriqc,fber
80433,mriqc,608.9337768554688,mriqc,fber
80434,mriqc,678.9732055664062,mriqc,fber
80435,mriqc,833.156494140625,mriqc,fber
80436,mriqc,863.190185546875,mriqc,fber
80437,mriqc,893.78759765625,mriqc,fber
80438,mriqc,808.071533203125,mriqc,fber
80439,mriqc,706.2844848632812,mriqc,fber
80440,mriqc,799.6273193359375,mriqc,fber
80441,mriqc,879.1729125976562,mriqc,fber
80442,mriqc,625.0206298828125,mriqc,fber
80443,mriqc,771.9612426757812,mriqc,fber
80444,mriqc,652.16455078125,mriqc,fber
80445,mriqc,890.8704833984375,mriqc,fber
80446,mriqc,718.4310913085938,mriqc,fber
80447,mriqc,771.8787841796875,mriqc,fber
80448,mriqc,832.1038818359375,mriqc,fber
80449,mriqc,752.93505859375,mriqc,fber
80450,mriqc,738.7343139648438,mriqc,fber
80451,mriqc,773.15966796875,mriqc,fber
80452,mriqc,880.0953369140625,mriqc,fber
80453,mriqc,807.3584594726562,mriqc,fber
80454,mriqc,880.1486206054688,mriqc,fber
80455,mriqc,887.802978515625,mriqc,fber
80456,mriqc,633.8491821289062,mriqc,fber
80457,mriqc,724.5647583007812,mriqc,fber
80458,mriqc,568.747314453125,mriqc,fber
80459,mriqc,855.023193359375,mriqc,fber
80460,mriqc,784.9871215820312,mriqc,fber
80461,mriqc,717.4802856445312,mriqc,fber
80462,mriqc,493.7620239257813,mriqc,fber
80463,mriqc,703.618408203125,mriqc,fber
80464,mriqc,801.5092163085938,mriqc,fber
80465,mriqc,819.1554565429688,mriqc,fber
80466,mriqc,911.3599853515624,mriqc,fber
80467,mriqc,644.0297241210938,mriqc,fber
80468,mriqc,675.5471801757812,mriqc,fber
80469,mriqc,905.2069702148438,mriqc,fber
80470,mriqc,855.023193359375,mriqc,fber
80471,mriqc,737.6521606445312,mriqc,fber
80472,mriqc,873.478759765625,mriqc,fber
80473,mriqc,860.6287841796875,mriqc,fber
80474,mriqc,812.1809692382812,mriqc,fber
80475,mriqc,575.0430297851562,mriqc,fber
80476,mriqc,875.1710205078125,mriqc,fber
80477,mriqc,759.5529174804688,mriqc,fber
80478,mriqc,721.0501098632812,mriqc,fber
80479,mriqc,455.0642700195313,mriqc,fber
80480,mriqc,544.6779174804688,mriqc,fber
80481,mriqc,788.9473266601562,mriqc,fber
80482,mriqc,817.039306640625,mriqc,fber
80483,mriqc,845.524169921875,mriqc,fber
80484,mriqc,639.3436279296875,mriqc,fber
80485,mriqc,862.8359985351562,mriqc,fber
80486,mriqc,651.3289794921875,mriqc,fber
80487,mriqc,784.9871215820312,mriqc,fber
80488,mriqc,636.5552978515625,mriqc,fber
80489,mriqc,890.8704833984375,mriqc,fber
80490,mriqc,663.6327514648438,mriqc,fber
80491,mriqc,758.6666870117188,mriqc,fber
80492,mriqc,979.6408081054688,mriqc,fber
80493,mriqc,757.0504760742188,mriqc,fber
80494,mriqc,872.4915771484375,mriqc,fber
80495,mriqc,703.14990234375,mriqc,fber
80496,mriqc,568.747314453125,mriqc,fber
80497,mriqc,523.2843017578125,mriqc,fber
80498,mriqc,724.5647583007812,mriqc,fber
80499,mriqc,931.670166015625,mriqc,fber
80500,mriqc,624.005126953125,mriqc,fber
80501,mriqc,863.318359375,mriqc,fber
80502,mriqc,618.1304321289062,mriqc,fber
80503,mriqc,1027.5567626953125,mriqc,fber
80504,mriqc,778.0811767578125,mriqc,fber
80505,mriqc,909.4656372070312,mriqc,fber
80506,mriqc,935.9197387695312,mriqc,fber
80507,mriqc,881.6795043945312,mriqc,fber
80508,mriqc,1013.4452514648438,mriqc,fber
80509,mriqc,738.8247680664062,mriqc,fber
80510,mriqc,712.0674438476562,mriqc,fber
80511,mriqc,847.7415161132812,mriqc,fber
80512,mriqc,860.6287841796875,mriqc,fber
80513,mriqc,832.4285278320312,mriqc,fber
80514,mriqc,721.0501098632812,mriqc,fber
80515,mriqc,618.1304321289062,mriqc,fber
80516,mriqc,901.6016235351562,mriqc,fber
80517,mriqc,1031.21044921875,mriqc,fber
80518,mriqc,849.4682006835938,mriqc,fber
80519,mriqc,831.5835571289062,mriqc,fber
80520,mriqc,968.9766235351562,mriqc,fber
80521,mriqc,493.7620239257813,mriqc,fber
80522,mriqc,771.9612426757812,mriqc,fber
80523,mriqc,717.4802856445312,mriqc,fber
80524,mriqc,786.9373168945312,mriqc,fber
80525,mriqc,983.2737426757812,mriqc,fber
80526,mriqc,769.7437744140625,mriqc,fber
80527,mriqc,831.7488403320312,mriqc,fber
80528,mriqc,901.6942749023438,mriqc,fber
80529,mriqc,855.0934448242188,mriqc,fber
80530,mriqc,918.952392578125,mriqc,fber
80531,mriqc,604.3142700195312,mriqc,fber
80532,mriqc,848.9713745117188,mriqc,fber
80533,mriqc,975.8526611328124,mriqc,fber
80534,mriqc,703.14990234375,mriqc,fber
80535,mriqc,741.5938720703125,mriqc,fber
80536,mriqc,831.7488403320312,mriqc,fber
80537,mriqc,737.6521606445312,mriqc,fber
80538,mriqc,688.3836059570312,mriqc,fber
80539,mriqc,896.5072631835938,mriqc,fber
80540,mriqc,826.9522705078125,mriqc,fber
80541,mriqc,786.9373168945312,mriqc,fber
80542,mriqc,688.3836059570312,mriqc,fber
80543,mriqc,552.9814453125,mriqc,fber
80544,mriqc,848.061767578125,mriqc,fber
80545,mriqc,625.7152709960938,mriqc,fber
80546,mriqc,770.476806640625,mriqc,fber
80547,mriqc,853.0633544921875,mriqc,fber
80548,mriqc,747.1282958984375,mriqc,fber
80549,mriqc,813.7212524414062,mriqc,fber
80550,mriqc,686.3539428710938,mriqc,fber
80551,mriqc,423.9054260253906,mriqc,fber
80552,mriqc,896.5072631835938,mriqc,fber
80553,mriqc,683.7858276367188,mriqc,fber
80554,mriqc,850.9312744140625,mriqc,fber
80555,mriqc,875.1710205078125,mriqc,fber
