,compare,gsr_x,task,data type
83721,mriqc,-0.0043223849497735,mriqc,gsr_x
83722,mriqc,-0.0159173440188169,mriqc,gsr_x
83723,mriqc,0.0032937491778284,mriqc,gsr_x
83724,mriqc,-0.0089392885565757,mriqc,gsr_x
83725,mriqc,-0.0056974734179675,mriqc,gsr_x
83726,mriqc,0.0079440874978899,mriqc,gsr_x
83727,mriqc,0.0053793904371559,mriqc,gsr_x
83728,mriqc,0.0011731213890016,mriqc,gsr_x
83729,mriqc,-0.0110829295590519,mriqc,gsr_x
83730,mriqc,-0.0130757596343755,mriqc,gsr_x
83731,mriqc,-0.0047520995140075,mriqc,gsr_x
83732,mriqc,-0.0048619103617966,mriqc,gsr_x
83733,mriqc,0.0066861263476312,mriqc,gsr_x
83734,mriqc,-0.0061942362226545,mriqc,gsr_x
83735,mriqc,-6.037290222593583e-05,mriqc,gsr_x
83736,mriqc,-0.0037251284811645,mriqc,gsr_x
83737,mriqc,0.0036409080494195,mriqc,gsr_x
83738,mriqc,0.0014278219314292,mriqc,gsr_x
83739,mriqc,-0.0011260075261816,mriqc,gsr_x
83740,mriqc,-0.0112971877679228,mriqc,gsr_x
83741,mriqc,-0.0042567132040858,mriqc,gsr_x
83742,mriqc,-0.0159333869814872,mriqc,gsr_x
83743,mriqc,-0.018352223560214,mriqc,gsr_x
83744,mriqc,-0.0039050120394676,mriqc,gsr_x
83745,mriqc,0.0032237276900559,mriqc,gsr_x
83746,mriqc,-0.0051359739154577,mriqc,gsr_x
83747,mriqc,-0.0064717885106801,mriqc,gsr_x
83748,mriqc,-0.0047520995140075,mriqc,gsr_x
83749,mriqc,-0.0080062262713909,mriqc,gsr_x
83750,mriqc,-0.0084132496267557,mriqc,gsr_x
83751,mriqc,-0.0033306670375168,mriqc,gsr_x
83752,mriqc,-0.0011260075261816,mriqc,gsr_x
83753,mriqc,-0.0001517346827313,mriqc,gsr_x
83754,mriqc,-0.0075756162405014,mriqc,gsr_x
83755,mriqc,-0.0029711804818361,mriqc,gsr_x
83756,mriqc,-0.0061011859215795,mriqc,gsr_x
83757,mriqc,-0.0081791393458843,mriqc,gsr_x
83758,mriqc,-0.0039050120394676,mriqc,gsr_x
83759,mriqc,-0.0067418534308671,mriqc,gsr_x
83760,mriqc,-0.0061011859215795,mriqc,gsr_x
83761,mriqc,-0.004265297204256,mriqc,gsr_x
83762,mriqc,-0.0164060536772012,mriqc,gsr_x
83763,mriqc,0.0023520844988524,mriqc,gsr_x
83764,mriqc,-0.0092074554413557,mriqc,gsr_x
83765,mriqc,-0.007292894180864,mriqc,gsr_x
83766,mriqc,-0.0073464177548885,mriqc,gsr_x
83767,mriqc,-0.007292894180864,mriqc,gsr_x
83768,mriqc,-0.011789521202445,mriqc,gsr_x
83769,mriqc,-0.0044554639607667,mriqc,gsr_x
83770,mriqc,0.0010365692432969,mriqc,gsr_x
83771,mriqc,-0.0152405900880694,mriqc,gsr_x
83772,mriqc,0.0031621914822608,mriqc,gsr_x
83773,mriqc,-0.0084217935800552,mriqc,gsr_x
83774,mriqc,-0.0054413913749158,mriqc,gsr_x
83775,mriqc,0.0023218330461531,mriqc,gsr_x
83776,mriqc,-0.0092074554413557,mriqc,gsr_x
83777,mriqc,-0.0054466896690428,mriqc,gsr_x
83778,mriqc,-0.005047908052802,mriqc,gsr_x
83779,mriqc,-0.0099315410479903,mriqc,gsr_x
83780,mriqc,0.0017393858870491,mriqc,gsr_x
83781,mriqc,0.0048082754947245,mriqc,gsr_x
83782,mriqc,-0.009894797578454,mriqc,gsr_x
83783,mriqc,0.0049468353390693,mriqc,gsr_x
83784,mriqc,-0.0048842253163456,mriqc,gsr_x
83785,mriqc,-0.002690139459446,mriqc,gsr_x
83786,mriqc,-0.0060812500305473,mriqc,gsr_x
83787,mriqc,-0.0084041552618145,mriqc,gsr_x
83788,mriqc,-0.0038712497334927,mriqc,gsr_x
83789,mriqc,0.0023218330461531,mriqc,gsr_x
83790,mriqc,0.023040672764182,mriqc,gsr_x
83791,mriqc,-0.0067765349522233,mriqc,gsr_x
83792,mriqc,-0.0049145147204399,mriqc,gsr_x
83793,mriqc,-0.002841327805072,mriqc,gsr_x
83794,mriqc,-0.0132085476070642,mriqc,gsr_x
83795,mriqc,-0.0097040003165602,mriqc,gsr_x
83796,mriqc,-0.0082035847008228,mriqc,gsr_x
83797,mriqc,-0.0048200641758739,mriqc,gsr_x
83798,mriqc,0.0022777644917368,mriqc,gsr_x
83799,mriqc,0.0020539690740406,mriqc,gsr_x
83800,mriqc,0.023040672764182,mriqc,gsr_x
83801,mriqc,-0.0163776129484176,mriqc,gsr_x
83802,mriqc,0.0048082754947245,mriqc,gsr_x
83803,mriqc,0.0069780629128217,mriqc,gsr_x
83804,mriqc,0.0004077040066476,mriqc,gsr_x
83805,mriqc,-0.0038712497334927,mriqc,gsr_x
83806,mriqc,-0.0192286148667335,mriqc,gsr_x
83807,mriqc,-0.0188106726855039,mriqc,gsr_x
83808,mriqc,-0.0118352146819233,mriqc,gsr_x
83809,mriqc,-0.0119682056829333,mriqc,gsr_x
83810,mriqc,-0.0105479042977094,mriqc,gsr_x
83811,mriqc,0.0083479359745979,mriqc,gsr_x
83812,mriqc,-0.0066640470176935,mriqc,gsr_x
83813,mriqc,0.0023857653141021,mriqc,gsr_x
83814,mriqc,-0.0186157189309597,mriqc,gsr_x
83815,mriqc,-0.0105479042977094,mriqc,gsr_x
83816,mriqc,-0.0063899159431457,mriqc,gsr_x
83817,mriqc,-0.0075096851214766,mriqc,gsr_x
83818,mriqc,0.0083479359745979,mriqc,gsr_x
83819,mriqc,-0.0064066699706017,mriqc,gsr_x
83820,mriqc,0.0090500069782137,mriqc,gsr_x
83821,mriqc,0.0180475804954767,mriqc,gsr_x
83822,mriqc,-0.0106009803712368,mriqc,gsr_x
83823,mriqc,0.0090500069782137,mriqc,gsr_x
83824,mriqc,-0.002554049482569,mriqc,gsr_x
83825,mriqc,-0.0116278240457177,mriqc,gsr_x
83826,mriqc,0.0180475804954767,mriqc,gsr_x
83827,mriqc,-0.0061824335716664,mriqc,gsr_x
83828,mriqc,-0.0101515455171465,mriqc,gsr_x
83829,mriqc,0.0034100778866559,mriqc,gsr_x
83830,mriqc,-0.0105854049324989,mriqc,gsr_x
83831,mriqc,-0.0055460585281252,mriqc,gsr_x
83832,mriqc,-0.0052068033255636,mriqc,gsr_x
83833,mriqc,0.0190474558621644,mriqc,gsr_x
83834,mriqc,0.0022040121257305,mriqc,gsr_x
83835,mriqc,-0.003030463354662,mriqc,gsr_x
83836,mriqc,0.0029501116368919,mriqc,gsr_x
83837,mriqc,-0.0086654853075742,mriqc,gsr_x
83838,mriqc,-0.0037686806172132,mriqc,gsr_x
83839,mriqc,0.0050138481892645,mriqc,gsr_x
83840,mriqc,-0.0011252416297793,mriqc,gsr_x
83841,mriqc,0.0047158696688711,mriqc,gsr_x
83842,mriqc,0.0104228220880031,mriqc,gsr_x
83843,mriqc,0.002499230671674,mriqc,gsr_x
83844,mriqc,-0.0040350835770368,mriqc,gsr_x
83845,mriqc,0.0190474558621644,mriqc,gsr_x
83846,mriqc,-0.003030463354662,mriqc,gsr_x
83847,mriqc,-0.0041552390903234,mriqc,gsr_x
83848,mriqc,-0.0037920512259006,mriqc,gsr_x
83849,mriqc,-0.0089881084859371,mriqc,gsr_x
83850,mriqc,-0.0063330107368528,mriqc,gsr_x
83851,mriqc,0.0047502475790679,mriqc,gsr_x
83852,mriqc,-0.0022027215454727,mriqc,gsr_x
83853,mriqc,-0.0153919924050569,mriqc,gsr_x
83854,mriqc,-0.0043223849497735,mriqc,gsr_x
83855,mriqc,-0.0120554007589817,mriqc,gsr_x
83856,mriqc,-0.003070869250223,mriqc,gsr_x
83857,mriqc,-0.0063330107368528,mriqc,gsr_x
83858,mriqc,-0.0109489755704998,mriqc,gsr_x
83859,mriqc,-0.0164215564727783,mriqc,gsr_x
83860,mriqc,-0.0110525665804743,mriqc,gsr_x
83861,mriqc,-0.0041552390903234,mriqc,gsr_x
83862,mriqc,-0.0061942362226545,mriqc,gsr_x
83863,mriqc,-0.0029075683560222,mriqc,gsr_x
83864,mriqc,-0.0004456779861357,mriqc,gsr_x
83865,mriqc,0.0005633402615785,mriqc,gsr_x
83866,mriqc,-0.0003397652762942,mriqc,gsr_x
83867,mriqc,-0.0017766096862033,mriqc,gsr_x
83868,mriqc,-0.003070869250223,mriqc,gsr_x
83869,mriqc,-0.0012411493808031,mriqc,gsr_x
83870,mriqc,-0.0029075683560222,mriqc,gsr_x
83871,mriqc,-0.0092794150114059,mriqc,gsr_x
83872,mriqc,-0.012412485666573,mriqc,gsr_x
83873,mriqc,-0.0012411493808031,mriqc,gsr_x
83874,mriqc,-0.0131890373304486,mriqc,gsr_x
83875,mriqc,-0.0044906544499099,mriqc,gsr_x
83876,mriqc,-0.0112971877679228,mriqc,gsr_x
83877,mriqc,0.001707024523057,mriqc,gsr_x
83878,mriqc,-0.0072660171426832,mriqc,gsr_x
83879,mriqc,-0.0063076387159526,mriqc,gsr_x
83880,mriqc,-0.0003089692618232,mriqc,gsr_x
83881,mriqc,-0.0064717885106801,mriqc,gsr_x
83882,mriqc,-0.0103939305990934,mriqc,gsr_x
83883,mriqc,-0.0011299789184704,mriqc,gsr_x
83884,mriqc,-0.0056734820827841,mriqc,gsr_x
83885,mriqc,-0.0063923117704689,mriqc,gsr_x
83886,mriqc,-0.0032826825045049,mriqc,gsr_x
83887,mriqc,-0.0074013508856296,mriqc,gsr_x
83888,mriqc,-0.004067413508892,mriqc,gsr_x
83889,mriqc,-0.0098286569118499,mriqc,gsr_x
83890,mriqc,-0.0045481105335056,mriqc,gsr_x
83891,mriqc,-0.0072660171426832,mriqc,gsr_x
83892,mriqc,-0.0051289838738739,mriqc,gsr_x
83893,mriqc,0.0011151350336149,mriqc,gsr_x
83894,mriqc,-0.0001346067438134,mriqc,gsr_x
83895,mriqc,-0.0078401863574981,mriqc,gsr_x
83896,mriqc,-0.0074013508856296,mriqc,gsr_x
83897,mriqc,-0.0078401863574981,mriqc,gsr_x
83898,mriqc,-0.0126557098701596,mriqc,gsr_x
83899,mriqc,-0.0045481105335056,mriqc,gsr_x
83900,mriqc,-0.0001346067438134,mriqc,gsr_x
83901,mriqc,0.006120360456407,mriqc,gsr_x
83902,mriqc,0.004686526954174,mriqc,gsr_x
83903,mriqc,-0.0033306670375168,mriqc,gsr_x
83904,mriqc,-0.0201915446668863,mriqc,gsr_x
83905,mriqc,-0.0182016883045434,mriqc,gsr_x
83906,mriqc,-0.0006582355708815,mriqc,gsr_x
83907,mriqc,0.0014166372129693,mriqc,gsr_x
83908,mriqc,-0.0029346195515245,mriqc,gsr_x
83909,mriqc,-0.0047520995140075,mriqc,gsr_x
83910,mriqc,0.0070911785587668,mriqc,gsr_x
83911,mriqc,0.0032553093042224,mriqc,gsr_x
83912,mriqc,0.0058248974382877,mriqc,gsr_x
83913,mriqc,0.0073165046051144,mriqc,gsr_x
83914,mriqc,-0.0030585753265768,mriqc,gsr_x
83915,mriqc,0.0091886427253484,mriqc,gsr_x
83916,mriqc,-0.0015370495384559,mriqc,gsr_x
83917,mriqc,0.002506592310965,mriqc,gsr_x
83918,mriqc,-0.0159173440188169,mriqc,gsr_x
83919,mriqc,0.0073165046051144,mriqc,gsr_x
83920,mriqc,-0.0011260075261816,mriqc,gsr_x
83921,mriqc,-0.0019422915065661,mriqc,gsr_x
83922,mriqc,-0.0141629902645945,mriqc,gsr_x
83923,mriqc,-0.0067629874683916,mriqc,gsr_x
83924,mriqc,-0.011849146336317,mriqc,gsr_x
83925,mriqc,-0.0101514756679534,mriqc,gsr_x
83926,mriqc,0.0128284376114606,mriqc,gsr_x
83927,mriqc,-0.018352223560214,mriqc,gsr_x
83928,mriqc,-0.005229574162513,mriqc,gsr_x
83929,mriqc,-0.0061566177755594,mriqc,gsr_x
83930,mriqc,-0.0021486082114279,mriqc,gsr_x
83931,mriqc,-0.0039050120394676,mriqc,gsr_x
83932,mriqc,0.000437124777818,mriqc,gsr_x
83933,mriqc,-0.0019422915065661,mriqc,gsr_x
83934,mriqc,-0.0065139043144881,mriqc,gsr_x
83935,mriqc,-0.0067418534308671,mriqc,gsr_x
83936,mriqc,-0.0152405900880694,mriqc,gsr_x
83937,mriqc,-0.0081791393458843,mriqc,gsr_x
83938,mriqc,-0.0065139043144881,mriqc,gsr_x
83939,mriqc,0.000437124777818,mriqc,gsr_x
83940,mriqc,-0.0129934018477797,mriqc,gsr_x
83941,mriqc,-0.0109401801601052,mriqc,gsr_x
83942,mriqc,-0.0060317087918519,mriqc,gsr_x
83943,mriqc,-0.0124476319178938,mriqc,gsr_x
83944,mriqc,-0.0017166825709864,mriqc,gsr_x
83945,mriqc,-0.0076656728051602,mriqc,gsr_x
83946,mriqc,-0.0061011859215795,mriqc,gsr_x
83947,mriqc,-0.0109401801601052,mriqc,gsr_x
83948,mriqc,-0.0070030069909989,mriqc,gsr_x
83949,mriqc,0.0077703483402729,mriqc,gsr_x
83950,mriqc,-0.0035485471598803,mriqc,gsr_x
83951,mriqc,-0.0124476319178938,mriqc,gsr_x
83952,mriqc,-0.0060812500305473,mriqc,gsr_x
83953,mriqc,0.0018553313566371,mriqc,gsr_x
83954,mriqc,-0.0063060373067855,mriqc,gsr_x
83955,mriqc,-0.0030317674390971,mriqc,gsr_x
83956,mriqc,-0.0135527998208999,mriqc,gsr_x
83957,mriqc,0.0054119094274938,mriqc,gsr_x
83958,mriqc,-0.007292894180864,mriqc,gsr_x
83959,mriqc,-0.0035485471598803,mriqc,gsr_x
83960,mriqc,-0.0118485037237405,mriqc,gsr_x
83961,mriqc,0.0069780629128217,mriqc,gsr_x
83962,mriqc,-0.0012300335802137,mriqc,gsr_x
83963,mriqc,-0.0048200641758739,mriqc,gsr_x
83964,mriqc,0.0089988783001899,mriqc,gsr_x
83965,mriqc,-0.0041126324795186,mriqc,gsr_x
83966,mriqc,-0.0005692882696166,mriqc,gsr_x
83967,mriqc,-0.0137216597795486,mriqc,gsr_x
83968,mriqc,-0.0153040010482072,mriqc,gsr_x
83969,mriqc,-0.0069563980214297,mriqc,gsr_x
83970,mriqc,-0.0099782347679138,mriqc,gsr_x
83971,mriqc,-0.0092074554413557,mriqc,gsr_x
83972,mriqc,-0.0135527998208999,mriqc,gsr_x
83973,mriqc,0.0002457494265399,mriqc,gsr_x
83974,mriqc,-0.0064110970124602,mriqc,gsr_x
83975,mriqc,-0.002554049482569,mriqc,gsr_x
83976,mriqc,0.0021426826715469,mriqc,gsr_x
83977,mriqc,0.0023218330461531,mriqc,gsr_x
83978,mriqc,-0.0153040010482072,mriqc,gsr_x
83979,mriqc,0.0048082754947245,mriqc,gsr_x
83980,mriqc,-0.0078431265428662,mriqc,gsr_x
83981,mriqc,-0.0052068033255636,mriqc,gsr_x
83982,mriqc,0.0012362907873466,mriqc,gsr_x
83983,mriqc,-0.015671532601118,mriqc,gsr_x
83984,mriqc,-0.0039523607119917,mriqc,gsr_x
83985,mriqc,0.0021426826715469,mriqc,gsr_x
83986,mriqc,0.0104228220880031,mriqc,gsr_x
83987,mriqc,-0.0078043150715529,mriqc,gsr_x
83988,mriqc,-0.0043223849497735,mriqc,gsr_x
83989,mriqc,0.0024867069441825,mriqc,gsr_x
83990,mriqc,-0.0061942362226545,mriqc,gsr_x
83991,mriqc,0.0015838908730074,mriqc,gsr_x
83992,mriqc,-0.0035564578138291,mriqc,gsr_x
83993,mriqc,-0.0078043150715529,mriqc,gsr_x
83994,mriqc,-0.018287306651473,mriqc,gsr_x
83995,mriqc,-0.0006716353818774,mriqc,gsr_x
83996,mriqc,0.023040672764182,mriqc,gsr_x
83997,mriqc,0.0040366826578974,mriqc,gsr_x
83998,mriqc,-0.0046760230325162,mriqc,gsr_x
83999,mriqc,-0.0076814224012196,mriqc,gsr_x
84000,mriqc,-0.0060317735187709,mriqc,gsr_x
84001,mriqc,0.000817046908196,mriqc,gsr_x
84002,mriqc,-0.0008427436696365,mriqc,gsr_x
84003,mriqc,-0.0124286944046616,mriqc,gsr_x
84004,mriqc,-0.0033637636806815,mriqc,gsr_x
84005,mriqc,-0.0006716353818774,mriqc,gsr_x
84006,mriqc,-0.0064717885106801,mriqc,gsr_x
84007,mriqc,-0.0056281890720129,mriqc,gsr_x
84008,mriqc,-0.0076099783182144,mriqc,gsr_x
84009,mriqc,-0.0094720376655459,mriqc,gsr_x
84010,mriqc,-0.0164051987230777,mriqc,gsr_x
84011,mriqc,-0.0112971877679228,mriqc,gsr_x
84012,mriqc,-0.0035564578138291,mriqc,gsr_x
84013,mriqc,0.0062366453930735,mriqc,gsr_x
84014,mriqc,0.0020462030079215,mriqc,gsr_x
84015,mriqc,-0.0033306670375168,mriqc,gsr_x
84016,mriqc,0.0022890889085829,mriqc,gsr_x
84017,mriqc,0.0011731213890016,mriqc,gsr_x
84018,mriqc,-0.0056974734179675,mriqc,gsr_x
84019,mriqc,-0.0006316465442068,mriqc,gsr_x
84020,mriqc,-0.0097828200086951,mriqc,gsr_x
84021,mriqc,-0.0093171950429677,mriqc,gsr_x
84022,mriqc,0.0021381294354796,mriqc,gsr_x
84023,mriqc,-0.0047520995140075,mriqc,gsr_x
84024,mriqc,0.006262824870646,mriqc,gsr_x
84025,mriqc,0.0024662795476615,mriqc,gsr_x
84026,mriqc,-0.0038712497334927,mriqc,gsr_x
84027,mriqc,0.0016360400477424,mriqc,gsr_x
84028,mriqc,-0.0097828200086951,mriqc,gsr_x
84029,mriqc,-0.0089392885565757,mriqc,gsr_x
84030,mriqc,0.0013274028897285,mriqc,gsr_x
84031,mriqc,-0.0011260075261816,mriqc,gsr_x
84032,mriqc,-0.0105479042977094,mriqc,gsr_x
84033,mriqc,0.0063028717413544,mriqc,gsr_x
84034,mriqc,-0.0086352312937378,mriqc,gsr_x
84035,mriqc,0.0018208920955657,mriqc,gsr_x
84036,mriqc,-0.0076361908577382,mriqc,gsr_x
84037,mriqc,-0.0155212646350264,mriqc,gsr_x
84038,mriqc,-0.0124070290476083,mriqc,gsr_x
84039,mriqc,0.0036409080494195,mriqc,gsr_x
84040,mriqc,-5.0808561354642734e-05,mriqc,gsr_x
84041,mriqc,-0.0086352312937378,mriqc,gsr_x
84042,mriqc,0.0083479359745979,mriqc,gsr_x
84043,mriqc,0.0032364062499254,mriqc,gsr_x
84044,mriqc,-0.0022954905871301,mriqc,gsr_x
84045,mriqc,-0.0005493513308465,mriqc,gsr_x
84046,mriqc,-0.0028764817398041,mriqc,gsr_x
84047,mriqc,-0.0048485794104635,mriqc,gsr_x
84048,mriqc,-0.0001517346827313,mriqc,gsr_x
84049,mriqc,-0.0039050120394676,mriqc,gsr_x
84050,mriqc,0.006157643161714,mriqc,gsr_x
84051,mriqc,-0.0046562277711927,mriqc,gsr_x
84052,mriqc,0.0023520844988524,mriqc,gsr_x
84053,mriqc,-0.0155212646350264,mriqc,gsr_x
84054,mriqc,-0.006917139980942,mriqc,gsr_x
84055,mriqc,0.0030215959995985,mriqc,gsr_x
84056,mriqc,-0.0061011859215795,mriqc,gsr_x
84057,mriqc,-0.0048006162978708,mriqc,gsr_x
84058,mriqc,0.0075797699391841,mriqc,gsr_x
84059,mriqc,-0.0044554639607667,mriqc,gsr_x
84060,mriqc,-0.0045775570906698,mriqc,gsr_x
84061,mriqc,-0.0021169178653508,mriqc,gsr_x
84062,mriqc,-0.0091856671497225,mriqc,gsr_x
84063,mriqc,-0.0028764817398041,mriqc,gsr_x
84064,mriqc,0.0031621914822608,mriqc,gsr_x
84065,mriqc,-0.0124070290476083,mriqc,gsr_x
84066,mriqc,0.0060998126864433,mriqc,gsr_x
84067,mriqc,-0.0092074554413557,mriqc,gsr_x
84068,mriqc,0.0023218330461531,mriqc,gsr_x
84069,mriqc,0.0148329092189669,mriqc,gsr_x
84070,mriqc,-0.0016360664740204,mriqc,gsr_x
84071,mriqc,-0.007292894180864,mriqc,gsr_x
84072,mriqc,-0.0015919249271973,mriqc,gsr_x
84073,mriqc,0.0055023422464728,mriqc,gsr_x
84074,mriqc,0.0017720237374305,mriqc,gsr_x
84075,mriqc,0.0023593439254909,mriqc,gsr_x
84076,mriqc,-0.0067622712813317,mriqc,gsr_x
84077,mriqc,0.0090500069782137,mriqc,gsr_x
84078,mriqc,-0.0197233203798532,mriqc,gsr_x
84079,mriqc,0.0010365692432969,mriqc,gsr_x
84080,mriqc,0.0048082754947245,mriqc,gsr_x
84081,mriqc,-0.0069421920925378,mriqc,gsr_x
84082,mriqc,-0.009894797578454,mriqc,gsr_x
84083,mriqc,-0.0162556432187557,mriqc,gsr_x
84084,mriqc,0.0180475804954767,mriqc,gsr_x
84085,mriqc,0.0120920008048415,mriqc,gsr_x
84086,mriqc,-0.0016360664740204,mriqc,gsr_x
84087,mriqc,-0.0015919249271973,mriqc,gsr_x
84088,mriqc,-0.0038712497334927,mriqc,gsr_x
84089,mriqc,0.0017720237374305,mriqc,gsr_x
84090,mriqc,0.023040672764182,mriqc,gsr_x
84091,mriqc,-0.0049651809968054,mriqc,gsr_x
84092,mriqc,-0.002690139459446,mriqc,gsr_x
84093,mriqc,-0.0040419194847345,mriqc,gsr_x
84094,mriqc,0.0055023422464728,mriqc,gsr_x
84095,mriqc,-0.0082035847008228,mriqc,gsr_x
84096,mriqc,0.0120920008048415,mriqc,gsr_x
84097,mriqc,-0.0037637634668499,mriqc,gsr_x
84098,mriqc,-0.026307824999094,mriqc,gsr_x
84099,mriqc,-0.0108872642740607,mriqc,gsr_x
84100,mriqc,-0.0065947319380939,mriqc,gsr_x
84101,mriqc,0.0064739477820694,mriqc,gsr_x
84102,mriqc,-0.0082683749496936,mriqc,gsr_x
84103,mriqc,-0.0073839137330651,mriqc,gsr_x
84104,mriqc,-0.0042704143561422,mriqc,gsr_x
84105,mriqc,-0.0324980430305004,mriqc,gsr_x
84106,mriqc,-0.0045970845967531,mriqc,gsr_x
84107,mriqc,0.0017101028934121,mriqc,gsr_x
84108,mriqc,-0.0051543014124035,mriqc,gsr_x
84109,mriqc,0.0190474558621644,mriqc,gsr_x
84110,mriqc,0.0136487744748592,mriqc,gsr_x
84111,mriqc,0.0011136172106489,mriqc,gsr_x
84112,mriqc,-0.0163776129484176,mriqc,gsr_x
84113,mriqc,-0.0105479042977094,mriqc,gsr_x
84114,mriqc,-0.0039721159264445,mriqc,gsr_x
84115,mriqc,-0.0015403348952531,mriqc,gsr_x
84116,mriqc,-0.0098084732890129,mriqc,gsr_x
84117,mriqc,-0.0060550244525074,mriqc,gsr_x
84118,mriqc,0.0064739477820694,mriqc,gsr_x
84119,mriqc,0.0008185768383555,mriqc,gsr_x
84120,mriqc,-0.0063899159431457,mriqc,gsr_x
84121,mriqc,-0.0042704143561422,mriqc,gsr_x
84122,mriqc,-0.0047670393250882,mriqc,gsr_x
84123,mriqc,0.0039615696296095,mriqc,gsr_x
84124,mriqc,-0.0096258549019694,mriqc,gsr_x
84125,mriqc,0.0083479359745979,mriqc,gsr_x
84126,mriqc,-0.003030463354662,mriqc,gsr_x
84127,mriqc,-0.0015403348952531,mriqc,gsr_x
84128,mriqc,-0.0008427436696365,mriqc,gsr_x
84129,mriqc,-0.0124286944046616,mriqc,gsr_x
84130,mriqc,-0.0094720376655459,mriqc,gsr_x
84131,mriqc,-0.0010962693486362,mriqc,gsr_x
84132,mriqc,-0.0076099783182144,mriqc,gsr_x
84133,mriqc,-0.0033637636806815,mriqc,gsr_x
84134,mriqc,-0.0164051987230777,mriqc,gsr_x
84135,mriqc,0.0090500069782137,mriqc,gsr_x
84136,mriqc,-0.0105854049324989,mriqc,gsr_x
84137,mriqc,-0.0089823920279741,mriqc,gsr_x
84138,mriqc,0.0105110919103026,mriqc,gsr_x
84139,mriqc,-0.0038411947898566,mriqc,gsr_x
84140,mriqc,0.0169229600578546,mriqc,gsr_x
84141,mriqc,0.0104224858805537,mriqc,gsr_x
84142,mriqc,-0.0056847552768886,mriqc,gsr_x
84143,mriqc,-0.006944581400603,mriqc,gsr_x
84144,mriqc,-0.0101515455171465,mriqc,gsr_x
84145,mriqc,0.0032422328367829,mriqc,gsr_x
84146,mriqc,0.0021381294354796,mriqc,gsr_x
84147,mriqc,-0.0061824335716664,mriqc,gsr_x
84148,mriqc,0.0124386083334684,mriqc,gsr_x
84149,mriqc,-0.0093171950429677,mriqc,gsr_x
84150,mriqc,0.0039615696296095,mriqc,gsr_x
84151,mriqc,0.0180475804954767,mriqc,gsr_x
84152,mriqc,0.0190474558621644,mriqc,gsr_x
84153,mriqc,-0.0074566514231264,mriqc,gsr_x
84154,mriqc,-0.0063330107368528,mriqc,gsr_x
84155,mriqc,0.0035726099740713,mriqc,gsr_x
84156,mriqc,-0.0037686806172132,mriqc,gsr_x
84157,mriqc,0.0023306743241846,mriqc,gsr_x
84158,mriqc,-0.0021526739001274,mriqc,gsr_x
84159,mriqc,-0.003030463354662,mriqc,gsr_x
84160,mriqc,0.0027336794883012,mriqc,gsr_x
84161,mriqc,-0.0097546689212322,mriqc,gsr_x
84162,mriqc,-0.0041552390903234,mriqc,gsr_x
84163,mriqc,0.0181519910693168,mriqc,gsr_x
84164,mriqc,0.0029501116368919,mriqc,gsr_x
84165,mriqc,0.0004320427251514,mriqc,gsr_x
84166,mriqc,-0.0063330107368528,mriqc,gsr_x
84167,mriqc,0.0169229600578546,mriqc,gsr_x
84168,mriqc,0.0104224858805537,mriqc,gsr_x
84169,mriqc,0.002499230671674,mriqc,gsr_x
84170,mriqc,0.0018208920955657,mriqc,gsr_x
84171,mriqc,-0.0051339049823582,mriqc,gsr_x
84172,mriqc,-0.0059321606531739,mriqc,gsr_x
84173,mriqc,0.0105110919103026,mriqc,gsr_x
84174,mriqc,-0.0040350835770368,mriqc,gsr_x
84175,mriqc,0.0063028717413544,mriqc,gsr_x
84176,mriqc,-0.0076361908577382,mriqc,gsr_x
84177,mriqc,0.0002885230060201,mriqc,gsr_x
84178,mriqc,-0.010137933306396,mriqc,gsr_x
84179,mriqc,-0.0025294842198491,mriqc,gsr_x
84180,mriqc,-0.0022027215454727,mriqc,gsr_x
84181,mriqc,-0.0002062256535282,mriqc,gsr_x
84182,mriqc,-2.81456650554901e-05,mriqc,gsr_x
84183,mriqc,-0.0038411947898566,mriqc,gsr_x
84184,mriqc,0.0002885230060201,mriqc,gsr_x
84185,mriqc,-0.003070869250223,mriqc,gsr_x
84186,mriqc,-0.0021526739001274,mriqc,gsr_x
84187,mriqc,0.0079440874978899,mriqc,gsr_x
84188,mriqc,-0.0145434262230992,mriqc,gsr_x
84189,mriqc,-0.0063076387159526,mriqc,gsr_x
84190,mriqc,-0.0120554007589817,mriqc,gsr_x
84191,mriqc,-0.003070869250223,mriqc,gsr_x
84192,mriqc,-0.0041552390903234,mriqc,gsr_x
84193,mriqc,-0.0150736458599567,mriqc,gsr_x
84194,mriqc,-0.0022954905871301,mriqc,gsr_x
84195,mriqc,0.0032937491778284,mriqc,gsr_x
84196,mriqc,-0.0096697835251688,mriqc,gsr_x
84197,mriqc,-0.0029075683560222,mriqc,gsr_x
84198,mriqc,0.0053793904371559,mriqc,gsr_x
84199,mriqc,0.0032237276900559,mriqc,gsr_x
84200,mriqc,-0.0012411493808031,mriqc,gsr_x
84201,mriqc,-6.037290222593583e-05,mriqc,gsr_x
84202,mriqc,0.001707024523057,mriqc,gsr_x
84203,mriqc,-0.0102723520249128,mriqc,gsr_x
84204,mriqc,-0.0094238240271806,mriqc,gsr_x
84205,mriqc,-0.0012411493808031,mriqc,gsr_x
84206,mriqc,-0.0048006162978708,mriqc,gsr_x
84207,mriqc,0.0030215959995985,mriqc,gsr_x
84208,mriqc,-0.0087205823510885,mriqc,gsr_x
