,compare,gsr_y,task,data type
76219,mriqc,0.0153824547305703,mriqc,gsr_y
76220,mriqc,0.0175851285457611,mriqc,gsr_y
76221,mriqc,0.0225276052951812,mriqc,gsr_y
76222,mriqc,0.0355690866708755,mriqc,gsr_y
76223,mriqc,0.0379562750458717,mriqc,gsr_y
76224,mriqc,0.0169726610183715,mriqc,gsr_y
76225,mriqc,0.0207150150090456,mriqc,gsr_y
76226,mriqc,0.0498732663691043,mriqc,gsr_y
76227,mriqc,0.0157856754958629,mriqc,gsr_y
76228,mriqc,0.0271547380834817,mriqc,gsr_y
76229,mriqc,0.0211416278034448,mriqc,gsr_y
76230,mriqc,0.0311922281980514,mriqc,gsr_y
76231,mriqc,0.0312991291284561,mriqc,gsr_y
76232,mriqc,0.0404147394001483,mriqc,gsr_y
76233,mriqc,0.0271779838949441,mriqc,gsr_y
76234,mriqc,0.0425045751035213,mriqc,gsr_y
76235,mriqc,0.0217840448021888,mriqc,gsr_y
76236,mriqc,0.0231782905757427,mriqc,gsr_y
76237,mriqc,0.0353693030774593,mriqc,gsr_y
76238,mriqc,0.0345609262585639,mriqc,gsr_y
76239,mriqc,0.0255250558257102,mriqc,gsr_y
76240,mriqc,0.0222944002598524,mriqc,gsr_y
76241,mriqc,0.0331928320229053,mriqc,gsr_y
76242,mriqc,0.0311691388487815,mriqc,gsr_y
76243,mriqc,0.0411629229784011,mriqc,gsr_y
76244,mriqc,0.0151867819949984,mriqc,gsr_y
76245,mriqc,0.0417728722095489,mriqc,gsr_y
76246,mriqc,0.0259303599596023,mriqc,gsr_y
76247,mriqc,0.0204155966639518,mriqc,gsr_y
76248,mriqc,0.0177864395081996,mriqc,gsr_y
76249,mriqc,0.0215395670384168,mriqc,gsr_y
76250,mriqc,0.0231748484075069,mriqc,gsr_y
76251,mriqc,0.0333708301186561,mriqc,gsr_y
76252,mriqc,0.0296261236071586,mriqc,gsr_y
76253,mriqc,0.0262280870229005,mriqc,gsr_y
76254,mriqc,0.0215093251317739,mriqc,gsr_y
76255,mriqc,0.0329508557915687,mriqc,gsr_y
76256,mriqc,0.0141870332881808,mriqc,gsr_y
76257,mriqc,0.011774537153542,mriqc,gsr_y
76258,mriqc,0.0157253798097372,mriqc,gsr_y
76259,mriqc,0.0326253920793533,mriqc,gsr_y
76260,mriqc,0.013092097826302,mriqc,gsr_y
76261,mriqc,0.0212621223181486,mriqc,gsr_y
76262,mriqc,5.769052222603932e-05,mriqc,gsr_y
76263,mriqc,0.0166260376572608,mriqc,gsr_y
76264,mriqc,0.0225276052951812,mriqc,gsr_y
76265,mriqc,0.0199193079024553,mriqc,gsr_y
76266,mriqc,0.0433520078659057,mriqc,gsr_y
76267,mriqc,0.0126894805580377,mriqc,gsr_y
76268,mriqc,0.0027866216842085,mriqc,gsr_y
76269,mriqc,0.0061379098333418,mriqc,gsr_y
76270,mriqc,5.641453753923997e-05,mriqc,gsr_y
76271,mriqc,0.0205835234373807,mriqc,gsr_y
76272,mriqc,0.0404147394001483,mriqc,gsr_y
76273,mriqc,0.0206140521913766,mriqc,gsr_y
76274,mriqc,0.0232621226459741,mriqc,gsr_y
76275,mriqc,0.0203201286494731,mriqc,gsr_y
76276,mriqc,0.0324661806225776,mriqc,gsr_y
76277,mriqc,0.0418292991816997,mriqc,gsr_y
76278,mriqc,0.0271779838949441,mriqc,gsr_y
76279,mriqc,0.0178915113210678,mriqc,gsr_y
76280,mriqc,0.0139496615156531,mriqc,gsr_y
76281,mriqc,0.0238772854208946,mriqc,gsr_y
76282,mriqc,0.0281791202723979,mriqc,gsr_y
76283,mriqc,0.0282560978084802,mriqc,gsr_y
76284,mriqc,0.0222944002598524,mriqc,gsr_y
76285,mriqc,0.0210906919091939,mriqc,gsr_y
76286,mriqc,0.0308916345238685,mriqc,gsr_y
76287,mriqc,0.0300417356193065,mriqc,gsr_y
76288,mriqc,0.0315876826643943,mriqc,gsr_y
76289,mriqc,0.017895808443427,mriqc,gsr_y
76290,mriqc,0.0240863244980573,mriqc,gsr_y
76291,mriqc,0.0223885495215654,mriqc,gsr_y
76292,mriqc,0.0131602305918931,mriqc,gsr_y
76293,mriqc,0.0174264498054981,mriqc,gsr_y
76294,mriqc,0.0188292898237705,mriqc,gsr_y
76295,mriqc,0.0157817639410495,mriqc,gsr_y
76296,mriqc,0.0177864395081996,mriqc,gsr_y
76297,mriqc,0.0264405459165573,mriqc,gsr_y
76298,mriqc,0.0319257788360118,mriqc,gsr_y
76299,mriqc,0.0180393904447555,mriqc,gsr_y
76300,mriqc,0.0160308629274368,mriqc,gsr_y
76301,mriqc,0.0239175204187631,mriqc,gsr_y
76302,mriqc,0.0142431845888495,mriqc,gsr_y
76303,mriqc,0.0215395670384168,mriqc,gsr_y
76304,mriqc,0.0264468695968389,mriqc,gsr_y
76305,mriqc,0.0105966040864586,mriqc,gsr_y
76306,mriqc,0.0305260475724935,mriqc,gsr_y
76307,mriqc,0.0106503330171108,mriqc,gsr_y
76308,mriqc,0.0299713369458913,mriqc,gsr_y
76309,mriqc,0.0171237289905548,mriqc,gsr_y
76310,mriqc,0.019258702173829,mriqc,gsr_y
76311,mriqc,0.0195166859775781,mriqc,gsr_y
76312,mriqc,0.0106804948300123,mriqc,gsr_y
76313,mriqc,0.0281921345740556,mriqc,gsr_y
76314,mriqc,0.0209958385676145,mriqc,gsr_y
76315,mriqc,0.0172302853316068,mriqc,gsr_y
76316,mriqc,0.0093465438112616,mriqc,gsr_y
76317,mriqc,0.0248187910765409,mriqc,gsr_y
76318,mriqc,0.0232246499508619,mriqc,gsr_y
76319,mriqc,0.0186347160488367,mriqc,gsr_y
76320,mriqc,0.054966315627098,mriqc,gsr_y
76321,mriqc,0.0326253920793533,mriqc,gsr_y
76322,mriqc,0.0058439797721803,mriqc,gsr_y
76323,mriqc,0.0215093251317739,mriqc,gsr_y
76324,mriqc,0.0433520078659057,mriqc,gsr_y
76325,mriqc,0.0251504909247159,mriqc,gsr_y
76326,mriqc,0.0185461714863777,mriqc,gsr_y
76327,mriqc,0.0166929475963115,mriqc,gsr_y
76328,mriqc,0.0360513590276241,mriqc,gsr_y
76329,mriqc,0.0279430709779262,mriqc,gsr_y
76330,mriqc,0.0151174860075116,mriqc,gsr_y
76331,mriqc,0.0306638684123754,mriqc,gsr_y
76332,mriqc,0.0217419415712356,mriqc,gsr_y
76333,mriqc,0.0226817429065704,mriqc,gsr_y
76334,mriqc,0.0224925521761178,mriqc,gsr_y
76335,mriqc,0.012557472102344,mriqc,gsr_y
76336,mriqc,0.0196559187024831,mriqc,gsr_y
76337,mriqc,0.0143908085301518,mriqc,gsr_y
76338,mriqc,0.048683900386095,mriqc,gsr_y
76339,mriqc,0.0330503918230533,mriqc,gsr_y
76340,mriqc,0.0145325418561697,mriqc,gsr_y
76341,mriqc,0.0210297461599111,mriqc,gsr_y
76342,mriqc,0.0312256664037704,mriqc,gsr_y
76343,mriqc,0.0169101916253566,mriqc,gsr_y
76344,mriqc,0.0263451356440782,mriqc,gsr_y
76345,mriqc,0.0252721942961215,mriqc,gsr_y
76346,mriqc,0.0221242792904377,mriqc,gsr_y
76347,mriqc,0.0370662286877632,mriqc,gsr_y
76348,mriqc,0.0121958050876855,mriqc,gsr_y
76349,mriqc,0.0418292991816997,mriqc,gsr_y
76350,mriqc,0.0235430374741554,mriqc,gsr_y
76351,mriqc,0.0178915113210678,mriqc,gsr_y
76352,mriqc,0.036486230790615,mriqc,gsr_y
76353,mriqc,0.0420713201165199,mriqc,gsr_y
76354,mriqc,0.0252730660140514,mriqc,gsr_y
76355,mriqc,0.0553149692714214,mriqc,gsr_y
76356,mriqc,0.0244151633232831,mriqc,gsr_y
76357,mriqc,0.0178677085787057,mriqc,gsr_y
76358,mriqc,0.0175851285457611,mriqc,gsr_y
76359,mriqc,0.0379562750458717,mriqc,gsr_y
76360,mriqc,0.0219745058566331,mriqc,gsr_y
76361,mriqc,0.0431933924555778,mriqc,gsr_y
76362,mriqc,0.0270333215594291,mriqc,gsr_y
76363,mriqc,0.0319257788360118,mriqc,gsr_y
76364,mriqc,0.0299713369458913,mriqc,gsr_y
76365,mriqc,0.0180393904447555,mriqc,gsr_y
76366,mriqc,0.0383324436843395,mriqc,gsr_y
76367,mriqc,0.0197825003415346,mriqc,gsr_y
76368,mriqc,0.013092097826302,mriqc,gsr_y
76369,mriqc,0.0282560978084802,mriqc,gsr_y
76370,mriqc,0.0113607104867696,mriqc,gsr_y
76371,mriqc,0.0281791202723979,mriqc,gsr_y
76372,mriqc,0.0308916345238685,mriqc,gsr_y
76373,mriqc,0.0411629229784011,mriqc,gsr_y
76374,mriqc,0.0210906919091939,mriqc,gsr_y
76375,mriqc,0.0315876826643943,mriqc,gsr_y
76376,mriqc,0.0300417356193065,mriqc,gsr_y
76377,mriqc,0.0225733332335948,mriqc,gsr_y
76378,mriqc,0.054966315627098,mriqc,gsr_y
76379,mriqc,0.0305260475724935,mriqc,gsr_y
76380,mriqc,0.0271547380834817,mriqc,gsr_y
76381,mriqc,0.0251240972429513,mriqc,gsr_y
76382,mriqc,0.0188292898237705,mriqc,gsr_y
76383,mriqc,0.0223979391157627,mriqc,gsr_y
76384,mriqc,0.0174264498054981,mriqc,gsr_y
76385,mriqc,0.0232621226459741,mriqc,gsr_y
76386,mriqc,0.0105966040864586,mriqc,gsr_y
76387,mriqc,0.0163489636033773,mriqc,gsr_y
76388,mriqc,0.0414452105760574,mriqc,gsr_y
76389,mriqc,0.0206140521913766,mriqc,gsr_y
76390,mriqc,0.0209958385676145,mriqc,gsr_y
76391,mriqc,0.0273396037518978,mriqc,gsr_y
76392,mriqc,0.0190065409988164,mriqc,gsr_y
76393,mriqc,0.0223220735788345,mriqc,gsr_y
76394,mriqc,0.0277469903230667,mriqc,gsr_y
76395,mriqc,0.0103382179513573,mriqc,gsr_y
76396,mriqc,0.0172706265002489,mriqc,gsr_y
76397,mriqc,0.0265326499938964,mriqc,gsr_y
76398,mriqc,0.0192311853170394,mriqc,gsr_y
76399,mriqc,0.0244462210685014,mriqc,gsr_y
76400,mriqc,0.0106804948300123,mriqc,gsr_y
76401,mriqc,0.0279430709779262,mriqc,gsr_y
76402,mriqc,0.0425045751035213,mriqc,gsr_y
76403,mriqc,0.0195166859775781,mriqc,gsr_y
76404,mriqc,0.0171237289905548,mriqc,gsr_y
76405,mriqc,0.0066866925917565,mriqc,gsr_y
76406,mriqc,0.0232246499508619,mriqc,gsr_y
76407,mriqc,0.0129258101806044,mriqc,gsr_y
76408,mriqc,0.0468270368874073,mriqc,gsr_y
76409,mriqc,0.0298317596316337,mriqc,gsr_y
76410,mriqc,0.0147424228489398,mriqc,gsr_y
76411,mriqc,0.0195662416517734,mriqc,gsr_y
76412,mriqc,0.0071546710096299,mriqc,gsr_y
76413,mriqc,0.0153824547305703,mriqc,gsr_y
76414,mriqc,0.0256017390638589,mriqc,gsr_y
76415,mriqc,0.0130534945055842,mriqc,gsr_y
76416,mriqc,0.0306638684123754,mriqc,gsr_y
76417,mriqc,0.0251504909247159,mriqc,gsr_y
76418,mriqc,0.0311922281980514,mriqc,gsr_y
76419,mriqc,0.0121067557483911,mriqc,gsr_y
76420,mriqc,0.0157856754958629,mriqc,gsr_y
76421,mriqc,0.0058439797721803,mriqc,gsr_y
76422,mriqc,0.0151174860075116,mriqc,gsr_y
76423,mriqc,0.0210297461599111,mriqc,gsr_y
76424,mriqc,0.0139048583805561,mriqc,gsr_y
76425,mriqc,0.0345609262585639,mriqc,gsr_y
76426,mriqc,0.0217419415712356,mriqc,gsr_y
76427,mriqc,0.0235430374741554,mriqc,gsr_y
76428,mriqc,0.0196559187024831,mriqc,gsr_y
76429,mriqc,0.012557472102344,mriqc,gsr_y
76430,mriqc,0.0496845208108425,mriqc,gsr_y
76431,mriqc,0.0169080216437578,mriqc,gsr_y
76432,mriqc,0.0330503918230533,mriqc,gsr_y
76433,mriqc,0.0311691388487815,mriqc,gsr_y
76434,mriqc,0.0169101916253566,mriqc,gsr_y
76435,mriqc,0.0370662286877632,mriqc,gsr_y
76436,mriqc,0.0312256664037704,mriqc,gsr_y
76437,mriqc,0.0219745058566331,mriqc,gsr_y
76438,mriqc,0.0186508111655712,mriqc,gsr_y
76439,mriqc,0.0417728722095489,mriqc,gsr_y
76440,mriqc,0.0197825003415346,mriqc,gsr_y
76441,mriqc,0.0208750907331705,mriqc,gsr_y
76442,mriqc,0.0166274812072515,mriqc,gsr_y
76443,mriqc,0.0203904192894697,mriqc,gsr_y
76444,mriqc,0.0281791202723979,mriqc,gsr_y
76445,mriqc,0.0151867819949984,mriqc,gsr_y
76446,mriqc,0.0315876826643943,mriqc,gsr_y
76447,mriqc,0.0308916345238685,mriqc,gsr_y
76448,mriqc,0.0282560978084802,mriqc,gsr_y
76449,mriqc,0.0177017021924257,mriqc,gsr_y
76450,mriqc,0.0210906919091939,mriqc,gsr_y
76451,mriqc,0.0300417356193065,mriqc,gsr_y
76452,mriqc,0.0349241867661476,mriqc,gsr_y
76453,mriqc,0.0233769677579402,mriqc,gsr_y
76454,mriqc,0.0333708301186561,mriqc,gsr_y
76455,mriqc,0.026830069720745,mriqc,gsr_y
76456,mriqc,0.036486230790615,mriqc,gsr_y
76457,mriqc,0.0553149692714214,mriqc,gsr_y
76458,mriqc,0.0141870332881808,mriqc,gsr_y
76459,mriqc,0.0174264498054981,mriqc,gsr_y
76460,mriqc,0.0188292898237705,mriqc,gsr_y
76461,mriqc,0.0206578150391578,mriqc,gsr_y
76462,mriqc,0.0431933924555778,mriqc,gsr_y
76463,mriqc,0.0180414635688066,mriqc,gsr_y
76464,mriqc,0.0329508557915687,mriqc,gsr_y
76465,mriqc,0.0337855443358421,mriqc,gsr_y
76466,mriqc,0.0192311853170394,mriqc,gsr_y
76467,mriqc,0.0420713201165199,mriqc,gsr_y
76468,mriqc,0.0244462210685014,mriqc,gsr_y
76469,mriqc,0.0298317596316337,mriqc,gsr_y
76470,mriqc,0.0113607104867696,mriqc,gsr_y
76471,mriqc,0.0307793598622083,mriqc,gsr_y
76472,mriqc,0.0262280870229005,mriqc,gsr_y
76473,mriqc,0.0261892657727003,mriqc,gsr_y
76474,mriqc,0.0166260376572608,mriqc,gsr_y
76475,mriqc,0.0106804948300123,mriqc,gsr_y
76476,mriqc,0.0126894805580377,mriqc,gsr_y
76477,mriqc,0.0171237289905548,mriqc,gsr_y
76478,mriqc,0.0195166859775781,mriqc,gsr_y
76479,mriqc,0.0496845208108425,mriqc,gsr_y
76480,mriqc,0.0313242636620998,mriqc,gsr_y
76481,mriqc,0.0223220735788345,mriqc,gsr_y
76482,mriqc,0.0142974499613046,mriqc,gsr_y
76483,mriqc,0.0251240972429513,mriqc,gsr_y
76484,mriqc,0.00413065450266,mriqc,gsr_y
76485,mriqc,0.0090935472398996,mriqc,gsr_y
76486,mriqc,0.0383324436843395,mriqc,gsr_y
76487,mriqc,0.0094387782737612,mriqc,gsr_y
76488,mriqc,0.0223979391157627,mriqc,gsr_y
76489,mriqc,0.0438602343201637,mriqc,gsr_y
76490,mriqc,0.0203904192894697,mriqc,gsr_y
76491,mriqc,0.0203201286494731,mriqc,gsr_y
76492,mriqc,0.0216736979782581,mriqc,gsr_y
76493,mriqc,0.0203920099884271,mriqc,gsr_y
76494,mriqc,0.0263995435088872,mriqc,gsr_y
76495,mriqc,0.0277469903230667,mriqc,gsr_y
76496,mriqc,0.0103382179513573,mriqc,gsr_y
76497,mriqc,0.0058439797721803,mriqc,gsr_y
76498,mriqc,0.0251504909247159,mriqc,gsr_y
76499,mriqc,0.0212621223181486,mriqc,gsr_y
76500,mriqc,0.0265326499938964,mriqc,gsr_y
76501,mriqc,0.0172706265002489,mriqc,gsr_y
76502,mriqc,0.0095700835809111,mriqc,gsr_y
76503,mriqc,0.0315413065254688,mriqc,gsr_y
76504,mriqc,0.0147424228489398,mriqc,gsr_y
76505,mriqc,0.0217818487435579,mriqc,gsr_y
76506,mriqc,0.0333447903394699,mriqc,gsr_y
76507,mriqc,0.0129258101806044,mriqc,gsr_y
76508,mriqc,0.0131602305918931,mriqc,gsr_y
76509,mriqc,0.0120281595736742,mriqc,gsr_y
76510,mriqc,0.0217419415712356,mriqc,gsr_y
76511,mriqc,0.0195662416517734,mriqc,gsr_y
76512,mriqc,0.012557472102344,mriqc,gsr_y
76513,mriqc,0.0196559187024831,mriqc,gsr_y
76514,mriqc,0.0071546710096299,mriqc,gsr_y
76515,mriqc,0.0153824547305703,mriqc,gsr_y
76516,mriqc,0.0130534945055842,mriqc,gsr_y
76517,mriqc,0.0142431845888495,mriqc,gsr_y
76518,mriqc,0.0233769677579402,mriqc,gsr_y
76519,mriqc,0.0157817639410495,mriqc,gsr_y
76520,mriqc,0.0169101916253566,mriqc,gsr_y
76521,mriqc,0.023551020771265,mriqc,gsr_y
76522,mriqc,0.0311922281980514,mriqc,gsr_y
76523,mriqc,0.0296940114349126,mriqc,gsr_y
76524,mriqc,0.0157856754958629,mriqc,gsr_y
76525,mriqc,0.0313242636620998,mriqc,gsr_y
76526,mriqc,0.0157253798097372,mriqc,gsr_y
76527,mriqc,0.0169935319572687,mriqc,gsr_y
76528,mriqc,0.0160308629274368,mriqc,gsr_y
76529,mriqc,0.0263902675360441,mriqc,gsr_y
76530,mriqc,0.0279224999248981,mriqc,gsr_y
76531,mriqc,0.019258702173829,mriqc,gsr_y
76532,mriqc,0.0139048583805561,mriqc,gsr_y
76533,mriqc,0.0225276052951812,mriqc,gsr_y
76534,mriqc,0.0443576760590076,mriqc,gsr_y
76535,mriqc,0.036486230790615,mriqc,gsr_y
76536,mriqc,0.0297050457447767,mriqc,gsr_y
76537,mriqc,0.0216736979782581,mriqc,gsr_y
76538,mriqc,0.0217818487435579,mriqc,gsr_y
76539,mriqc,0.0333447903394699,mriqc,gsr_y
76540,mriqc,0.0166274812072515,mriqc,gsr_y
76541,mriqc,0.0280040800571441,mriqc,gsr_y
76542,mriqc,0.0296255480498075,mriqc,gsr_y
76543,mriqc,0.0311691388487815,mriqc,gsr_y
76544,mriqc,0.0347485654056072,mriqc,gsr_y
76545,mriqc,0.0431933924555778,mriqc,gsr_y
76546,mriqc,0.0185461714863777,mriqc,gsr_y
76547,mriqc,0.023551020771265,mriqc,gsr_y
76548,mriqc,0.0360513590276241,mriqc,gsr_y
76549,mriqc,0.0417728722095489,mriqc,gsr_y
76550,mriqc,0.0337855443358421,mriqc,gsr_y
76551,mriqc,0.0148365413770079,mriqc,gsr_y
76552,mriqc,0.026830069720745,mriqc,gsr_y
76553,mriqc,0.0383324436843395,mriqc,gsr_y
76554,mriqc,0.0039485259912908,mriqc,gsr_y
76555,mriqc,0.0443576760590076,mriqc,gsr_y
76556,mriqc,0.0498732663691043,mriqc,gsr_y
76557,mriqc,0.0145325418561697,mriqc,gsr_y
76558,mriqc,0.0333708301186561,mriqc,gsr_y
76559,mriqc,0.0116542242467403,mriqc,gsr_y
76560,mriqc,0.0251240972429513,mriqc,gsr_y
76561,mriqc,0.010657163336873,mriqc,gsr_y
76562,mriqc,0.0223979391157627,mriqc,gsr_y
76563,mriqc,0.0265326499938964,mriqc,gsr_y
76564,mriqc,0.0306493453681468,mriqc,gsr_y
76565,mriqc,0.0228430442512035,mriqc,gsr_y
76566,mriqc,0.0221242792904377,mriqc,gsr_y
76567,mriqc,0.0348936729133129,mriqc,gsr_y
76568,mriqc,0.0325222164392471,mriqc,gsr_y
76569,mriqc,0.0353693030774593,mriqc,gsr_y
76570,mriqc,0.0329508557915687,mriqc,gsr_y
76571,mriqc,0.0094387782737612,mriqc,gsr_y
76572,mriqc,0.0312991291284561,mriqc,gsr_y
76573,mriqc,0.0141870332881808,mriqc,gsr_y
76574,mriqc,0.0166260376572608,mriqc,gsr_y
76575,mriqc,0.0142974499613046,mriqc,gsr_y
76576,mriqc,0.00413065450266,mriqc,gsr_y
76577,mriqc,0.0205835234373807,mriqc,gsr_y
76578,mriqc,0.0172706265002489,mriqc,gsr_y
76579,mriqc,0.0129258101806044,mriqc,gsr_y
76580,mriqc,0.012282601557672,mriqc,gsr_y
76581,mriqc,0.0277469903230667,mriqc,gsr_y
76582,mriqc,0.0103382179513573,mriqc,gsr_y
76583,mriqc,0.0204155966639518,mriqc,gsr_y
76584,mriqc,0.0102677205577492,mriqc,gsr_y
76585,mriqc,0.0498732663691043,mriqc,gsr_y
76586,mriqc,0.0355690866708755,mriqc,gsr_y
76587,mriqc,0.0095700835809111,mriqc,gsr_y
76588,mriqc,0.0090935472398996,mriqc,gsr_y
76589,mriqc,0.0312991291284561,mriqc,gsr_y
76590,mriqc,0.0252721942961215,mriqc,gsr_y
76591,mriqc,0.0126894805580377,mriqc,gsr_y
76592,mriqc,0.0199193079024553,mriqc,gsr_y
76593,mriqc,0.0404147394001483,mriqc,gsr_y
76594,mriqc,0.0315413065254688,mriqc,gsr_y
76595,mriqc,0.019629443064332,mriqc,gsr_y
76596,mriqc,0.0411629229784011,mriqc,gsr_y
76597,mriqc,0.0165247078984975,mriqc,gsr_y
76598,mriqc,0.0276505798101425,mriqc,gsr_y
76599,mriqc,0.0175851285457611,mriqc,gsr_y
76600,mriqc,0.0203201286494731,mriqc,gsr_y
76601,mriqc,0.0324661806225776,mriqc,gsr_y
76602,mriqc,0.0353693030774593,mriqc,gsr_y
76603,mriqc,0.0204155966639518,mriqc,gsr_y
76604,mriqc,0.0199193079024553,mriqc,gsr_y
76605,mriqc,0.0130534945055842,mriqc,gsr_y
76606,mriqc,0.0264405459165573,mriqc,gsr_y
76607,mriqc,0.0168739277869462,mriqc,gsr_y
76608,mriqc,0.0169726610183715,mriqc,gsr_y
76609,mriqc,0.0271201804280281,mriqc,gsr_y
76610,mriqc,0.013092097826302,mriqc,gsr_y
76611,mriqc,0.0131602305918931,mriqc,gsr_y
76612,mriqc,0.0324661806225776,mriqc,gsr_y
76613,mriqc,0.0090704364702105,mriqc,gsr_y
76614,mriqc,0.0239175204187631,mriqc,gsr_y
76615,mriqc,0.0139048583805561,mriqc,gsr_y
76616,mriqc,0.0375709161162376,mriqc,gsr_y
76617,mriqc,0.0354049690067768,mriqc,gsr_y
76618,mriqc,0.0166274812072515,mriqc,gsr_y
76619,mriqc,0.0296940114349126,mriqc,gsr_y
76620,mriqc,0.0280040800571441,mriqc,gsr_y
76621,mriqc,0.0347485654056072,mriqc,gsr_y
76622,mriqc,0.0271779838949441,mriqc,gsr_y
76623,mriqc,0.0105966040864586,mriqc,gsr_y
76624,mriqc,0.0232621226459741,mriqc,gsr_y
76625,mriqc,0.0206140521913766,mriqc,gsr_y
76626,mriqc,0.0157817639410495,mriqc,gsr_y
76627,mriqc,0.0264405459165573,mriqc,gsr_y
76628,mriqc,0.0211416278034448,mriqc,gsr_y
76629,mriqc,0.0093480153009295,mriqc,gsr_y
76630,mriqc,0.0209958385676145,mriqc,gsr_y
76631,mriqc,0.0306493453681468,mriqc,gsr_y
76632,mriqc,0.0142431845888495,mriqc,gsr_y
76633,mriqc,0.026830069720745,mriqc,gsr_y
76634,mriqc,0.0248187910765409,mriqc,gsr_y
76635,mriqc,0.0239175204187631,mriqc,gsr_y
76636,mriqc,0.0263451356440782,mriqc,gsr_y
76637,mriqc,0.0232246499508619,mriqc,gsr_y
76638,mriqc,0.0231782905757427,mriqc,gsr_y
76639,mriqc,0.0217840448021888,mriqc,gsr_y
76640,mriqc,0.0156302284449338,mriqc,gsr_y
76641,mriqc,0.0105718579143285,mriqc,gsr_y
76642,mriqc,0.0183500573039054,mriqc,gsr_y
76643,mriqc,0.0193096883594989,mriqc,gsr_y
76644,mriqc,0.0248187910765409,mriqc,gsr_y
76645,mriqc,0.0337855443358421,mriqc,gsr_y
76646,mriqc,0.0160308629274368,mriqc,gsr_y
76647,mriqc,0.0185461714863777,mriqc,gsr_y
76648,mriqc,0.0222944002598524,mriqc,gsr_y
76649,mriqc,0.0228430442512035,mriqc,gsr_y
76650,mriqc,0.0094387782737612,mriqc,gsr_y
76651,mriqc,0.019258702173829,mriqc,gsr_y
76652,mriqc,0.0142974499613046,mriqc,gsr_y
76653,mriqc,0.0348936729133129,mriqc,gsr_y
76654,mriqc,0.0151174860075116,mriqc,gsr_y
76655,mriqc,0.0137931667268276,mriqc,gsr_y
76656,mriqc,0.0255250558257102,mriqc,gsr_y
76657,mriqc,0.0263451356440782,mriqc,gsr_y
76658,mriqc,0.0360513590276241,mriqc,gsr_y
76659,mriqc,0.00413065450266,mriqc,gsr_y
76660,mriqc,0.0090935472398996,mriqc,gsr_y
76661,mriqc,0.0244151633232831,mriqc,gsr_y
76662,mriqc,0.0259303599596023,mriqc,gsr_y
76663,mriqc,0.0235430374741554,mriqc,gsr_y
76664,mriqc,0.0231748484075069,mriqc,gsr_y
76665,mriqc,0.0219745058566331,mriqc,gsr_y
76666,mriqc,0.0244151633232831,mriqc,gsr_y
76667,mriqc,0.0315876826643943,mriqc,gsr_y
76668,mriqc,0.0152441021054983,mriqc,gsr_y
76669,mriqc,0.0281791202723979,mriqc,gsr_y
76670,mriqc,0.0190065409988164,mriqc,gsr_y
76671,mriqc,0.0210906919091939,mriqc,gsr_y
76672,mriqc,0.0300417356193065,mriqc,gsr_y
76673,mriqc,0.0282560978084802,mriqc,gsr_y
76674,mriqc,0.0308916345238685,mriqc,gsr_y
76675,mriqc,0.0270333215594291,mriqc,gsr_y
76676,mriqc,0.0177864395081996,mriqc,gsr_y
76677,mriqc,0.0325222164392471,mriqc,gsr_y
76678,mriqc,5.769052222603932e-05,mriqc,gsr_y
76679,mriqc,0.0174264498054981,mriqc,gsr_y
76680,mriqc,0.0270333215594291,mriqc,gsr_y
76681,mriqc,0.0315413065254688,mriqc,gsr_y
76682,mriqc,0.0197825003415346,mriqc,gsr_y
76683,mriqc,0.0188292898237705,mriqc,gsr_y
76684,mriqc,0.0095700835809111,mriqc,gsr_y
76685,mriqc,0.0296940114349126,mriqc,gsr_y
76686,mriqc,0.0256017390638589,mriqc,gsr_y
76687,mriqc,0.0208750907331705,mriqc,gsr_y
76688,mriqc,0.0145325418561697,mriqc,gsr_y
76689,mriqc,0.0271201804280281,mriqc,gsr_y
76690,mriqc,0.0267060510814189,mriqc,gsr_y
76691,mriqc,0.034064657986164,mriqc,gsr_y
76692,mriqc,0.0044765314087271,mriqc,gsr_y
76693,mriqc,0.0355690866708755,mriqc,gsr_y
76694,mriqc,0.0169726610183715,mriqc,gsr_y
76695,mriqc,0.0280252769589424,mriqc,gsr_y
76696,mriqc,0.0256017390638589,mriqc,gsr_y
76697,mriqc,0.0190065409988164,mriqc,gsr_y
76698,mriqc,5.641453753923997e-05,mriqc,gsr_y
76699,mriqc,0.0221242792904377,mriqc,gsr_y
76700,mriqc,0.0027866216842085,mriqc,gsr_y
76701,mriqc,0.0061379098333418,mriqc,gsr_y
76702,mriqc,0.0235788002610206,mriqc,gsr_y
76703,mriqc,0.0211416278034448,mriqc,gsr_y
76704,mriqc,0.0195166859775781,mriqc,gsr_y
76705,mriqc,0.0280040800571441,mriqc,gsr_y
76706,mriqc,0.0171237289905548,mriqc,gsr_y
76707,mriqc,0.0106804948300123,mriqc,gsr_y
76708,mriqc,0.0347485654056072,mriqc,gsr_y
76709,mriqc,0.0137063078582286,mriqc,gsr_y
76710,mriqc,0.0192311853170394,mriqc,gsr_y
76711,mriqc,0.0246213208884,mriqc,gsr_y
76712,mriqc,0.0244462210685014,mriqc,gsr_y
76713,mriqc,0.0349241867661476,mriqc,gsr_y
76714,mriqc,0.0231782905757427,mriqc,gsr_y
76715,mriqc,0.0175851285457611,mriqc,gsr_y
76716,mriqc,0.0208750907331705,mriqc,gsr_y
76717,mriqc,0.0438602343201637,mriqc,gsr_y
76718,mriqc,0.0252721942961215,mriqc,gsr_y
