,compare,aor,task,data type
75306,mriqc,0.00057585,mriqc,aor
75307,mriqc,0.00867245,mriqc,aor
75308,mriqc,0.0006366,mriqc,aor
75309,mriqc,0.0009587,mriqc,aor
75310,mriqc,0.0004950999999999,mriqc,aor
75311,mriqc,0.0005541999999999,mriqc,aor
75312,mriqc,0.0027768,mriqc,aor
75313,mriqc,0.001837,mriqc,aor
75314,mriqc,0.0007236499999999,mriqc,aor
75315,mriqc,0.0006365,mriqc,aor
75316,mriqc,0.0004523,mriqc,aor
75317,mriqc,0.00090065,mriqc,aor
75318,mriqc,0.00062355,mriqc,aor
75319,mriqc,0.0006331,mriqc,aor
75320,mriqc,0.0008043,mriqc,aor
75321,mriqc,0.0007113,mriqc,aor
75322,mriqc,0.0006948999999999,mriqc,aor
75323,mriqc,0.00416915,mriqc,aor
75324,mriqc,0.0006265999999999,mriqc,aor
75325,mriqc,0.00061685,mriqc,aor
75326,mriqc,0.0006856999999999,mriqc,aor
75327,mriqc,0.00069195,mriqc,aor
75328,mriqc,0.0014824,mriqc,aor
75329,mriqc,0.0028676999999999,mriqc,aor
75330,mriqc,0.0005491,mriqc,aor
75331,mriqc,0.000505,mriqc,aor
75332,mriqc,0.00085235,mriqc,aor
75333,mriqc,0.00267355,mriqc,aor
75334,mriqc,0.0012219,mriqc,aor
75335,mriqc,0.00065335,mriqc,aor
75336,mriqc,0.000604,mriqc,aor
75337,mriqc,0.0018344,mriqc,aor
75338,mriqc,0.0005377,mriqc,aor
75339,mriqc,0.0007153,mriqc,aor
75340,mriqc,0.00142695,mriqc,aor
75341,mriqc,0.00109935,mriqc,aor
75342,mriqc,0.0005424,mriqc,aor
75343,mriqc,0.0011762499999999,mriqc,aor
75344,mriqc,0.0006487499999999,mriqc,aor
75345,mriqc,0.00055645,mriqc,aor
75346,mriqc,0.0028287,mriqc,aor
75347,mriqc,0.0006028,mriqc,aor
75348,mriqc,0.0012192999999999,mriqc,aor
75349,mriqc,0.00080685,mriqc,aor
75350,mriqc,0.0034008,mriqc,aor
75351,mriqc,0.00058695,mriqc,aor
75352,mriqc,0.004085,mriqc,aor
75353,mriqc,0.001703,mriqc,aor
75354,mriqc,0.0005087,mriqc,aor
75355,mriqc,0.0010586,mriqc,aor
75356,mriqc,0.00070015,mriqc,aor
75357,mriqc,0.0009897999999999,mriqc,aor
75358,mriqc,0.0006167499999999,mriqc,aor
75359,mriqc,0.0005409,mriqc,aor
75360,mriqc,0.00041605,mriqc,aor
75361,mriqc,0.0006590999999999,mriqc,aor
75362,mriqc,0.00105135,mriqc,aor
75363,mriqc,0.0004552,mriqc,aor
75364,mriqc,0.00139175,mriqc,aor
75365,mriqc,0.0030602,mriqc,aor
75366,mriqc,0.0006848499999999,mriqc,aor
75367,mriqc,0.002722,mriqc,aor
75368,mriqc,0.0007541999999999,mriqc,aor
75369,mriqc,0.00353495,mriqc,aor
75370,mriqc,0.0033725903614457,mriqc,aor
75371,mriqc,0.00048435,mriqc,aor
75372,mriqc,0.0025188,mriqc,aor
75373,mriqc,0.00170155,mriqc,aor
75374,mriqc,0.00069535,mriqc,aor
75375,mriqc,0.0013842,mriqc,aor
75376,mriqc,0.0006474499999999,mriqc,aor
75377,mriqc,0.0006659,mriqc,aor
75378,mriqc,0.00074715,mriqc,aor
75379,mriqc,0.0004391,mriqc,aor
75380,mriqc,0.0005921,mriqc,aor
75381,mriqc,0.00097885,mriqc,aor
75382,mriqc,0.00120575,mriqc,aor
75383,mriqc,0.00050045,mriqc,aor
75384,mriqc,0.00096255,mriqc,aor
75385,mriqc,0.00083405,mriqc,aor
75386,mriqc,0.00040015,mriqc,aor
75387,mriqc,0.0019472999999999,mriqc,aor
75388,mriqc,0.00058225,mriqc,aor
75389,mriqc,0.00079315,mriqc,aor
75390,mriqc,0.00140375,mriqc,aor
75391,mriqc,0.0007297,mriqc,aor
75392,mriqc,0.0034008,mriqc,aor
75393,mriqc,0.0010586,mriqc,aor
75394,mriqc,0.001703,mriqc,aor
75395,mriqc,0.00070015,mriqc,aor
75396,mriqc,0.00058695,mriqc,aor
75397,mriqc,0.0005087,mriqc,aor
75398,mriqc,0.0004788499999999,mriqc,aor
75399,mriqc,0.0020312999999999,mriqc,aor
75400,mriqc,0.0009897999999999,mriqc,aor
75401,mriqc,0.00114015,mriqc,aor
75402,mriqc,0.0015804,mriqc,aor
75403,mriqc,0.0006167499999999,mriqc,aor
75404,mriqc,0.00305415,mriqc,aor
75405,mriqc,0.00120865,mriqc,aor
75406,mriqc,0.0042697,mriqc,aor
75407,mriqc,0.0039711,mriqc,aor
75408,mriqc,0.00867245,mriqc,aor
75409,mriqc,0.0015986499999999,mriqc,aor
75410,mriqc,0.0006927,mriqc,aor
75411,mriqc,0.0033725903614457,mriqc,aor
75412,mriqc,0.0007541999999999,mriqc,aor
75413,mriqc,0.0006837999999999,mriqc,aor
75414,mriqc,0.00353495,mriqc,aor
75415,mriqc,0.0009176499999999,mriqc,aor
75416,mriqc,0.00110995,mriqc,aor
75417,mriqc,0.0005152,mriqc,aor
75418,mriqc,0.0004091,mriqc,aor
75419,mriqc,0.0007854,mriqc,aor
75420,mriqc,0.0005801,mriqc,aor
75421,mriqc,0.0004627499999999,mriqc,aor
75422,mriqc,0.0005059,mriqc,aor
75423,mriqc,0.001837,mriqc,aor
75424,mriqc,0.0006331,mriqc,aor
75425,mriqc,0.00090065,mriqc,aor
75426,mriqc,0.0014625,mriqc,aor
75427,mriqc,0.00050045,mriqc,aor
75428,mriqc,0.00062355,mriqc,aor
75429,mriqc,0.00120575,mriqc,aor
75430,mriqc,0.00065045,mriqc,aor
75431,mriqc,0.0006331999999999,mriqc,aor
75432,mriqc,0.0022873,mriqc,aor
75433,mriqc,0.00069195,mriqc,aor
75434,mriqc,0.00058225,mriqc,aor
75435,mriqc,0.0019472999999999,mriqc,aor
75436,mriqc,0.0006600999999999,mriqc,aor
75437,mriqc,0.00061685,mriqc,aor
75438,mriqc,0.0006265999999999,mriqc,aor
75439,mriqc,0.00040015,mriqc,aor
75440,mriqc,0.000788,mriqc,aor
75441,mriqc,0.0004860499999999,mriqc,aor
75442,mriqc,0.0004813499999999,mriqc,aor
75443,mriqc,0.0028676999999999,mriqc,aor
75444,mriqc,0.0005448,mriqc,aor
75445,mriqc,0.0005581999999999,mriqc,aor
75446,mriqc,0.00205245,mriqc,aor
75447,mriqc,0.0004788499999999,mriqc,aor
75448,mriqc,0.00058695,mriqc,aor
75449,mriqc,0.0005087,mriqc,aor
75450,mriqc,0.0034008,mriqc,aor
75451,mriqc,0.001703,mriqc,aor
75452,mriqc,0.00070015,mriqc,aor
75453,mriqc,0.0010586,mriqc,aor
75454,mriqc,0.00816485,mriqc,aor
75455,mriqc,0.0008335999999999,mriqc,aor
75456,mriqc,0.0016836499999999,mriqc,aor
75457,mriqc,0.00073245,mriqc,aor
75458,mriqc,0.0006167499999999,mriqc,aor
75459,mriqc,0.0039711,mriqc,aor
75460,mriqc,0.0009897999999999,mriqc,aor
75461,mriqc,0.000604,mriqc,aor
75462,mriqc,0.0005576499999999,mriqc,aor
75463,mriqc,0.0006966,mriqc,aor
75464,mriqc,0.0026268,mriqc,aor
75465,mriqc,0.00142695,mriqc,aor
75466,mriqc,0.00867245,mriqc,aor
75467,mriqc,0.00054905,mriqc,aor
75468,mriqc,0.0008782,mriqc,aor
75469,mriqc,0.00245275,mriqc,aor
75470,mriqc,0.0007153,mriqc,aor
75471,mriqc,0.0007541999999999,mriqc,aor
75472,mriqc,0.0028910499999999,mriqc,aor
75473,mriqc,0.00073235,mriqc,aor
75474,mriqc,0.001837,mriqc,aor
75475,mriqc,0.00353495,mriqc,aor
75476,mriqc,0.0033725903614457,mriqc,aor
75477,mriqc,0.0011762499999999,mriqc,aor
75478,mriqc,0.00206775,mriqc,aor
75479,mriqc,0.0009163999999999,mriqc,aor
75480,mriqc,0.00087895,mriqc,aor
75481,mriqc,0.0006512,mriqc,aor
75482,mriqc,0.0005424,mriqc,aor
75483,mriqc,0.00090065,mriqc,aor
75484,mriqc,0.0006331,mriqc,aor
75485,mriqc,0.00062355,mriqc,aor
75486,mriqc,0.00050045,mriqc,aor
75487,mriqc,0.00120575,mriqc,aor
75488,mriqc,0.0006181499999999,mriqc,aor
75489,mriqc,0.004085,mriqc,aor
75490,mriqc,0.00044475,mriqc,aor
75491,mriqc,0.0043489,mriqc,aor
75492,mriqc,0.0016787,mriqc,aor
75493,mriqc,0.0032100999999999,mriqc,aor
75494,mriqc,0.00069195,mriqc,aor
75495,mriqc,0.00061685,mriqc,aor
75496,mriqc,0.0006265999999999,mriqc,aor
75497,mriqc,0.00058225,mriqc,aor
75498,mriqc,0.00040015,mriqc,aor
75499,mriqc,0.0019472999999999,mriqc,aor
75500,mriqc,0.00048065,mriqc,aor
75501,mriqc,0.00041605,mriqc,aor
75502,mriqc,0.002722,mriqc,aor
75503,mriqc,0.0028676999999999,mriqc,aor
75504,mriqc,0.00061935,mriqc,aor
75505,mriqc,0.0016652,mriqc,aor
75506,mriqc,0.0004788499999999,mriqc,aor
75507,mriqc,0.00089315,mriqc,aor
75508,mriqc,0.0005252,mriqc,aor
75509,mriqc,0.0030602,mriqc,aor
75510,mriqc,0.0004619,mriqc,aor
75511,mriqc,0.0006848499999999,mriqc,aor
75512,mriqc,0.0039711,mriqc,aor
75513,mriqc,0.0021454,mriqc,aor
75514,mriqc,0.00170155,mriqc,aor
75515,mriqc,0.0025188,mriqc,aor
75516,mriqc,0.000604,mriqc,aor
75517,mriqc,0.00074715,mriqc,aor
75518,mriqc,0.0005387,mriqc,aor
75519,mriqc,0.0016889,mriqc,aor
75520,mriqc,0.00867245,mriqc,aor
75521,mriqc,0.0039024,mriqc,aor
75522,mriqc,0.0015239499999999,mriqc,aor
75523,mriqc,0.0030815,mriqc,aor
75524,mriqc,0.00116615,mriqc,aor
75525,mriqc,0.0007153,mriqc,aor
75526,mriqc,0.00142695,mriqc,aor
75527,mriqc,0.00087765,mriqc,aor
75528,mriqc,0.00072525,mriqc,aor
75529,mriqc,0.00100535,mriqc,aor
75530,mriqc,0.0005424,mriqc,aor
75531,mriqc,0.0011762499999999,mriqc,aor
75532,mriqc,0.00067205,mriqc,aor
75533,mriqc,0.001837,mriqc,aor
75534,mriqc,0.00090065,mriqc,aor
75535,mriqc,0.00101835,mriqc,aor
75536,mriqc,0.0006331,mriqc,aor
75537,mriqc,0.00062355,mriqc,aor
75538,mriqc,0.00059715,mriqc,aor
75539,mriqc,0.0004513,mriqc,aor
75540,mriqc,0.00061685,mriqc,aor
75541,mriqc,0.00069195,mriqc,aor
75542,mriqc,0.00140375,mriqc,aor
75543,mriqc,0.0006265999999999,mriqc,aor
75544,mriqc,0.00076405,mriqc,aor
75545,mriqc,0.00364565,mriqc,aor
75546,mriqc,0.00067255,mriqc,aor
75547,mriqc,0.00179215,mriqc,aor
75548,mriqc,0.004085,mriqc,aor
75549,mriqc,0.00056135,mriqc,aor
75550,mriqc,0.0028676999999999,mriqc,aor
75551,mriqc,0.00056555,mriqc,aor
75552,mriqc,0.0020312999999999,mriqc,aor
75553,mriqc,0.000578,mriqc,aor
75554,mriqc,0.00041605,mriqc,aor
75555,mriqc,0.002722,mriqc,aor
75556,mriqc,0.00055535,mriqc,aor
75557,mriqc,0.002813,mriqc,aor
75558,mriqc,0.0006927,mriqc,aor
75559,mriqc,0.00104305,mriqc,aor
75560,mriqc,0.00901945,mriqc,aor
75561,mriqc,0.0015986499999999,mriqc,aor
75562,mriqc,0.0042697,mriqc,aor
75563,mriqc,0.0006848499999999,mriqc,aor
75564,mriqc,0.000604,mriqc,aor
75565,mriqc,0.0030602,mriqc,aor
75566,mriqc,0.0008608499999999,mriqc,aor
75567,mriqc,0.0004091,mriqc,aor
75568,mriqc,0.0005152,mriqc,aor
75569,mriqc,0.00107815,mriqc,aor
75570,mriqc,0.00170155,mriqc,aor
75571,mriqc,0.00590965,mriqc,aor
75572,mriqc,0.00142695,mriqc,aor
75573,mriqc,0.0008316999999999,mriqc,aor
75574,mriqc,0.0007153,mriqc,aor
75575,mriqc,0.0008757,mriqc,aor
75576,mriqc,0.0005059,mriqc,aor
75577,mriqc,0.0030168,mriqc,aor
75578,mriqc,0.002165,mriqc,aor
75579,mriqc,0.0014625,mriqc,aor
75580,mriqc,0.0060377,mriqc,aor
75581,mriqc,0.0025188,mriqc,aor
75582,mriqc,0.0011762499999999,mriqc,aor
75583,mriqc,0.0019745,mriqc,aor
75584,mriqc,0.0022989499999999,mriqc,aor
75585,mriqc,0.0043655499999999,mriqc,aor
75586,mriqc,0.00074715,mriqc,aor
75587,mriqc,0.00205245,mriqc,aor
75588,mriqc,0.0022499,mriqc,aor
75589,mriqc,0.0005424,mriqc,aor
75590,mriqc,0.00128305,mriqc,aor
75591,mriqc,0.00061865,mriqc,aor
75592,mriqc,0.00140375,mriqc,aor
75593,mriqc,0.0020312999999999,mriqc,aor
75594,mriqc,0.0013628,mriqc,aor
75595,mriqc,0.004085,mriqc,aor
75596,mriqc,0.00351135,mriqc,aor
75597,mriqc,0.00073245,mriqc,aor
75598,mriqc,0.0007011,mriqc,aor
75599,mriqc,0.0005448,mriqc,aor
75600,mriqc,0.0016946499999999,mriqc,aor
75601,mriqc,0.0042697,mriqc,aor
75602,mriqc,0.00495685,mriqc,aor
75603,mriqc,0.00041605,mriqc,aor
75604,mriqc,0.0015986499999999,mriqc,aor
75605,mriqc,0.0009922,mriqc,aor
75606,mriqc,0.0028186,mriqc,aor
75607,mriqc,0.0007922,mriqc,aor
75608,mriqc,0.0030602,mriqc,aor
75609,mriqc,0.001325,mriqc,aor
75610,mriqc,0.001729,mriqc,aor
75611,mriqc,0.00108235,mriqc,aor
75612,mriqc,0.002722,mriqc,aor
75613,mriqc,0.0006848499999999,mriqc,aor
75614,mriqc,0.0008860999999999,mriqc,aor
75615,mriqc,0.0016074999999999,mriqc,aor
75616,mriqc,0.0006966,mriqc,aor
75617,mriqc,0.00069215,mriqc,aor
75618,mriqc,0.0026268,mriqc,aor
75619,mriqc,0.0025188,mriqc,aor
75620,mriqc,0.00170155,mriqc,aor
75621,mriqc,0.0028910499999999,mriqc,aor
75622,mriqc,0.000915,mriqc,aor
75623,mriqc,0.00140455,mriqc,aor
75624,mriqc,0.0043489,mriqc,aor
75625,mriqc,0.00074715,mriqc,aor
75626,mriqc,0.0006927,mriqc,aor
75627,mriqc,0.0007886999999999,mriqc,aor
75628,mriqc,0.0005152,mriqc,aor
75629,mriqc,0.00199665,mriqc,aor
75630,mriqc,0.00144315,mriqc,aor
75631,mriqc,0.0007955499999999,mriqc,aor
75632,mriqc,0.0004091,mriqc,aor
75633,mriqc,0.0016787,mriqc,aor
75634,mriqc,0.00054725,mriqc,aor
75635,mriqc,0.00385055,mriqc,aor
75636,mriqc,0.00297865,mriqc,aor
75637,mriqc,0.0009489499999999,mriqc,aor
75638,mriqc,0.00140375,mriqc,aor
75639,mriqc,0.0006464,mriqc,aor
75640,mriqc,0.0005059,mriqc,aor
75641,mriqc,0.00100155,mriqc,aor
75642,mriqc,0.0014625,mriqc,aor
75643,mriqc,0.0005654,mriqc,aor
75644,mriqc,0.0010914,mriqc,aor
75645,mriqc,0.00052155,mriqc,aor
75646,mriqc,0.0019506999999999,mriqc,aor
75647,mriqc,0.00061935,mriqc,aor
75648,mriqc,0.00044475,mriqc,aor
75649,mriqc,0.00089315,mriqc,aor
75650,mriqc,0.00188885,mriqc,aor
75651,mriqc,0.0005448,mriqc,aor
75652,mriqc,0.00205245,mriqc,aor
75653,mriqc,0.00157345,mriqc,aor
75654,mriqc,0.0042697,mriqc,aor
75655,mriqc,0.0020312999999999,mriqc,aor
75656,mriqc,0.00111545,mriqc,aor
75657,mriqc,0.0034211,mriqc,aor
75658,mriqc,0.00116615,mriqc,aor
75659,mriqc,0.00054345,mriqc,aor
75660,mriqc,0.00431705,mriqc,aor
75661,mriqc,0.0021454,mriqc,aor
75662,mriqc,0.00073245,mriqc,aor
75663,mriqc,0.0006927,mriqc,aor
75664,mriqc,0.0015986499999999,mriqc,aor
75665,mriqc,0.0009314,mriqc,aor
75666,mriqc,0.0015239499999999,mriqc,aor
75667,mriqc,0.0102384,mriqc,aor
75668,mriqc,0.0005152,mriqc,aor
75669,mriqc,0.00061905,mriqc,aor
75670,mriqc,0.00101105,mriqc,aor
75671,mriqc,0.00056415,mriqc,aor
75672,mriqc,0.0021129,mriqc,aor
75673,mriqc,0.0030815,mriqc,aor
75674,mriqc,0.0006966,mriqc,aor
75675,mriqc,0.0004091,mriqc,aor
75676,mriqc,0.00053635,mriqc,aor
75677,mriqc,0.0026268,mriqc,aor
75678,mriqc,0.0005059,mriqc,aor
75679,mriqc,0.00076405,mriqc,aor
75680,mriqc,0.0014625,mriqc,aor
75681,mriqc,0.00067255,mriqc,aor
75682,mriqc,0.0028910499999999,mriqc,aor
75683,mriqc,0.0043489,mriqc,aor
75684,mriqc,0.000764,mriqc,aor
75685,mriqc,0.00278165,mriqc,aor
75686,mriqc,0.0010843,mriqc,aor
75687,mriqc,0.0006448,mriqc,aor
75688,mriqc,0.0016024,mriqc,aor
75689,mriqc,0.0016787,mriqc,aor
75690,mriqc,0.0005448,mriqc,aor
75691,mriqc,0.00073245,mriqc,aor
75692,mriqc,0.00205245,mriqc,aor
75693,mriqc,0.001785,mriqc,aor
75694,mriqc,0.0037092,mriqc,aor
75695,mriqc,0.0006923499999999,mriqc,aor
75696,mriqc,0.0007552,mriqc,aor
75697,mriqc,0.0017466,mriqc,aor
75698,mriqc,0.00044475,mriqc,aor
75699,mriqc,0.0006589,mriqc,aor
75700,mriqc,0.00364565,mriqc,aor
75701,mriqc,0.0008608499999999,mriqc,aor
75702,mriqc,0.0006187499999999,mriqc,aor
75703,mriqc,0.001388,mriqc,aor
75704,mriqc,0.00052585,mriqc,aor
75705,mriqc,0.0026268,mriqc,aor
75706,mriqc,0.00178485,mriqc,aor
75707,mriqc,0.0008756,mriqc,aor
75708,mriqc,0.00061935,mriqc,aor
75709,mriqc,0.00175375,mriqc,aor
75710,mriqc,0.00107815,mriqc,aor
75711,mriqc,0.0009191,mriqc,aor
75712,mriqc,0.0007517499999999,mriqc,aor
75713,mriqc,0.00108255,mriqc,aor
75714,mriqc,0.0008789,mriqc,aor
75715,mriqc,0.0008757,mriqc,aor
75716,mriqc,0.0019745,mriqc,aor
75717,mriqc,0.002165,mriqc,aor
75718,mriqc,0.00089315,mriqc,aor
75719,mriqc,0.0006966,mriqc,aor
75720,mriqc,0.0012232999999999,mriqc,aor
75721,mriqc,0.0021454,mriqc,aor
75722,mriqc,0.0012436499999999,mriqc,aor
75723,mriqc,0.0004414,mriqc,aor
75724,mriqc,0.00149915,mriqc,aor
75725,mriqc,0.0005863,mriqc,aor
75726,mriqc,0.0028910499999999,mriqc,aor
75727,mriqc,0.00110325,mriqc,aor
75728,mriqc,0.00116615,mriqc,aor
75729,mriqc,0.0007722,mriqc,aor
75730,mriqc,0.0012626,mriqc,aor
75731,mriqc,0.0016437,mriqc,aor
75732,mriqc,0.00434005,mriqc,aor
75733,mriqc,0.00169605,mriqc,aor
75734,mriqc,0.00044475,mriqc,aor
75735,mriqc,0.0016787,mriqc,aor
75736,mriqc,0.0008543499999999,mriqc,aor
75737,mriqc,0.00088345,mriqc,aor
75738,mriqc,0.0043489,mriqc,aor
75739,mriqc,0.00061865,mriqc,aor
75740,mriqc,0.00351135,mriqc,aor
75741,mriqc,0.0015239499999999,mriqc,aor
75742,mriqc,0.0008795,mriqc,aor
75743,mriqc,0.0010314999999999,mriqc,aor
75744,mriqc,0.00045295,mriqc,aor
75745,mriqc,0.00076405,mriqc,aor
75746,mriqc,0.00067255,mriqc,aor
75747,mriqc,0.0007011,mriqc,aor
75748,mriqc,0.0030815,mriqc,aor
75749,mriqc,0.00085495,mriqc,aor
75750,mriqc,0.00104375,mriqc,aor
75751,mriqc,0.00089315,mriqc,aor
75752,mriqc,0.00061935,mriqc,aor
75753,mriqc,0.0008566,mriqc,aor
75754,mriqc,0.0021454,mriqc,aor
75755,mriqc,0.00364565,mriqc,aor
75756,mriqc,0.00085575,mriqc,aor
75757,mriqc,0.0007922,mriqc,aor
75758,mriqc,0.0005147,mriqc,aor
75759,mriqc,0.00056025,mriqc,aor
75760,mriqc,0.0027768,mriqc,aor
75761,mriqc,0.0008036,mriqc,aor
75762,mriqc,0.00116615,mriqc,aor
75763,mriqc,0.00086475,mriqc,aor
75764,mriqc,0.0005726,mriqc,aor
75765,mriqc,0.0008608499999999,mriqc,aor
75766,mriqc,0.0006856999999999,mriqc,aor
75767,mriqc,0.0015239499999999,mriqc,aor
75768,mriqc,0.000732,mriqc,aor
75769,mriqc,0.0006525,mriqc,aor
75770,mriqc,0.00086105,mriqc,aor
75771,mriqc,0.0028186,mriqc,aor
75772,mriqc,0.0005861499999999,mriqc,aor
75773,mriqc,0.0004928,mriqc,aor
75774,mriqc,0.00061325,mriqc,aor
75775,mriqc,0.00107815,mriqc,aor
75776,mriqc,0.00100155,mriqc,aor
75777,mriqc,0.002165,mriqc,aor
75778,mriqc,0.00059225,mriqc,aor
75779,mriqc,0.00297865,mriqc,aor
75780,mriqc,0.0008757,mriqc,aor
75781,mriqc,0.0010914,mriqc,aor
75782,mriqc,0.0006709,mriqc,aor
75783,mriqc,0.0030815,mriqc,aor
75784,mriqc,0.00060605,mriqc,aor
75785,mriqc,0.0011346,mriqc,aor
75786,mriqc,0.00076405,mriqc,aor
75787,mriqc,0.00054575,mriqc,aor
75788,mriqc,0.00084455,mriqc,aor
75789,mriqc,0.0007442999999999,mriqc,aor
75790,mriqc,0.00077825,mriqc,aor
75791,mriqc,0.00188885,mriqc,aor
75792,mriqc,0.00431705,mriqc,aor
75793,mriqc,0.00061865,mriqc,aor
75794,mriqc,0.00103605,mriqc,aor
75795,mriqc,0.0019745,mriqc,aor
75796,mriqc,0.0012883,mriqc,aor
75797,mriqc,0.00364565,mriqc,aor
75798,mriqc,0.0008608499999999,mriqc,aor
75799,mriqc,0.0005616999999999,mriqc,aor
75800,mriqc,0.00067255,mriqc,aor
75801,mriqc,0.00107815,mriqc,aor
75802,mriqc,0.00098445,mriqc,aor
75803,mriqc,0.0034211,mriqc,aor
75804,mriqc,0.0008757,mriqc,aor
75805,mriqc,0.001329,mriqc,aor
75806,mriqc,0.0008249499999999,mriqc,aor
75807,mriqc,0.0008304,mriqc,aor
75808,mriqc,0.0018344,mriqc,aor
75809,mriqc,0.0011428,mriqc,aor
75810,mriqc,0.0006487499999999,mriqc,aor
75811,mriqc,0.00351135,mriqc,aor
75812,mriqc,0.0102384,mriqc,aor
75813,mriqc,0.0007113,mriqc,aor
75814,mriqc,0.00086865,mriqc,aor
75815,mriqc,0.0006366,mriqc,aor
75816,mriqc,0.000438,mriqc,aor
75817,mriqc,0.0015478999999999,mriqc,aor
75818,mriqc,0.00062215,mriqc,aor
75819,mriqc,0.0016397499999999,mriqc,aor
75820,mriqc,0.00278165,mriqc,aor
75821,mriqc,0.0006364,mriqc,aor
75822,mriqc,0.00074885,mriqc,aor
75823,mriqc,0.00056415,mriqc,aor
75824,mriqc,0.000764,mriqc,aor
75825,mriqc,0.002165,mriqc,aor
75826,mriqc,0.0009211,mriqc,aor
75827,mriqc,0.0005869285714285,mriqc,aor
75828,mriqc,0.0019745,mriqc,aor
75829,mriqc,0.0004552,mriqc,aor
75830,mriqc,0.0008632499999999,mriqc,aor
75831,mriqc,0.0007011,mriqc,aor
75832,mriqc,0.001785,mriqc,aor
75833,mriqc,0.000505,mriqc,aor
75834,mriqc,0.0007922,mriqc,aor
75835,mriqc,0.0028186,mriqc,aor
75836,mriqc,0.00061865,mriqc,aor
75837,mriqc,0.0010324,mriqc,aor
75838,mriqc,0.00109935,mriqc,aor
75839,mriqc,0.0007320499999999,mriqc,aor
75840,mriqc,0.0006028,mriqc,aor
75841,mriqc,0.00297865,mriqc,aor
75842,mriqc,0.0017466,mriqc,aor
75843,mriqc,0.0007236499999999,mriqc,aor
75844,mriqc,0.0008043,mriqc,aor
75845,mriqc,0.00100155,mriqc,aor
75846,mriqc,0.00057585,mriqc,aor
75847,mriqc,0.0004523,mriqc,aor
75848,mriqc,0.0010073,mriqc,aor
75849,mriqc,0.00064855,mriqc,aor
75850,mriqc,0.0007011,mriqc,aor
75851,mriqc,0.0010914,mriqc,aor
75852,mriqc,0.00351135,mriqc,aor
75853,mriqc,0.0007922,mriqc,aor
75854,mriqc,0.00079815,mriqc,aor
75855,mriqc,0.00055645,mriqc,aor
75856,mriqc,0.00178485,mriqc,aor
75857,mriqc,0.0006041999999999,mriqc,aor
75858,mriqc,0.0028186,mriqc,aor
75859,mriqc,0.00188885,mriqc,aor
75860,mriqc,0.0008756,mriqc,aor
75861,mriqc,0.00136065,mriqc,aor
75862,mriqc,0.0006474499999999,mriqc,aor
75863,mriqc,0.00052585,mriqc,aor
75864,mriqc,0.0013842,mriqc,aor
75865,mriqc,0.00149915,mriqc,aor
75866,mriqc,0.00431705,mriqc,aor
75867,mriqc,0.0007297,mriqc,aor
75868,mriqc,0.0006659,mriqc,aor
75869,mriqc,0.0016437,mriqc,aor
75870,mriqc,0.0008763,mriqc,aor
75871,mriqc,0.00434005,mriqc,aor
75872,mriqc,0.00297865,mriqc,aor
75873,mriqc,0.0006365,mriqc,aor
75874,mriqc,0.00169605,mriqc,aor
75875,mriqc,0.0034211,mriqc,aor
75876,mriqc,0.0006948999999999,mriqc,aor
75877,mriqc,0.00164725,mriqc,aor
75878,mriqc,0.00100155,mriqc,aor
75879,mriqc,0.0008795,mriqc,aor
75880,mriqc,0.00056415,mriqc,aor
75881,mriqc,0.0010914,mriqc,aor
75882,mriqc,0.0005147,mriqc,aor
75883,mriqc,0.0102384,mriqc,aor
75884,mriqc,0.00120865,mriqc,aor
75885,mriqc,0.0014824,mriqc,aor
75886,mriqc,0.00083405,mriqc,aor
75887,mriqc,0.0006837999999999,mriqc,aor
75888,mriqc,0.0019971499999999,mriqc,aor
75889,mriqc,0.00431705,mriqc,aor
75890,mriqc,0.00188885,mriqc,aor
75891,mriqc,0.0005801,mriqc,aor
75892,mriqc,0.00278165,mriqc,aor
75893,mriqc,0.0034211,mriqc,aor
75894,mriqc,0.00085575,mriqc,aor
75895,mriqc,0.0009587,mriqc,aor
75896,mriqc,0.000764,mriqc,aor
75897,mriqc,0.00056025,mriqc,aor
75898,mriqc,0.0006331999999999,mriqc,aor
75899,mriqc,0.0005491,mriqc,aor
75900,mriqc,0.001785,mriqc,aor
75901,mriqc,0.0009799,mriqc,aor
75902,mriqc,0.00065045,mriqc,aor
75903,mriqc,0.0017466,mriqc,aor
75904,mriqc,0.00816485,mriqc,aor
75905,mriqc,0.0005726,mriqc,aor
75906,mriqc,0.0102384,mriqc,aor
75907,mriqc,0.0005377,mriqc,aor
75908,mriqc,0.00056415,mriqc,aor
75909,mriqc,0.00416915,mriqc,aor
75910,mriqc,0.0004928,mriqc,aor
75911,mriqc,0.0008756,mriqc,aor
75912,mriqc,0.00178485,mriqc,aor
75913,mriqc,0.00061325,mriqc,aor
75914,mriqc,0.00059225,mriqc,aor
75915,mriqc,0.00278165,mriqc,aor
75916,mriqc,0.0008335999999999,mriqc,aor
75917,mriqc,0.000764,mriqc,aor
75918,mriqc,0.0006600999999999,mriqc,aor
75919,mriqc,0.0012192999999999,mriqc,aor
75920,mriqc,0.0010354,mriqc,aor
75921,mriqc,0.0007442999999999,mriqc,aor
75922,mriqc,0.0008782,mriqc,aor
75923,mriqc,0.00054905,mriqc,aor
75924,mriqc,0.001785,mriqc,aor
75925,mriqc,0.00178485,mriqc,aor
75926,mriqc,0.0017466,mriqc,aor
