,compare,gcor,task,data type
2181,mriqc,0.0172621,mriqc,gcor
2182,mriqc,0.0228951,mriqc,gcor
2183,mriqc,0.0482862,mriqc,gcor
2184,mriqc,0.0533119,mriqc,gcor
2185,mriqc,0.0859026,mriqc,gcor
2186,mriqc,0.0336784,mriqc,gcor
2187,mriqc,0.0532556,mriqc,gcor
2188,mriqc,0.0154702,mriqc,gcor
2189,mriqc,0.0356166,mriqc,gcor
2190,mriqc,0.0773308,mriqc,gcor
2191,mriqc,0.039781,mriqc,gcor
2192,mriqc,0.0392578,mriqc,gcor
2193,mriqc,0.00818278,mriqc,gcor
2194,mriqc,0.0690441,mriqc,gcor
2195,mriqc,0.0862165,mriqc,gcor
2196,mriqc,0.0128494,mriqc,gcor
2197,mriqc,0.0209827,mriqc,gcor
2198,mriqc,0.0477877,mriqc,gcor
2199,mriqc,0.0691802,mriqc,gcor
2200,mriqc,0.0109596,mriqc,gcor
2201,mriqc,0.0352719,mriqc,gcor
2202,mriqc,0.00491597,mriqc,gcor
2203,mriqc,0.0802768,mriqc,gcor
2204,mriqc,0.0545506,mriqc,gcor
2205,mriqc,0.0293447,mriqc,gcor
2206,mriqc,0.0368636,mriqc,gcor
2207,mriqc,0.0183231,mriqc,gcor
2208,mriqc,0.0070004,mriqc,gcor
2209,mriqc,0.0144727,mriqc,gcor
2210,mriqc,0.00865241,mriqc,gcor
2211,mriqc,0.0411156,mriqc,gcor
2212,mriqc,0.00849992,mriqc,gcor
2213,mriqc,0.0121102,mriqc,gcor
2214,mriqc,0.0128334,mriqc,gcor
2215,mriqc,0.0297222,mriqc,gcor
2216,mriqc,0.0278158,mriqc,gcor
2217,mriqc,0.0224952,mriqc,gcor
2218,mriqc,0.0531441,mriqc,gcor
2219,mriqc,0.038666,mriqc,gcor
2220,mriqc,0.014971,mriqc,gcor
2221,mriqc,0.0489878,mriqc,gcor
2222,mriqc,0.0756754,mriqc,gcor
2223,mriqc,0.0197763,mriqc,gcor
2224,mriqc,0.00839115,mriqc,gcor
2225,mriqc,0.0794129,mriqc,gcor
2226,mriqc,0.0530468,mriqc,gcor
2227,mriqc,0.0154116,mriqc,gcor
2228,mriqc,0.0167341,mriqc,gcor
2229,mriqc,0.00770636,mriqc,gcor
2230,mriqc,0.0135684,mriqc,gcor
2231,mriqc,0.0540426,mriqc,gcor
2232,mriqc,0.0109983,mriqc,gcor
2233,mriqc,0.0220005,mriqc,gcor
2234,mriqc,0.0134027,mriqc,gcor
2235,mriqc,0.0075158,mriqc,gcor
2236,mriqc,0.0454747,mriqc,gcor
2237,mriqc,0.009288,mriqc,gcor
2238,mriqc,0.0740487,mriqc,gcor
2239,mriqc,0.0149325,mriqc,gcor
2240,mriqc,0.029411,mriqc,gcor
2241,mriqc,0.0315857,mriqc,gcor
2242,mriqc,0.0171553,mriqc,gcor
2243,mriqc,0.0922155,mriqc,gcor
2244,mriqc,0.0119083,mriqc,gcor
2245,mriqc,0.0592673,mriqc,gcor
2246,mriqc,0.0400415,mriqc,gcor
2247,mriqc,0.0095761,mriqc,gcor
2248,mriqc,0.0101448,mriqc,gcor
2249,mriqc,0.038934,mriqc,gcor
2250,mriqc,0.0231374,mriqc,gcor
2251,mriqc,0.0638482,mriqc,gcor
2252,mriqc,0.0164824,mriqc,gcor
2253,mriqc,0.00725369,mriqc,gcor
2254,mriqc,0.0864012,mriqc,gcor
2255,mriqc,0.0369282,mriqc,gcor
2256,mriqc,0.0286739,mriqc,gcor
2257,mriqc,0.0045533,mriqc,gcor
2258,mriqc,0.0330324,mriqc,gcor
2259,mriqc,0.0128358,mriqc,gcor
2260,mriqc,0.0534058,mriqc,gcor
2261,mriqc,0.0387766,mriqc,gcor
2262,mriqc,0.0168378,mriqc,gcor
2263,mriqc,0.0244231,mriqc,gcor
2264,mriqc,0.0186662,mriqc,gcor
2265,mriqc,0.0635145,mriqc,gcor
2266,mriqc,0.0154522,mriqc,gcor
2267,mriqc,0.0705118,mriqc,gcor
2268,mriqc,0.00807268,mriqc,gcor
2269,mriqc,0.0107002,mriqc,gcor
2270,mriqc,0.0702296,mriqc,gcor
2271,mriqc,0.0368869,mriqc,gcor
2272,mriqc,0.0101988,mriqc,gcor
2273,mriqc,0.0300879,mriqc,gcor
2274,mriqc,0.010064,mriqc,gcor
2275,mriqc,0.0458047,mriqc,gcor
2276,mriqc,0.0185916,mriqc,gcor
2277,mriqc,0.0181636,mriqc,gcor
2278,mriqc,0.0287788,mriqc,gcor
2279,mriqc,0.018451,mriqc,gcor
2280,mriqc,0.0522354,mriqc,gcor
2281,mriqc,0.0299377,mriqc,gcor
2282,mriqc,0.013327,mriqc,gcor
2283,mriqc,0.0213305,mriqc,gcor
2284,mriqc,0.0528185,mriqc,gcor
2285,mriqc,0.0283944,mriqc,gcor
2286,mriqc,0.0413942,mriqc,gcor
2287,mriqc,0.0623032,mriqc,gcor
2288,mriqc,0.0269719,mriqc,gcor
2289,mriqc,0.0389616,mriqc,gcor
2290,mriqc,0.0328506,mriqc,gcor
2291,mriqc,0.0271965,mriqc,gcor
2292,mriqc,0.0535618,mriqc,gcor
2293,mriqc,0.0132078,mriqc,gcor
2294,mriqc,0.0514983,mriqc,gcor
2295,mriqc,0.0446536,mriqc,gcor
2296,mriqc,0.0175277,mriqc,gcor
2297,mriqc,0.0166706,mriqc,gcor
2298,mriqc,0.00575982,mriqc,gcor
2299,mriqc,0.0514102,mriqc,gcor
2300,mriqc,0.0645966,mriqc,gcor
2301,mriqc,0.0107261,mriqc,gcor
2302,mriqc,0.0327428,mriqc,gcor
2303,mriqc,0.0695257,mriqc,gcor
2304,mriqc,0.0160573,mriqc,gcor
2305,mriqc,0.0598286,mriqc,gcor
2306,mriqc,0.0162081,mriqc,gcor
2307,mriqc,0.0318546,mriqc,gcor
2308,mriqc,0.0214705,mriqc,gcor
2309,mriqc,0.0319473,mriqc,gcor
2310,mriqc,0.0642893,mriqc,gcor
2311,mriqc,0.0473733,mriqc,gcor
2312,mriqc,0.0453967,mriqc,gcor
2313,mriqc,0.0261079,mriqc,gcor
2314,mriqc,0.0175895,mriqc,gcor
2315,mriqc,0.011134,mriqc,gcor
2316,mriqc,0.0128203,mriqc,gcor
2317,mriqc,0.0610757,mriqc,gcor
2318,mriqc,0.0364201,mriqc,gcor
2319,mriqc,0.021082,mriqc,gcor
2320,mriqc,0.0282995,mriqc,gcor
2321,mriqc,0.0066108,mriqc,gcor
2322,mriqc,0.0445854,mriqc,gcor
2323,mriqc,0.0122673,mriqc,gcor
2324,mriqc,0.0217581,mriqc,gcor
2325,mriqc,0.0203744,mriqc,gcor
2326,mriqc,0.011665,mriqc,gcor
2327,mriqc,0.0587112,mriqc,gcor
2328,mriqc,0.0458995,mriqc,gcor
2329,mriqc,0.0422789,mriqc,gcor
2330,mriqc,0.0217096,mriqc,gcor
2331,mriqc,0.028604,mriqc,gcor
2332,mriqc,0.029162,mriqc,gcor
2333,mriqc,0.108516,mriqc,gcor
2334,mriqc,0.0435832,mriqc,gcor
2335,mriqc,0.0183589,mriqc,gcor
2336,mriqc,0.0642569,mriqc,gcor
2337,mriqc,0.0141101,mriqc,gcor
2338,mriqc,0.105102,mriqc,gcor
2339,mriqc,0.0106987,mriqc,gcor
2340,mriqc,0.0540962,mriqc,gcor
2341,mriqc,0.0180336,mriqc,gcor
2342,mriqc,0.0151982,mriqc,gcor
2343,mriqc,0.0482533,mriqc,gcor
2344,mriqc,0.0611488,mriqc,gcor
2345,mriqc,0.0169038,mriqc,gcor
2346,mriqc,0.00825862,mriqc,gcor
2347,mriqc,0.0366847,mriqc,gcor
2348,mriqc,0.09314,mriqc,gcor
2349,mriqc,0.0152123,mriqc,gcor
2350,mriqc,0.0470605,mriqc,gcor
2351,mriqc,0.0132101,mriqc,gcor
2352,mriqc,0.0679072,mriqc,gcor
2353,mriqc,0.013446,mriqc,gcor
2354,mriqc,0.0303512,mriqc,gcor
2355,mriqc,0.0305842,mriqc,gcor
2356,mriqc,0.0135225,mriqc,gcor
2357,mriqc,0.0176549,mriqc,gcor
2358,mriqc,0.0937333,mriqc,gcor
2359,mriqc,0.025981,mriqc,gcor
2360,mriqc,0.0349295,mriqc,gcor
2361,mriqc,0.0245609,mriqc,gcor
2362,mriqc,0.0123489,mriqc,gcor
2363,mriqc,0.0116412,mriqc,gcor
2364,mriqc,0.066578,mriqc,gcor
2365,mriqc,0.0236859,mriqc,gcor
2366,mriqc,0.0204554,mriqc,gcor
2367,mriqc,0.00847922,mriqc,gcor
2368,mriqc,0.0324491,mriqc,gcor
2369,mriqc,0.0261804,mriqc,gcor
2370,mriqc,0.0518788,mriqc,gcor
2371,mriqc,0.0189313,mriqc,gcor
2372,mriqc,0.0292136,mriqc,gcor
2373,mriqc,0.015925,mriqc,gcor
2374,mriqc,0.0163256,mriqc,gcor
2375,mriqc,0.0279634,mriqc,gcor
2376,mriqc,0.0196713,mriqc,gcor
2377,mriqc,0.022969,mriqc,gcor
2378,mriqc,0.021977,mriqc,gcor
2379,mriqc,0.00497528,mriqc,gcor
2380,mriqc,0.0234265,mriqc,gcor
2381,mriqc,0.0179368,mriqc,gcor
2382,mriqc,0.0114037,mriqc,gcor
2383,mriqc,0.0144257,mriqc,gcor
2384,mriqc,0.00853688,mriqc,gcor
2385,mriqc,0.00808654,mriqc,gcor
2386,mriqc,0.0291494,mriqc,gcor
2387,mriqc,0.0397935,mriqc,gcor
2388,mriqc,0.00613937,mriqc,gcor
2389,mriqc,0.0241548,mriqc,gcor
2390,mriqc,0.0263249,mriqc,gcor
2391,mriqc,0.00630233,mriqc,gcor
2392,mriqc,0.0656113,mriqc,gcor
2393,mriqc,0.0195103,mriqc,gcor
2394,mriqc,0.0314642,mriqc,gcor
2395,mriqc,0.0379988,mriqc,gcor
2396,mriqc,0.0303202,mriqc,gcor
2397,mriqc,0.0250876,mriqc,gcor
2398,mriqc,0.0422226,mriqc,gcor
2399,mriqc,0.0403664,mriqc,gcor
2400,mriqc,0.0279873,mriqc,gcor
2401,mriqc,0.0158012,mriqc,gcor
2402,mriqc,0.0303331,mriqc,gcor
2403,mriqc,0.0163632,mriqc,gcor
2404,mriqc,0.0299927,mriqc,gcor
2405,mriqc,0.0475929,mriqc,gcor
2406,mriqc,0.0440909,mriqc,gcor
2407,mriqc,0.0391061,mriqc,gcor
2408,mriqc,0.0411975,mriqc,gcor
2409,mriqc,0.0350697,mriqc,gcor
2410,mriqc,0.0446428,mriqc,gcor
2411,mriqc,0.0101888,mriqc,gcor
2412,mriqc,0.0417305,mriqc,gcor
2413,mriqc,0.0231101,mriqc,gcor
2414,mriqc,0.0228988,mriqc,gcor
2415,mriqc,0.0124235,mriqc,gcor
2416,mriqc,0.0224638,mriqc,gcor
2417,mriqc,0.0575536,mriqc,gcor
2418,mriqc,0.0128848,mriqc,gcor
2419,mriqc,0.0201041,mriqc,gcor
2420,mriqc,0.0154667,mriqc,gcor
2421,mriqc,0.0301591,mriqc,gcor
2422,mriqc,0.01359,mriqc,gcor
2423,mriqc,0.0111437,mriqc,gcor
2424,mriqc,0.00853938,mriqc,gcor
2425,mriqc,0.021045,mriqc,gcor
2426,mriqc,0.016845,mriqc,gcor
2427,mriqc,0.0195455,mriqc,gcor
2428,mriqc,0.0169902,mriqc,gcor
2429,mriqc,0.0242773,mriqc,gcor
2430,mriqc,0.0159269,mriqc,gcor
2431,mriqc,0.0129896,mriqc,gcor
2432,mriqc,0.0273875,mriqc,gcor
2433,mriqc,0.0136288,mriqc,gcor
2434,mriqc,0.0262552,mriqc,gcor
2435,mriqc,0.0213063,mriqc,gcor
2436,mriqc,0.0060269,mriqc,gcor
2437,mriqc,0.0205495,mriqc,gcor
2438,mriqc,0.029216,mriqc,gcor
2439,mriqc,0.0280839,mriqc,gcor
2440,mriqc,0.0134718,mriqc,gcor
2441,mriqc,0.0426636,mriqc,gcor
2442,mriqc,0.0407162,mriqc,gcor
2443,mriqc,0.0432356,mriqc,gcor
2444,mriqc,0.0294012,mriqc,gcor
2445,mriqc,0.0123278,mriqc,gcor
2446,mriqc,0.0153783,mriqc,gcor
2447,mriqc,0.0214799,mriqc,gcor
2448,mriqc,0.0138575,mriqc,gcor
2449,mriqc,0.0425707,mriqc,gcor
2450,mriqc,0.012099,mriqc,gcor
2451,mriqc,0.0509009,mriqc,gcor
2452,mriqc,0.0523239,mriqc,gcor
2453,mriqc,0.0272448,mriqc,gcor
2454,mriqc,0.0123721,mriqc,gcor
2455,mriqc,0.027239,mriqc,gcor
2456,mriqc,0.0389425,mriqc,gcor
2457,mriqc,0.0467696,mriqc,gcor
2458,mriqc,0.0240286,mriqc,gcor
2459,mriqc,0.00844936,mriqc,gcor
2460,mriqc,0.0334223,mriqc,gcor
2461,mriqc,0.0222813,mriqc,gcor
2462,mriqc,0.0280158,mriqc,gcor
2463,mriqc,0.0741017,mriqc,gcor
2464,mriqc,0.0361136,mriqc,gcor
2465,mriqc,0.0108467,mriqc,gcor
2466,mriqc,0.0212957,mriqc,gcor
2467,mriqc,0.0163289,mriqc,gcor
2468,mriqc,0.0381712,mriqc,gcor
2469,mriqc,0.0211158,mriqc,gcor
2470,mriqc,0.0308999,mriqc,gcor
2471,mriqc,0.0212341,mriqc,gcor
2472,mriqc,0.0165204,mriqc,gcor
2473,mriqc,0.0137994,mriqc,gcor
2474,mriqc,0.035377,mriqc,gcor
2475,mriqc,0.0338921,mriqc,gcor
2476,mriqc,0.0141247,mriqc,gcor
2477,mriqc,0.0893703,mriqc,gcor
2478,mriqc,0.0231754,mriqc,gcor
2479,mriqc,0.0339304,mriqc,gcor
2480,mriqc,0.023543,mriqc,gcor
2481,mriqc,0.0228339,mriqc,gcor
2482,mriqc,0.02383,mriqc,gcor
2483,mriqc,0.0240422,mriqc,gcor
2484,mriqc,0.0656549,mriqc,gcor
2485,mriqc,0.0511506,mriqc,gcor
2486,mriqc,0.109561,mriqc,gcor
2487,mriqc,0.0173848,mriqc,gcor
2488,mriqc,0.00993013,mriqc,gcor
2489,mriqc,0.0232463,mriqc,gcor
2490,mriqc,0.0472049,mriqc,gcor
2491,mriqc,0.0303466,mriqc,gcor
2492,mriqc,0.0109326,mriqc,gcor
2493,mriqc,0.0208506,mriqc,gcor
2494,mriqc,0.0393432,mriqc,gcor
2495,mriqc,0.0232908,mriqc,gcor
2496,mriqc,0.0130437,mriqc,gcor
2497,mriqc,0.0237211,mriqc,gcor
2498,mriqc,0.0189681,mriqc,gcor
2499,mriqc,0.0294604,mriqc,gcor
2500,mriqc,0.0196883,mriqc,gcor
2501,mriqc,0.0232399,mriqc,gcor
2502,mriqc,0.00746807,mriqc,gcor
2503,mriqc,0.00947255,mriqc,gcor
2504,mriqc,0.0113277,mriqc,gcor
2505,mriqc,0.00759349,mriqc,gcor
2506,mriqc,0.0112123,mriqc,gcor
2507,mriqc,0.0239941,mriqc,gcor
2508,mriqc,0.00279549,mriqc,gcor
2509,mriqc,0.00916372,mriqc,gcor
2510,mriqc,0.0135226,mriqc,gcor
2511,mriqc,0.0121066,mriqc,gcor
2512,mriqc,0.0124294,mriqc,gcor
2513,mriqc,0.0166326,mriqc,gcor
2514,mriqc,0.0176527,mriqc,gcor
2515,mriqc,0.0188557,mriqc,gcor
2516,mriqc,0.0172952,mriqc,gcor
2517,mriqc,0.00453195,mriqc,gcor
2518,mriqc,0.0292645,mriqc,gcor
2519,mriqc,0.0231949,mriqc,gcor
2520,mriqc,0.0306418,mriqc,gcor
2521,mriqc,0.0158833,mriqc,gcor
2522,mriqc,0.025624,mriqc,gcor
2523,mriqc,0.021215,mriqc,gcor
2524,mriqc,0.0219609,mriqc,gcor
2525,mriqc,0.0105777,mriqc,gcor
2526,mriqc,0.00859888,mriqc,gcor
2527,mriqc,0.0139551,mriqc,gcor
2528,mriqc,0.0231585,mriqc,gcor
2529,mriqc,0.0120848,mriqc,gcor
2530,mriqc,0.0134969,mriqc,gcor
2531,mriqc,0.0103974,mriqc,gcor
2532,mriqc,0.0198847,mriqc,gcor
2533,mriqc,0.0141629,mriqc,gcor
2534,mriqc,0.0208172,mriqc,gcor
2535,mriqc,0.0114078,mriqc,gcor
2536,mriqc,0.0111295,mriqc,gcor
2537,mriqc,0.0147574,mriqc,gcor
2538,mriqc,0.0145837,mriqc,gcor
2539,mriqc,0.0263534,mriqc,gcor
2540,mriqc,0.00759428,mriqc,gcor
2541,mriqc,0.0118116,mriqc,gcor
2542,mriqc,0.0160357,mriqc,gcor
2543,mriqc,0.0156513,mriqc,gcor
2544,mriqc,0.0118764,mriqc,gcor
2545,mriqc,0.0120951,mriqc,gcor
2546,mriqc,0.0580265,mriqc,gcor
2547,mriqc,0.0163563,mriqc,gcor
2548,mriqc,0.0221228,mriqc,gcor
2549,mriqc,0.00672823,mriqc,gcor
2550,mriqc,0.0086748,mriqc,gcor
2551,mriqc,0.0103019,mriqc,gcor
2552,mriqc,0.021961,mriqc,gcor
2553,mriqc,0.0131429,mriqc,gcor
2554,mriqc,0.00859888,mriqc,gcor
2555,mriqc,0.0139551,mriqc,gcor
2556,mriqc,0.00801831,mriqc,gcor
2557,mriqc,0.0364376,mriqc,gcor
2558,mriqc,0.0304238,mriqc,gcor
2559,mriqc,0.0158352,mriqc,gcor
2560,mriqc,0.024504,mriqc,gcor
2561,mriqc,0.0138217,mriqc,gcor
2562,mriqc,0.0172068,mriqc,gcor
2563,mriqc,0.00934722,mriqc,gcor
2564,mriqc,0.00766838,mriqc,gcor
2565,mriqc,0.0145234,mriqc,gcor
2566,mriqc,0.0141637,mriqc,gcor
2567,mriqc,0.026668,mriqc,gcor
2568,mriqc,0.0215562,mriqc,gcor
2569,mriqc,0.0347134,mriqc,gcor
2570,mriqc,0.0253636,mriqc,gcor
2571,mriqc,0.0159317,mriqc,gcor
2572,mriqc,0.0163767,mriqc,gcor
2573,mriqc,0.0167483,mriqc,gcor
2574,mriqc,0.0133889,mriqc,gcor
2575,mriqc,0.0198311,mriqc,gcor
2576,mriqc,0.0223729,mriqc,gcor
2577,mriqc,0.0228525,mriqc,gcor
2578,mriqc,0.00551736,mriqc,gcor
2579,mriqc,0.0096502,mriqc,gcor
2580,mriqc,0.011612,mriqc,gcor
2581,mriqc,0.028709,mriqc,gcor
2582,mriqc,0.0114847,mriqc,gcor
2583,mriqc,0.033347,mriqc,gcor
2584,mriqc,0.0131571,mriqc,gcor
2585,mriqc,0.0422623,mriqc,gcor
2586,mriqc,0.0164218,mriqc,gcor
2587,mriqc,0.0110713,mriqc,gcor
2588,mriqc,0.0194243,mriqc,gcor
2589,mriqc,0.00965656,mriqc,gcor
2590,mriqc,0.0272873,mriqc,gcor
2591,mriqc,0.0117805,mriqc,gcor
2592,mriqc,0.0277943,mriqc,gcor
2593,mriqc,0.0424591,mriqc,gcor
2594,mriqc,0.0300269,mriqc,gcor
2595,mriqc,0.0162957,mriqc,gcor
2596,mriqc,0.00895016,mriqc,gcor
2597,mriqc,0.0363355,mriqc,gcor
2598,mriqc,0.00691473,mriqc,gcor
2599,mriqc,0.0296505,mriqc,gcor
2600,mriqc,0.0347246,mriqc,gcor
2601,mriqc,0.014411,mriqc,gcor
2602,mriqc,0.0198436,mriqc,gcor
2603,mriqc,0.039505,mriqc,gcor
2604,mriqc,0.0177838,mriqc,gcor
2605,mriqc,0.0110197,mriqc,gcor
2606,mriqc,0.0375887,mriqc,gcor
2607,mriqc,0.0195588,mriqc,gcor
2608,mriqc,0.0185649,mriqc,gcor
2609,mriqc,0.0402075,mriqc,gcor
2610,mriqc,0.0213736,mriqc,gcor
2611,mriqc,0.0262183,mriqc,gcor
2612,mriqc,0.0159917,mriqc,gcor
2613,mriqc,0.0501667,mriqc,gcor
2614,mriqc,0.0312388,mriqc,gcor
2615,mriqc,0.0184489,mriqc,gcor
2616,mriqc,0.0501116,mriqc,gcor
2617,mriqc,0.0120786,mriqc,gcor
2618,mriqc,0.0118412,mriqc,gcor
2619,mriqc,0.0246021,mriqc,gcor
2620,mriqc,0.0182521,mriqc,gcor
2621,mriqc,0.0210441,mriqc,gcor
2622,mriqc,0.0394282,mriqc,gcor
2623,mriqc,0.0295218,mriqc,gcor
2624,mriqc,0.0155148,mriqc,gcor
2625,mriqc,0.0133875,mriqc,gcor
2626,mriqc,0.0118546,mriqc,gcor
2627,mriqc,0.0187655,mriqc,gcor
2628,mriqc,0.0442248,mriqc,gcor
2629,mriqc,0.0377608,mriqc,gcor
2630,mriqc,0.0228442,mriqc,gcor
2631,mriqc,0.0101573,mriqc,gcor
2632,mriqc,0.00912311,mriqc,gcor
2633,mriqc,0.0123805,mriqc,gcor
2634,mriqc,0.0461043,mriqc,gcor
2635,mriqc,0.0204167,mriqc,gcor
2636,mriqc,0.0145527,mriqc,gcor
2637,mriqc,0.019611,mriqc,gcor
2638,mriqc,0.0304724,mriqc,gcor
2639,mriqc,0.0333781,mriqc,gcor
2640,mriqc,0.0274421,mriqc,gcor
2641,mriqc,0.0238743,mriqc,gcor
2642,mriqc,0.0333795,mriqc,gcor
2643,mriqc,0.0291175,mriqc,gcor
2644,mriqc,0.0217562,mriqc,gcor
2645,mriqc,0.0205063,mriqc,gcor
2646,mriqc,0.0470326,mriqc,gcor
2647,mriqc,0.0258927,mriqc,gcor
2648,mriqc,0.0336611,mriqc,gcor
2649,mriqc,0.0357005,mriqc,gcor
2650,mriqc,0.00563377,mriqc,gcor
2651,mriqc,0.0302756,mriqc,gcor
2652,mriqc,0.0135864,mriqc,gcor
2653,mriqc,0.0135623,mriqc,gcor
2654,mriqc,0.0181788,mriqc,gcor
2655,mriqc,0.0215956,mriqc,gcor
2656,mriqc,0.0198854,mriqc,gcor
2657,mriqc,0.0155756,mriqc,gcor
2658,mriqc,0.0346751,mriqc,gcor
2659,mriqc,0.0353488,mriqc,gcor
2660,mriqc,0.0325717,mriqc,gcor
2661,mriqc,0.0101327,mriqc,gcor
2662,mriqc,0.00930704,mriqc,gcor
2663,mriqc,0.0319512,mriqc,gcor
2664,mriqc,0.0166433,mriqc,gcor
2665,mriqc,0.0151551,mriqc,gcor
2666,mriqc,0.0352514,mriqc,gcor
2667,mriqc,0.0232274,mriqc,gcor
2668,mriqc,0.0329727,mriqc,gcor
2669,mriqc,0.0244031,mriqc,gcor
2670,mriqc,0.0149366,mriqc,gcor
2671,mriqc,0.0376889,mriqc,gcor
2672,mriqc,0.0153652,mriqc,gcor
2673,mriqc,0.0175397,mriqc,gcor
2674,mriqc,0.0200997,mriqc,gcor
2675,mriqc,0.00994859,mriqc,gcor
2676,mriqc,0.0157185,mriqc,gcor
2677,mriqc,0.0309444,mriqc,gcor
2678,mriqc,0.0354234,mriqc,gcor
2679,mriqc,0.0620619,mriqc,gcor
2680,mriqc,0.0528915,mriqc,gcor
2681,mriqc,0.0136475,mriqc,gcor
2682,mriqc,0.00814489,mriqc,gcor
2683,mriqc,0.00847484,mriqc,gcor
2684,mriqc,0.0146612,mriqc,gcor
2685,mriqc,0.012009,mriqc,gcor
2686,mriqc,0.0173486,mriqc,gcor
2687,mriqc,0.0202862,mriqc,gcor
2688,mriqc,0.0252476,mriqc,gcor
2689,mriqc,0.0446894,mriqc,gcor
2690,mriqc,0.047145,mriqc,gcor
2691,mriqc,0.0168119,mriqc,gcor
2692,mriqc,0.0399575,mriqc,gcor
2693,mriqc,0.0268001,mriqc,gcor
2694,mriqc,0.015213,mriqc,gcor
2695,mriqc,0.018001,mriqc,gcor
2696,mriqc,0.0336799,mriqc,gcor
2697,mriqc,0.0306758,mriqc,gcor
2698,mriqc,0.038535,mriqc,gcor
2699,mriqc,0.0257058,mriqc,gcor
2700,mriqc,0.0672258,mriqc,gcor
2701,mriqc,0.0318674,mriqc,gcor
2702,mriqc,0.0175767,mriqc,gcor
2703,mriqc,0.0207805,mriqc,gcor
2704,mriqc,0.0227296,mriqc,gcor
2705,mriqc,0.0213075,mriqc,gcor
2706,mriqc,0.0355805,mriqc,gcor
2707,mriqc,0.0722096,mriqc,gcor
2708,mriqc,0.038313,mriqc,gcor
2709,mriqc,0.0275574,mriqc,gcor
2710,mriqc,0.026015,mriqc,gcor
2711,mriqc,0.0476581,mriqc,gcor
2712,mriqc,0.0449194,mriqc,gcor
2713,mriqc,0.0328517,mriqc,gcor
2714,mriqc,0.0337091,mriqc,gcor
2715,mriqc,0.0409817,mriqc,gcor
2716,mriqc,0.036602,mriqc,gcor
2717,mriqc,0.0301836,mriqc,gcor
2718,mriqc,0.0304913,mriqc,gcor
2719,mriqc,0.0472002,mriqc,gcor
2720,mriqc,0.0422254,mriqc,gcor
2721,mriqc,0.0348345,mriqc,gcor
2722,mriqc,0.0303975,mriqc,gcor
2723,mriqc,0.0280549,mriqc,gcor
2724,mriqc,0.0275417,mriqc,gcor
2725,mriqc,0.0363226,mriqc,gcor
2726,mriqc,0.0204037,mriqc,gcor
2727,mriqc,0.0274625,mriqc,gcor
2728,mriqc,0.0130061,mriqc,gcor
2729,mriqc,0.0137467,mriqc,gcor
2730,mriqc,0.032292,mriqc,gcor
2731,mriqc,0.0246651,mriqc,gcor
2732,mriqc,0.0329802,mriqc,gcor
2733,mriqc,0.0313639,mriqc,gcor
2734,mriqc,0.0118321,mriqc,gcor
2735,mriqc,0.0487127,mriqc,gcor
2736,mriqc,0.0467808,mriqc,gcor
2737,mriqc,0.0518261,mriqc,gcor
2738,mriqc,0.0388574,mriqc,gcor
2739,mriqc,0.0235262,mriqc,gcor
2740,mriqc,0.0301829,mriqc,gcor
2741,mriqc,0.0320769,mriqc,gcor
2742,mriqc,0.031121,mriqc,gcor
2743,mriqc,0.029853,mriqc,gcor
2744,mriqc,0.0252378,mriqc,gcor
2745,mriqc,0.0438228,mriqc,gcor
2746,mriqc,0.0489206,mriqc,gcor
2747,mriqc,0.0579897,mriqc,gcor
2748,mriqc,0.0270244,mriqc,gcor
2749,mriqc,0.0247675,mriqc,gcor
2750,mriqc,0.0383277,mriqc,gcor
2751,mriqc,0.0260116,mriqc,gcor
2752,mriqc,0.00989787,mriqc,gcor
2753,mriqc,0.0163144,mriqc,gcor
2754,mriqc,0.00884983,mriqc,gcor
2755,mriqc,0.0144085,mriqc,gcor
2756,mriqc,0.0406031,mriqc,gcor
2757,mriqc,0.0479682,mriqc,gcor
2758,mriqc,0.0316934,mriqc,gcor
2759,mriqc,0.0197463,mriqc,gcor
2760,mriqc,0.0162746,mriqc,gcor
2761,mriqc,0.0308715,mriqc,gcor
2762,mriqc,0.0258707,mriqc,gcor
2763,mriqc,0.0114792,mriqc,gcor
2764,mriqc,0.0142295,mriqc,gcor
2765,mriqc,0.0222338,mriqc,gcor
2766,mriqc,0.0179006,mriqc,gcor
2767,mriqc,0.023078,mriqc,gcor
2768,mriqc,0.0316011,mriqc,gcor
2769,mriqc,0.0159639,mriqc,gcor
2770,mriqc,0.0123083,mriqc,gcor
2771,mriqc,0.0283459,mriqc,gcor
2772,mriqc,0.0314765,mriqc,gcor
2773,mriqc,0.015707,mriqc,gcor
2774,mriqc,0.0134909,mriqc,gcor
2775,mriqc,0.0305962,mriqc,gcor
2776,mriqc,0.00575889,mriqc,gcor
2777,mriqc,0.0209959,mriqc,gcor
2778,mriqc,0.00982676,mriqc,gcor
2779,mriqc,0.0284781,mriqc,gcor
2780,mriqc,0.034329,mriqc,gcor
2781,mriqc,0.0343075,mriqc,gcor
2782,mriqc,0.0331661,mriqc,gcor
2783,mriqc,0.0176603,mriqc,gcor
2784,mriqc,0.0159917,mriqc,gcor
2785,mriqc,0.0185649,mriqc,gcor
2786,mriqc,0.0138217,mriqc,gcor
2787,mriqc,0.0195588,mriqc,gcor
2788,mriqc,0.0501116,mriqc,gcor
2789,mriqc,0.026668,mriqc,gcor
2790,mriqc,0.0162957,mriqc,gcor
